Date,Sales,Num_Employees,Num_Customers,Pct_On_Sale,TouristEvent,Num_Customers_Clean,Day_of_Week,Is_Weekend,Month,Quarter,Day_of_Year,Is_Black_Friday,Is_Memorial_Day,Is_Holiday,Holiday_Nearby,Is_Tourist_Event,Event_Nearby,Lag_Customers_1,Lag_Customers_7,Lag_Customers_14,Rolling_Mean_7,Rolling_Std_7,Rolling_Mean_30,DayOfWeek,DayOfMonth,WeekOfYear,DayOfYear,Year,DoW_sin,DoW_cos,Month_sin,Month_cos,DayOfYear_sin,DayOfYear_cos,lag_1,lag_2,lag_3,lag_7,lag_14,lag_30,lag_365,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30,rolling_mean_60,rolling_std_60,Days_Since_Start,Trend,is_black_friday,is_christmas,is_new_year,is_holiday,lag_7_14_avg,lag_7_21_avg
2012-07-11,24364,8,70,11.66,,70.0,3,0,7,3,193,0,0,0,0,0,0,66.0,95.0,80.05845714285714,89.57142857142857,24.047571900000925,79.59954191033138,2,11,28,193,2012,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.17976658572556214,-0.9837092937736098,18678.0,20388.0,22472.0,23336.0,,,,21572.428571428572,1852.386555873518,21544.454545454544,2396.5986048413015,21544.454545454544,2396.5986048413015,21544.454545454544,2396.5986048413015,10,0.014005602240896359,0,0,0,0,,
2012-07-12,23707,10,76,9.6,,76.0,4,0,7,3,194,0,0,0,0,0,0,70.0,81.0,80.05845714285714,86.0,24.946609656090207,79.59954191033138,3,12,28,194,2012,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.19667288979357622,-0.9804691603616321,24364.0,18678.0,20388.0,22879.0,,,,21690.714285714286,1972.2804663878921,21724.666666666668,2368.807422746857,21724.666666666668,2368.807422746857,21724.666666666668,2368.807422746857,11,0.015406162464985995,0,0,0,0,,
2012-07-13,21728,12,79,8.11,,79.0,5,0,7,3,195,0,0,0,0,0,0,76.0,92.0,80.05845714285714,85.28571428571429,25.184084165164613,79.59954191033138,4,13,28,195,2012,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-0.2135209154397959,-0.9769384927771817,23707.0,24364.0,18678.0,20918.0,,,,21806.428571428572,1942.932307719689,21724.923076923078,2267.9606280216617,21724.923076923078,2267.9606280216617,21724.923076923078,2267.9606280216617,12,0.01680672268907563,0,0,0,0,,
2012-07-14,22557,10,103,10.38,,103.0,6,1,7,3,196,0,0,0,0,0,0,79.0,137.0,80.05845714285714,83.42857142857143,25.085567848580062,79.59954191033138,5,14,28,196,2012,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-0.23030567023061196,-0.973118337233262,21728.0,23707.0,24364.0,21308.0,,,,21984.85714285714,1946.8771942584913,21784.35714285714,2190.304566357518,21784.35714285714,2190.304566357518,21784.35714285714,2190.304566357518,13,0.018207282913165267,0,0,0,0,,
2012-07-15,19341,11,78,7.51,,78.0,7,1,7,3,197,0,0,0,0,0,0,103.0,90.0,89.0,78.57142857142857,13.685237092784094,79.59954191033138,6,15,28,197,2012,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.24702218048093527,-0.9690098257244063,22557.0,21728.0,23707.0,22472.0,19532.0,,,21537.571428571428,2163.877912232486,21770.714285714286,2205.9520682627103,21621.466666666667,2202.8980544036162,21621.466666666667,2202.8980544036162,14,0.0196078431372549,0,0,0,0,21002.0,
2012-07-16,22671,6,67,10.19,,67.0,1,0,7,3,198,0,0,0,0,0,0,78.0,66.0,79.0,76.85714285714286,12.7335327832796,79.59954191033138,0,16,29,198,2012,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.2636654927280072,-0.9646141756912435,19341.0,22557.0,21728.0,20388.0,25403.0,,,21863.714285714286,2133.5716310360685,21575.571428571428,1967.9118849209653,21687.0625,2144.3151655404267,21687.0625,2144.3151655404267,15,0.02100840336134454,0,0,0,0,22895.5,
2012-07-17,20870,5,70,8.11,,70.0,2,0,7,3,199,0,0,0,0,0,0,67.0,66.0,97.0,77.0,12.596295751794091,79.59954191033138,1,17,29,199,2012,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.2802306751992161,-0.9599326896597445,22671.0,19341.0,22557.0,18678.0,17711.0,,,22176.85714285714,1706.118931822696,21801.214285714286,1645.3878747097172,21639.0,2085.659877592701,21639.0,2085.659877592701,16,0.022408963585434174,0,0,0,0,18194.5,
2012-07-18,22328,7,73,6.75,,73.0,3,0,7,3,200,0,0,0,0,0,0,70.0,70.0,95.0,77.57142857142857,12.094863136295242,79.59954191033138,2,18,29,200,2012,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.2967128192734901,-0.9549667548552553,20870.0,22671.0,19341.0,24364.0,23336.0,,,21886.0,1420.8047015687998,21729.214285714286,1594.3234966868906,21677.277777777777,2029.8939643577319,21677.277777777777,2029.8939643577319,17,0.023809523809523808,0,0,0,0,23850.0,
2012-07-19,21355,9,81,9.52,,81.0,4,0,7,3,201,0,0,0,0,0,0,73.0,76.0,81.0,78.0,11.832159566199202,79.59954191033138,3,19,29,201,2012,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.3131070409358267,-0.9497178427914317,22328.0,20870.0,22671.0,23707.0,22879.0,,,21550.0,1175.2846463729568,21620.35714285714,1561.468914301425,21660.315789473683,1974.0873855652778,21660.315789473683,1974.0873855652778,18,0.025210084033613446,0,0,0,0,23293.0,
2012-07-20,23471,12,81,8.99,,81.0,5,0,7,3,202,0,0,0,0,0,0,81.0,79.0,92.0,78.71428571428571,11.842216652219069,79.59954191033138,4,20,29,202,2012,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-0.3294084822245302,-0.9441875088341994,21355.0,22328.0,20870.0,21728.0,20918.0,,,21799.0,1385.1783278697392,21802.714285714286,1621.0733115188482,21750.85,1963.6301847933537,21750.85,1963.6301847933537,19,0.02661064425770308,0,0,0,0,21323.0,
2012-07-21,23647,11,114,7.24,,114.0,6,1,7,3,203,0,0,0,0,0,0,81.0,103.0,137.0,79.0,11.874342087037892,79.59954191033138,5,21,29,203,2012,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-0.3456123126707333,-0.9383773917408642,23471.0,21355.0,22328.0,22557.0,21308.0,,,21954.714285714286,1537.483085466388,21969.785714285714,1685.4191525493668,21841.14285714286,1958.126688590764,21841.14285714286,1958.126688590764,20,0.028011204481792718,0,0,0,0,21932.5,
2012-07-22,23127,11,82,6.5,,82.0,7,1,7,3,204,0,0,0,0,0,0,114.0,78.0,90.0,80.57142857142857,15.693492736982222,79.59954191033138,6,22,29,204,2012,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.3617137307297674,-0.9322892131745134,23647.0,23471.0,21355.0,19341.0,22472.0,,,22495.571428571428,1055.0032949621327,22016.571428571428,1709.3537111698433,21899.590909090908,1930.500494174674,21899.590909090908,1930.500494174674,21,0.029411764705882353,0,0,0,0,20906.5,19436.5
2012-07-23,17733,9,69,8.53,,69.0,1,0,7,3,205,0,0,0,0,0,0,82.0,67.0,66.0,81.14285714285714,15.65703858150885,79.59954191033138,0,23,30,205,2012,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.37770796520396466,-0.9259247771938499,23127.0,23647.0,23471.0,22671.0,20388.0,,,21790.14285714286,2075.4957984837783,21826.928571428572,2022.5233464198109,21718.434782608696,2076.591959439289,21718.434782608696,2076.591959439289,22,0.03081232492997199,0,0,0,0,21529.5,24037.0
2012-07-24,21533,8,69,7.23,,69.0,2,0,7,3,206,0,0,0,0,0,0,69.0,70.0,66.0,81.42857142857143,15.37158789083658,79.59954191033138,1,24,30,206,2012,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.39359027665646645,-0.9192859697186105,17733.0,23127.0,23647.0,20870.0,18678.0,,,21884.85714285714,2041.3541607285633,22030.85714285714,1813.7558930463729,21710.708333333332,2031.2997012871529,21710.708333333332,2031.2997012871529,23,0.03221288515406162,0,0,0,0,19774.0,19290.5
2012-07-25,22028,9,76,6.61,,76.0,3,0,7,3,207,0,0,0,0,0,0,69.0,73.0,70.0,81.28571428571429,15.499615970665038,79.59954191033138,2,25,30,207,2012,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.4093559588156211,-0.9123747579707274,21533.0,17733.0,23127.0,22328.0,24364.0,,,21842.0,2033.6345951686292,21864.0,1685.524570251968,21723.4,1989.5429961006962,21723.4,1989.5429961006962,24,0.03361344537815126,0,0,0,0,23346.0,22832.0
2012-07-26,14971,12,78,11.59,,78.0,4,0,7,3,208,0,0,0,0,0,0,76.0,81.0,76.0,81.71428571428571,15.272134599920692,79.59954191033138,3,26,30,208,2012,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.42500033996955394,-0.9051931898913975,22028.0,21533.0,17733.0,21355.0,23707.0,,,20930.0,3315.752353036438,21240.0,2411.4860723054317,21463.69230769231,2356.6077954420966,21463.69230769231,2356.6077954420966,25,0.0350140056022409,0,0,0,0,22531.0,22117.0
2012-07-27,24626,13,88,8.38,,88.0,5,0,7,3,209,0,0,0,0,0,0,78.0,81.0,79.0,81.28571428571429,15.337473561121294,79.59954191033138,4,27,30,209,2012,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-0.4405187843504952,-0.8977433935342336,14971.0,22028.0,21533.0,23471.0,21728.0,,,21095.0,3487.5598441699426,21447.0,2575.4075405651824,21580.814814814814,2389.639658014717,21580.814814814814,2389.639658014717,26,0.036414565826330535,0,0,0,0,22599.5,22194.5
2012-07-28,29912,13,112,10.48,,112.0,6,1,7,3,210,0,0,0,0,0,0,88.0,114.0,103.0,82.28571428571429,15.542568274626564,79.59954191033138,5,28,30,210,2012,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-0.455906693508459,-0.8900275764346766,24626.0,14971.0,22028.0,23647.0,22557.0,,,21990.0,4806.212160665958,21972.35714285714,3428.2259957625297,21878.35714285714,2824.4933103686867,21878.35714285714,2824.4933103686867,27,0.037815126050420166,0,0,0,0,23102.0,22477.5
2012-07-29,21111,10,79,10.42,,79.0,7,1,7,3,211,0,0,0,0,0,0,112.0,82.0,78.0,82.0,14.86606874731849,79.59954191033138,6,29,30,211,2012,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.47115950767386394,-0.8820480249558535,29912.0,24626.0,14971.0,23127.0,19341.0,,,21702.0,4787.088816110825,22098.785714285714,3355.5883624547528,21851.896551724138,2777.255317045791,21851.896551724138,2777.255317045791,28,0.0392156862745098,0,0,0,0,21234.0,22799.5
2012-07-30,24762,6,67,6.31,,67.0,1,0,7,3,212,0,0,0,0,0,0,79.0,69.0,67.0,81.57142857142857,14.90924928645684,79.59954191033138,0,30,31,212,2012,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.4862727071086902,-0.8738071036110807,21111.0,29912.0,24626.0,17733.0,22671.0,,,22706.14285714286,4546.973991149552,22248.14285714286,3428.754289537527,21948.9,2780.1918235729836,21948.9,2780.1918235729836,29,0.04061624649859944,0,0,0,0,20202.0,19060.5
2012-07-31,18873,7,64,8.39,,64.0,2,0,7,3,213,0,0,0,0,0,0,67.0,69.0,70.0,81.28571428571429,15.206514894547492,83.46666666666667,1,31,31,213,2012,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.5012418134457756,-0.8653072543632061,24762.0,21111.0,29912.0,21533.0,20870.0,19532.0,,22326.14285714286,4767.17517434142,22105.5,3530.5271070827603,21926.933333333334,2802.4608020677897,21849.677419354837,2788.730253324343,30,0.04201680672268908,0,0,0,0,21201.5,20105.5
2012-08-01,17580,9,81,8.41,,81.0,3,0,8,3,214,0,0,0,0,0,0,64.0,76.0,73.0,80.57142857142857,15.977662979475868,82.63333333333334,2,1,31,214,2012,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,-0.5160623910158526,-0.8565509959010037,18873.0,24762.0,21111.0,22028.0,22328.0,25403.0,,21690.714285714286,5098.469564953969,21766.35714285714,3729.9255015687313,21666.166666666668,2831.6719940009293,21716.25,2845.318429937489,31,0.04341736694677871,0,0,0,0,22178.0,23196.0
2012-08-02,18984,9,82,10.33,,82.0,4,0,8,3,215,0,0,0,0,0,0,81.0,78.0,81.0,81.28571428571429,15.850491955712124,82.7,3,2,31,215,2012,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,-0.5307300481619331,-0.8475409228928312,17580.0,18873.0,24762.0,14971.0,21355.0,17711.0,,22264.0,4393.887762183585,21597.0,3803.1487561675085,21708.6,2779.4149669706917,21633.454545454544,2840.609079613353,32,0.04481792717086835,0,0,0,0,18163.0,19339.0
2012-08-03,22136,10,85,12.27,,85.0,5,0,8,3,216,0,0,0,0,0,0,82.0,88.0,81.0,81.85714285714286,15.784259790780707,82.2,4,3,31,216,2012,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,-0.5452404385406507,-0.8382797052177745,18984.0,17580.0,18873.0,24626.0,23471.0,23336.0,,21908.285714285714,4269.838198116557,21501.64285714286,3769.131395696093,21668.6,2763.7775198648583,21648.235294117647,2798.5658779564283,33,0.046218487394957986,0,0,0,0,24048.5,23177.0
2012-08-04,21602,9,114,8.79,,114.0,6,1,8,3,217,0,0,0,0,0,0,85.0,112.0,114.0,81.42857142857143,15.629642167551816,81.86666666666666,5,4,31,217,2012,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,-0.5595892624101763,-0.828770087174504,22136.0,18984.0,17580.0,29912.0,23647.0,22879.0,,20721.14285714286,2434.417139588821,21355.571428571428,3718.8849386359325,21626.033333333333,2754.3102833162443,21646.914285714287,2757.114426900924,34,0.047619047619047616,0,0,0,0,26779.5,26234.5
2012-08-05,24428,17,90,10.29,,90.0,7,1,8,3,218,0,0,0,0,0,0,114.0,79.0,82.0,81.71428571428571,16.28613199130152,82.96666666666667,6,5,31,218,2012,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,-0.5737722679043243,-0.8190148866680802,21602.0,22136.0,18984.0,21111.0,23127.0,20918.0,,21195.0,2815.887604291054,21448.5,3782.2696228587406,21743.033333333333,2797.4099163744104,21724.166666666668,2756.689064802195,35,0.049019607843137254,0,0,0,0,22119.0,20226.0
2012-08-06,20836,6,63,11.48,,63.0,1,0,8,3,219,0,0,0,0,0,0,90.0,67.0,69.0,83.28571428571429,16.509737386507037,82.9,0,6,32,219,2012,0.0,1.0,-0.8660254037844385,-0.5000000000000004,-0.5877852522924734,-0.8090169943749472,24428.0,21602.0,22136.0,24762.0,17733.0,21308.0,,20634.14285714286,2337.334837556902,21670.14285714286,3635.876613315247,21727.3,2801.265688688007,21700.162162162163,2722.051059949643,36,0.05042016806722689,0,0,0,0,21247.5,23716.5
2012-08-07,20904,7,63,9.24,,63.0,2,0,8,3,220,0,0,0,0,0,0,63.0,64.0,69.0,82.71428571428571,17.221249332479573,80.43333333333334,1,7,32,220,2012,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,-0.6016240632249227,-0.7987793728863648,20836.0,24428.0,21602.0,18873.0,21533.0,22472.0,,20924.285714285714,2204.5681144905866,21625.214285714286,3641.5834505709918,21675.033333333333,2801.519815156167,21679.21052631579,2688.119127004472,37,0.05182072829131653,0,0,0,0,20203.0,19871.5
2012-08-08,17010,6,76,10.71,,76.0,3,0,8,3,221,0,0,0,0,0,0,63.0,81.0,76.0,82.57142857142857,17.4055273103799,79.53333333333333,2,8,32,221,2012,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,-0.6152845999633277,-0.7883050558305253,20904.0,20836.0,24428.0,17580.0,22028.0,20388.0,,20842.85714285714,2354.134478498871,21266.785714285714,3840.4132625893953,21562.433333333334,2920.395600071939,21559.48717948718,2755.8738118674037,38,0.05322128851540616,0,0,0,0,19804.0,19954.0
2012-08-09,22053,9,69,9.23,,69.0,4,0,8,3,222,0,0,0,0,0,0,76.0,82.0,78.0,81.85714285714286,17.582458791160484,79.86666666666666,3,9,32,222,2012,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,-0.6287628145958345,-0.7775971469736268,17010.0,20904.0,20836.0,18984.0,14971.0,18678.0,,21281.285714285714,2232.9074256288773,21772.64285714286,3386.9977313054314,21674.933333333334,2870.021121312805,21571.825,2721.4315792216084,39,0.0546218487394958,0,0,0,0,16977.5,20169.5
2012-08-10,20532,11,93,14.62,,93.0,5,0,8,3,223,0,0,0,0,0,0,69.0,85.0,88.0,80.0,18.239152027072585,79.96666666666667,4,10,32,223,2012,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,-0.6420547132365636,-0.7666588193001592,22053.0,17010.0,20904.0,22136.0,24626.0,24364.0,,21052.14285714286,2212.7886198619344,21480.214285714286,3297.2382657792086,21547.2,2831.225875591824,21546.463414634145,2692.100797681627,40,0.056022408963585436,0,0,0,0,23381.0,22803.5
2012-08-11,20392,10,107,12.24,,107.0,6,1,8,3,224,0,0,0,0,0,0,93.0,114.0,112.0,81.14285714285714,18.84523433504759,80.73333333333333,5,11,32,224,2012,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,-0.655156357209085,-0.7554933140726804,20532.0,22053.0,17010.0,21602.0,29912.0,23707.0,,20879.285714285714,2209.935497873617,20800.214285714286,2235.1861453569345,21436.7,2808.6246621973983,21518.97619047619,2665.0278952285116,41,0.05742296918767507,0,0,0,0,25757.0,22624.5
2012-08-12,21727,13,91,8.9,,91.0,7,1,8,3,225,0,0,0,0,0,0,107.0,90.0,79.0,80.14285714285714,16.896040674554197,81.76666666666667,6,12,32,225,2012,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,-0.6680638642135333,-0.7441039398713608,20392.0,20532.0,22053.0,24428.0,21111.0,21728.0,,20493.428571428572,1652.5705085454865,20844.214285714286,2247.802043657874,21436.666666666668,2808.6210917070334,21523.81395348837,2633.301334246334,42,0.058823529411764705,0,0,0,0,22769.5,23777.5
2012-08-13,21963,6,67,10.86,,67.0,1,0,8,3,226,0,0,0,0,0,0,91.0,63.0,67.0,80.28571428571429,16.99719864874095,82.16666666666667,0,13,33,226,2012,0.0,1.0,-0.8660254037844385,-0.5000000000000004,-0.6807734094770159,-0.7324940716135792,21727.0,20392.0,20532.0,20836.0,24762.0,22557.0,,20654.428571428572,1743.883296663213,20644.285714285714,1981.2004685804209,21416.866666666665,2802.537885970295,21533.795454545456,2603.3435083185705,43,0.06022408963585434,0,0,0,0,22799.0,19284.5
2012-08-14,21853,9,63,8.96,,63.0,2,0,8,3,227,0,0,0,0,0,0,67.0,63.0,64.0,80.85714285714286,16.375068156891945,80.96666666666667,1,14,33,227,2012,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,-0.6932812268869771,-0.7206671495538615,21963.0,21727.0,20392.0,20904.0,18873.0,19341.0,,20790.0,1802.4244783069287,20857.14285714286,1935.8210683818886,21500.6,2775.775698977582,21540.88888888889,2574.0298986592834,44,0.06162464985994398,0,0,0,0,19888.5,21218.5
2012-08-15,19088,9,67,9.52,,67.0,3,0,8,3,228,0,0,0,0,0,0,63.0,76.0,81.0,80.85714285714286,16.375068156891945,80.46666666666667,2,15,33,228,2012,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,-0.7055836101071774,-0.70862667826446,21853.0,21963.0,21727.0,17010.0,17580.0,22671.0,,21086.85714285714,1116.8362202476917,20964.85714285714,1774.6941169652866,21381.166666666668,2800.6517970832697,21487.565217391304,2570.8346388083037,45,0.06302521008403361,0,0,0,0,17295.0,19519.0
2012-08-16,29291,16,93,8.76,,93.0,4,0,8,3,229,0,0,0,0,0,0,67.0,69.0,82.0,79.57142857142857,17.154757774032063,80.46666666666667,3,16,33,229,2012,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,-0.7176769136759615,-0.6963762255968726,19088.0,21853.0,21963.0,22053.0,18984.0,20870.0,,22120.85714285714,3326.0180110041224,21701.071428571428,2756.2057103167067,21661.866666666665,3148.1043089818177,21653.59574468085,2785.878868894951,46,0.06442577030812324,0,0,0,0,20518.5,18512.0
2012-08-17,23106,9,88,9.8,,88.0,5,0,8,3,230,0,0,0,0,0,0,93.0,93.0,85.0,83.0,17.088007490635057,81.23333333333333,4,17,33,230,2012,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,-0.7295575540864876,-0.6839194216246105,29291.0,19088.0,21853.0,20532.0,22136.0,22328.0,,22488.571428571428,3262.7676828700146,21770.35714285714,2780.06866564736,21687.8,3156.9729761931435,21683.854166666668,2764.0438305911644,47,0.06582633053221289,0,0,0,0,21334.0,22579.0
2012-08-18,21944,9,105,7.33,,105.0,6,1,8,3,231,0,0,0,0,0,0,88.0,107.0,114.0,82.28571428571429,16.700441967348095,81.73333333333333,5,18,33,231,2012,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,-0.7412220108485957,-0.6712599575675315,23106.0,29291.0,19088.0,20392.0,21602.0,21355.0,,22710.285714285714,3147.2412106629595,21794.785714285714,2779.9780900788924,21707.433333333334,3156.6634030618293,21689.163265306124,2735.3526383489293,48,0.06722689075630252,0,0,0,0,20997.0,25152.0
