algorithm,mean_profit,std_profit
pso,0.08562913579856402,0.0012424644155801876
de,0.07503040914479983,0.0012897253672203208
genetic,-0.02625093411247857,0.0008003026622847181
random,-0.28537867955600227,6.456655590090299e-05
hill_climbing,-0.8573090623468627,0.0
simulated_annealing,-0.9077680310357843,0.002313651787743542
