algorithm,mean_profit,std_profit
pso,7372.6,7.919595949289525
genetic,6991.075000000001,172.85225266105175
de,6426.025,77.32212652274826
random,6296.075,114.37452185692406
hill_climbing,5810.35,0.0
simulated_annealing,5452.075000000001,71.73598295137543
