algorithm,mean_profit,std_profit
pso,7414.485000000001,31.006632355030046
genetic,6967.645,155.2877202163778
de,6398.655000000001,57.31100461517013
random,6289.8150000000005,98.26662938149501
hill_climbing,5864.335,0.09192388155368524
simulated_annealing,5499.335,82.37086894042076
