start_date,end_date,lucro_otimo,unidades,hr_cost,J,X,PR,clientes_reais,clientes_previstos
2013-07-16,2013-07-22,4676.0,16229,9985.0,"[10, 11, 10, 13, 15, 9, 12]","[6, 5, 10, 8, 13, 11, 6]","[0.17883355492187492, 0.08968948379337727, 0.13848373571317285, 0.03251572861589963, 0.20896016751688534, 0.13854253170727185, 0.07918861965809006]","[131, 116, 119, 123, 179, 140, 121]","[104.61763763427734, 104.47767639160156, 132.06407165527344, 140.17678833007812, 182.62109375, 137.2315216064453, 118.4546890258789]"
2013-07-17,2013-07-23,4934.0,15436,10710.0,"[0, 0, 20, 10, 16, 18, 10]","[16, 20, 3, 18, 6, 2, 8]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[116, 119, 123, 179, 140, 121, 118]","[115.4532241821289, 135.86871337890625, 144.7790069580078, 184.55201721191406, 138.98013305664062, 125.70582580566406, 120.34825134277344]"
2013-07-18,2013-07-24,5093.0,16026,10315.0,"[7, 6, 20, 20, 20, 20, 20]","[13, 15, 8, 2, 0, 0, 1]","[0.0, 0.0, 0.0, 0.013231839183608022, 0.0, 0.3, 0.0]","[119, 123, 179, 140, 121, 118, 118]","[134.81341552734375, 142.84764099121094, 181.24508666992188, 137.6493682861328, 125.69104766845703, 124.56642150878906, 132.33628845214844]"
2013-07-19,2013-07-25,4922.0,14858,10110.0,"[12, 6, 20, 20, 20, 0, 20]","[9, 20, 0, 0, 0, 18, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[123, 179, 140, 121, 118, 118, 99]","[137.28665161132812, 179.2747344970703, 140.2685546875, 127.21322631835938, 121.63394165039062, 128.0732879638672, 123.76276397705078]"
2013-07-20,2013-07-26,4732.0,15360,10000.0,"[20, 20, 19, 20, 20, 0, 0]","[8, 0, 0, 0, 0, 17, 19]","[0.0, 0.0, 0.3, 0.012459622921413636, 0.0, 0.014653543376616123, 0.0]","[179, 140, 121, 118, 118, 99, 125]","[175.7111053466797, 141.86767578125, 118.53036499023438, 118.09408569335938, 124.75880432128906, 120.89159393310547, 132.82725524902344]"
2013-07-21,2013-07-27,4908.0,14807,10070.0,"[20, 20, 20, 0, 20, 20, 20]","[0, 0, 0, 19, 0, 2, 8]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[140, 121, 118, 118, 99, 125, 171]","[137.05126953125, 125.80110931396484, 121.85867309570312, 130.98675537109375, 124.8802490234375, 135.9479522705078, 179.3357696533203]"
2013-07-22,2013-07-28,3924.0,13566,9740.0,"[0, 20, 20, 17, 13, 20, 0]","[17, 0, 0, 3, 8, 0, 20]","[0.0, 0.005095105586392406, 0.0, 0.0, 0.0, 0.003621714441386845, 0.0]","[121, 118, 118, 99, 125, 171, 99]","[123.81085968017578, 117.59054565429688, 129.52857971191406, 124.67823791503906, 134.0928192138672, 180.5422821044922, 141.70968627929688]"
2013-07-23,2013-07-29,4114.0,15041,9610.0,"[15, 10, 10, 12, 14, 7, 11]","[3, 9, 9, 8, 13, 10, 4]","[0.1549736257891867, 0.037255368905112295, 0.080139413911047, 0.09016885605364752, 0.20431559514467723, 0.07145948163223596, 0.08378984900239042]","[118, 118, 99, 125, 171, 99, 98]","[119.0881118774414, 126.23503112792969, 122.51025390625, 130.5541229248047, 180.385498046875, 146.4752655029297, 94.73844909667969]"
2013-07-24,2013-07-30,3690.0,13917,9660.0,"[8, 0, 20, 17, 16, 15, 17]","[11, 18, 0, 11, 7, 0, 0]","[0.0, 0.0, 0.013686654632804902, 0.0, 0.0002443286181533962, 0.008059943598804032, 0.3]","[118, 99, 125, 171, 99, 98, 94]","[127.89451599121094, 124.93743133544922, 132.40234375, 178.62294006347656, 145.7103271484375, 92.33827209472656, 106.68082427978516]"
2013-07-25,2013-07-31,3685.0,13834,9690.0,"[16, 7, 15, 0, 0, 17, 18]","[3, 13, 13, 20, 13, 0, 0]","[0.0, 0.0, 0.0, 0.00886969809646075, 0.2935887864306161, 0.0, 0.0]","[99, 125, 171, 99, 98, 94, 108]","[119.03343963623047, 131.72567749023438, 179.5038604736328, 143.81488037109375, 96.2437744140625, 105.4122543334961, 109.02559661865234]"
2013-07-26,2013-08-01,3956.0,12002,7410.0,"[20, 6, 20, 15, 16, 17, 0]","[0, 20, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.29773536223972963, 0.0]","[125, 171, 99, 98, 94, 108, 127]","[123.67615509033203, 179.05223083496094, 145.3809051513672, 93.46988677978516, 94.96546173095703, 101.2856674194336, 108.57945251464844]"
2013-07-27,2013-08-02,4241.0,14025,9165.0,"[20, 20, 16, 16, 17, 6, 20]","[9, 3, 0, 0, 0, 11, 0]","[0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0]","[171, 99, 98, 94, 108, 127, 122]","[181.92547607421875, 143.4569854736328, 97.2002182006836, 98.67781066894531, 106.23174285888672, 114.34909057617188, 141.35411071777344]"
2013-07-28,2013-08-03,3511.0,13222,9685.0,"[3, 15, 6, 18, 0, 11, 9]","[17, 0, 9, 0, 14, 10, 17]","[0.012514093374591908, 0.0, 0.0, 0.0, 0.07231648347185911, 0.0, 0.0]","[99, 98, 94, 108, 127, 122, 161]","[136.81082153320312, 90.84590911865234, 100.92057800292969, 107.58251953125, 110.68070220947266, 136.9547882080078, 179.18792724609375]"
2013-07-29,2013-08-04,4434.0,13085,8150.0,"[15, 15, 0, 0, 20, 20, 17]","[0, 1, 15, 16, 0, 0, 0]","[0.26257697554268355, 0.07683481130865427, 0.0, 0.0, 0.0, 0.0, 0.0]","[98, 94, 108, 127, 122, 161, 144]","[93.10527801513672, 95.41312408447266, 104.05122375488281, 113.39445495605469, 135.65740966796875, 180.5566864013672, 101.64056396484375]"
2013-07-30,2013-08-05,4526.0,13416,8850.0,"[15, 0, 19, 20, 20, 17, 14]","[1, 15, 0, 3, 9, 0, 0]","[0.0011085830216864484, 0.0, 0.0, 0.07622854692575229, 0.0, 0.0, 0.0]","[94, 108, 127, 122, 161, 144, 96]","[98.85453033447266, 104.6941146850586, 111.47602081298828, 140.4433135986328, 184.4109344482422, 106.4683837890625, 87.57689666748047]"
2013-07-31,2013-08-06,3601.0,12927,8175.0,"[17, 9, 12, 10, 11, 4, 0]","[0, 8, 9, 17, 5, 8, 5]","[0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.08868901273098487]","[108, 127, 122, 161, 144, 96, 89]","[100.75468444824219, 108.71759033203125, 135.37783813476562, 179.1753692626953, 101.36679077148438, 82.538330078125, 76.39643859863281]"
2013-08-01,2013-08-07,4354.0,13120,8050.0,"[18, 20, 20, 0, 14, 13, 14]","[0, 0, 8, 15, 0, 0, 0]","[0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[127, 122, 161, 144, 96, 89, 96]","[111.4317398071289, 134.14186096191406, 181.29998779296875, 107.99089050292969, 87.53236389160156, 82.46218872070312, 88.7459487915039]"
