algorithm,mean_profit,std_profit
pso,1509.3998114988308,15.701354392187719
de,1272.3696376274784,12.760463191064694
genetic,1133.262109303861,5.4562668744192475
random,-568.6795719692648,0.17845922125897476
hill_climbing,-3515.7829628598747,0.0
simulated_annealing,-3680.4602521974384,7.611721022322352
