objective,algorithm,mean_profit,std_profit,best_profit,worst_profit
O2,pso,1456.0900000000008,0.0,1456.0900000000008,1456.0900000000008
O2,de,1326.4775000000004,0.0,1326.4775000000004,1326.4775000000004
O2,genetic,1055.260500000001,0.0,1055.260500000001,1055.260500000001
O2,hill_climbing,591.0870000000007,0.0,591.0870000000007,591.0870000000007
O2,simulated_annealing,537.1460000000006,0.0,537.1460000000006,537.1460000000006
O2,random,476.0600000000007,0.0,476.0600000000007,476.0600000000007
