algorithm,mean_profit,std_profit
pso,3207.2,11.638977618330598
genetic,2991.215,58.93735021189883
random,2686.575,59.092913703759734
de,2639.46,32.24406922210682
hill_climbing,2423.89,0.7353910524339837
simulated_annealing,2228.915,38.68581199871604
