algorithm,mean_profit,std_profit
pso,3197.675,31.784449814335666
genetic,2977.95,57.2049385979916
random,2676.075,68.20044904544254
de,2649.25,25.59726547895289
hill_climbing,2406.0249999999996,0.6010407640083403
simulated_annealing,2203.325,24.218407255639253
