algorithm,mean_profit,std_profit
genetic,4535.765,83.7992246384179
pso,4500.855,34.061333649755724
random,4071.98,37.87263920035177
de,3971.865,39.80304071299122
hill_climbing,3493.885,9.199459223236655
simulated_annealing,3354.0699999999997,39.11714713524009
