objective,algorithm,mean_profit,std_profit,best_profit,worst_profit
O3_WEIGHTED,pso,0.04913686373741497,0.0037219211447078768,0.05414499660314277,0.0362473536626252
O3_WEIGHTED,de,0.03671555404125841,0.00291408179143765,0.04363131990735093,0.029687671794654234
O3_WEIGHTED,genetic,0.020870208914083963,0.0040327002992864595,0.028815748925998003,0.011496982895512906
