algorithm,mean_profit,std_profit
pso,2093.95,0.21213203435561054
genetic,1991.85,18.87975105768093
random,1795.95,3.606244584051328
de,1773.125,12.268302653586536
hill_climbing,1611.6750000000002,0.3181980515338982
simulated_annealing,1450.6,24.819448019647993
