algorithm,mean_profit,std_profit
pso,0.5195162147154724,0.0006711694582408732
de,0.46583596429185486,0.002364312086878514
genetic,0.43590522484405514,0.0005391191179761316
random,0.33165045980294905,0.0004419294931611713
hill_climbing,0.2612073127082125,0.0
simulated_annealing,0.20199660395113844,0.00383806160155864
