start_date,end_date,lucro_otimo,unidades,hr_cost,J,X,PR,clientes_reais,clientes_previstos
2013-07-20,2013-07-26,3208.0,9684,5730.0,"[12, 13, 11, 12, 13, 12, 13]","[4, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0]","[105, 83, 72, 70, 70, 58, 74]","[102.6307144165039, 78.42632293701172, 63.9519157409668, 72.21997833251953, 76.45110321044922, 74.05650329589844, 77.02359771728516]"
2013-07-21,2013-07-27,2755.0,10290,6075.0,"[9, 7, 4, 5, 4, 13, 14]","[4, 3, 6, 7, 7, 0, 3]","[0.0, 0.0, 0.3, 0.3, 0.0, 0.16761732955435873, 0.0]","[83, 72, 70, 70, 58, 74, 101]","[79.33233642578125, 64.0782699584961, 71.74605560302734, 76.61038208007812, 74.3108901977539, 76.66077423095703, 108.26263427734375]"
2013-07-22,2013-07-28,2008.0,10138,6635.0,"[4, 4, 14, 4, 6, 12, 10]","[6, 7, 3, 7, 6, 5, 4]","[0.1138571133432157, 0.11193714821956305, 0.21207096532139236, 0.17550547691249285, 0.12182326312305403, 0.11030847304764879, 0.13235484347203405]","[72, 70, 70, 58, 74, 101, 58]","[64.43009948730469, 68.32367706298828, 75.30145263671875, 71.62557983398438, 76.80207824707031, 107.35657501220703, 87.01416015625]"
2013-07-23,2013-07-29,2462.0,10293,5910.0,"[12, 13, 12, 11, 20, 15, 10]","[0, 0, 0, 1, 0, 0, 0]","[0.3, 0.0, 0.3, 0.22995966071586466, 0.036740140449208425, 0.04032523393507005, 0.2801989849080392]","[70, 70, 58, 74, 101, 58, 58]","[75.22340393066406, 76.52481079101562, 75.14703369140625, 77.1160888671875, 106.56736755371094, 87.57024383544922, 61.53200912475586]"
2013-07-24,2013-07-30,2164.0,9581,6100.0,"[11, 8, 3, 12, 8, 5, 4]","[2, 4, 9, 5, 5, 4, 6]","[0.10434019561386206, 0.11016548839323861, 0.12276754085329807, 0.17316851626660973, 0.03843723416071637, 0.16345354632623327, 0.122062733808477]","[70, 58, 74, 101, 58, 58, 55]","[77.4137191772461, 74.99844360351562, 78.44290161132812, 108.06314849853516, 86.16584777832031, 57.36854934692383, 63.966552734375]"
2013-07-25,2013-07-31,2269.0,9981,5510.0,"[0, 0, 11, 10, 9, 10, 11]","[10, 10, 5, 3, 0, 0, 0]","[0.2757207561599245, 0.03722888603517667, 0.17653197409304172, 0.0, 0.3, 0.3, 0.3]","[58, 74, 101, 58, 58, 55, 64]","[70.43696594238281, 75.07145690917969, 103.02976989746094, 86.5846176147461, 55.5662727355957, 63.01475143432617, 65.54717254638672]"
2013-07-26,2013-08-01,2123.0,9426,6150.0,"[12, 20, 14, 8, 11, 11, 20]","[0, 0, 0, 1, 0, 0, 0]","[0.03612310345532666, 0.0, 0.0, 0.0, 0.3, 0.3, 0.0]","[74, 101, 58, 58, 55, 64, 75]","[72.89539337158203, 106.97846984863281, 84.83363342285156, 56.947967529296875, 63.74589538574219, 65.40071868896484, 73.525634765625]"
2013-07-27,2013-08-02,1988.0,9885,6260.0,"[20, 14, 10, 11, 0, 12, 20]","[0, 0, 0, 0, 9, 0, 0]","[0.0, 0.3, 0.3, 0.0, 0.04035990838782132, 0.3, 0.03761243071143406]","[101, 58, 58, 55, 64, 75, 72]","[104.47703552246094, 87.29743194580078, 60.013126373291016, 65.80047607421875, 64.30348205566406, 73.06243896484375, 83.86003875732422]"
2013-07-28,2013-08-03,2099.0,8884,6050.0,"[15, 10, 0, 0, 0, 14, 19]","[0, 0, 9, 9, 10, 0, 0]","[0.03728041307344209, 0.3, 0.0, 0.0, 0.0, 0.0, 0.02132203290757928]","[58, 58, 55, 64, 75, 72, 95]","[86.69390869140625, 60.36567306518555, 64.74199676513672, 64.64791107177734, 71.56036376953125, 84.53462982177734, 109.32294464111328]"
2013-07-29,2013-08-04,2537.0,9357,5715.0,"[10, 10, 8, 12, 0, 18, 0]","[0, 0, 3, 0, 12, 0, 9]","[0.3, 0.014192732650040651, 0.010474236790023232, 0.0, 0.037891551022432385, 0.0, 0.27969153873630875]","[58, 55, 64, 75, 72, 95, 85]","[58.60928726196289, 61.30292510986328, 66.43742370605469, 72.20854187011719, 81.9149169921875, 106.41582489013672, 66.99980926513672]"
2013-07-30,2013-08-05,2683.0,9538,5530.0,"[0, 10, 6, 14, 15, 11, 10]","[9, 0, 5, 0, 3, 0, 0]","[0.03766596081560203, 0.0009282098926975808, 0.3, 0.3, 0.0, 0.0, 0.0405087014584798]","[55, 64, 75, 72, 95, 85, 57]","[62.02640151977539, 65.09107971191406, 72.29629516601562, 82.31387329101562, 110.30167388916016, 66.19916534423828, 58.98843002319336]"
2013-07-31,2013-08-06,2778.0,9306,5540.0,"[10, 0, 11, 0, 10, 5, 9]","[0, 10, 3, 15, 1, 4, 0]","[0.13018334967203615, 0.039157730954896386, 0.0, 0.03594326380735439, 0.0, 0.17285030948663746, 0.3]","[64, 75, 72, 95, 85, 57, 53]","[60.48849105834961, 70.55084991455078, 84.98821258544922, 111.84741973876953, 66.7446517944336, 59.63063049316406, 55.732303619384766]"
2013-08-01,2013-08-07,2631.0,8838,5480.0,"[5, 10, 10, 3, 10, 4, 10]","[6, 3, 7, 7, 0, 4, 0]","[0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0]","[75, 72, 95, 85, 57, 53, 57]","[71.54590606689453, 84.11601257324219, 108.31397247314453, 68.28235626220703, 58.85536575317383, 55.629764556884766, 61.93795394897461]"
2013-08-02,2013-08-08,1954.0,9528,5690.0,"[20, 18, 11, 10, 1, 11, 0]","[0, 0, 0, 0, 7, 0, 8]","[0.3, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0]","[72, 95, 85, 57, 53, 57, 64]","[83.8131103515625, 108.75433349609375, 66.60856628417969, 60.65179443359375, 56.006011962890625, 64.11725616455078, 60.32068634033203]"
2013-08-03,2013-08-09,2241.0,9834,5440.0,"[11, 0, 10, 0, 0, 9, 13]","[5, 10, 0, 8, 10, 0, 0]","[0.3, 0.0, 0.0, 0.3, 0.3, 0.3, 0.0]","[95, 85, 57, 53, 57, 64, 74]","[102.56155395507812, 67.9486083984375, 60.531829833984375, 58.74916458129883, 67.50297546386719, 64.25887298583984, 79.61748504638672]"
2013-08-04,2013-08-10,2470.0,9273,5470.0,"[5, 8, 5, 8, 2, 7, 8]","[5, 2, 4, 2, 7, 5, 7]","[0.10926384740332916, 0.10101895367500693, 0.1261747630611364, 0.1717882808608097, 0.06319095022883889, 0.17032323861076887, 0.12590158782401928]","[85, 57, 53, 57, 64, 74, 96]","[63.91131591796875, 59.97620391845703, 57.00804901123047, 65.34345245361328, 63.5655403137207, 75.85726165771484, 105.79705810546875]"
2013-08-05,2013-08-11,2337.0,8879,5755.0,"[11, 5, 11, 4, 10, 0, 13]","[0, 4, 0, 5, 3, 15, 0]","[0.0, 0.0, 0.3, 0.07787224514557385, 0.0, 0.0, 0.0]","[57, 53, 57, 64, 74, 96, 75]","[63.40829086303711, 57.591487884521484, 65.77704620361328, 61.42789077758789, 82.6566162109375, 105.72777557373047, 83.07430267333984]"
2013-08-06,2013-08-12,2754.0,9812,5360.0,"[0, 11, 10, 13, 19, 13, 9]","[8, 0, 0, 0, 0, 0, 0]","[0.03954829908682827, 0.03592862835807836, 0.0, 0.3, 0.04056030893521483, 0.3, 0.2776565616255569]","[53, 57, 64, 74, 96, 75, 55]","[53.07798767089844, 63.08617401123047, 61.46515655517578, 80.82136535644531, 107.37408447265625, 77.40802001953125, 57.246524810791016]"
2013-08-07,2013-08-13,2444.0,7718,4890.0,"[11, 10, 14, 0, 0, 9, 0]","[0, 0, 0, 15, 12, 0, 0]","[0.0, 0.04012070646451763, 0.03490986913906215, 0.036787937759683455, 0.0, 0.0, 0.2655916988108874]","[57, 64, 74, 96, 75, 55, 64]","[64.46683502197266, 61.1137809753418, 82.63440704345703, 108.54093933105469, 82.8544692993164, 55.58958053588867, 53.91325759887695]"
2013-08-08,2013-08-14,2547.0,8945,5165.0,"[7, 6, 8, 11, 0, 6, 10]","[4, 6, 5, 1, 7, 2, 1]","[0.16177298449716526, 0.11871603340416811, 0.1043504236747857, 0.04900300920944136, 0.16406366527532867, 0.13470175793336264, 0.07184428670606541]","[64, 74, 96, 75, 55, 64, 55]","[59.66298294067383, 78.12857055664062, 106.37528991699219, 77.19654846191406, 52.080509185791016, 52.21146011352539, 64.54119873046875]"
2013-08-09,2013-08-15,2000.0,9923,6085.0,"[3, 9, 9, 3, 5, 6, 5]","[10, 8, 5, 5, 6, 4, 5]","[0.16358560889442292, 0.2131927247874112, 0.13105283877483384, 0.13103812070918114, 0.22087317994497674, 0.1736400682002794, 0.17642813311640526]","[74, 96, 75, 55, 64, 55, 54]","[81.66548156738281, 108.3565902709961, 83.48543548583984, 55.719905853271484, 55.42080307006836, 63.08991622924805, 63.86469650268555]"
2013-08-10,2013-08-16,2306.0,9297,5420.0,"[0, 0, 9, 9, 0, 11, 11]","[15, 11, 0, 0, 9, 0, 0]","[0.0, 0.036091889624527786, 0.0, 0.3, 0.3, 0.0, 0.3]","[96, 75, 55, 64, 55, 54, 67]","[105.84904479980469, 80.52960968017578, 56.615753173828125, 54.667396545410156, 63.05403518676758, 64.50056457519531, 67.36939239501953]"
2013-08-11,2013-08-17,2215.0,7110,4490.0,"[13, 9, 0, 0, 0, 11, 16]","[0, 0, 7, 9, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0]","[75, 55, 64, 55, 54, 67, 98]","[77.42434692382812, 54.503570556640625, 52.646541595458984, 62.34428024291992, 64.69075775146484, 67.31704711914062, 96.70497131347656]"
2013-08-12,2013-08-18,2528.0,9372,5040.0,"[9, 9, 10, 10, 11, 0, 11]","[0, 0, 0, 0, 0, 14, 0]","[0.3, 0.03909241393185509, 0.3, 0.0, 0.03697231083796059, 0.3, 0.0]","[55, 64, 55, 54, 67, 98, 64]","[54.49216079711914, 52.707759857177734, 61.65503692626953, 61.9996337890625, 67.1942138671875, 97.9236831665039, 67.13285064697266]"
2013-08-13,2013-08-19,2327.0,8836,5225.0,"[0, 9, 3, 12, 9, 9, 0]","[8, 1, 7, 0, 6, 2, 7]","[0.3, 0.002011969290282666, 0.0, 0.3, 0.038209633067606136, 0.08699460942232343, 0.0]","[64, 55, 54, 67, 98, 64, 55]","[54.86626434326172, 62.44384765625, 66.34449768066406, 69.55098724365234, 97.61970520019531, 68.51602935791016, 51.77475357055664]"
2013-08-14,2013-08-20,2065.0,9234,5440.0,"[7, 6, 9, 8, 8, 6, 7]","[3, 6, 2, 7, 3, 3, 3]","[0.08883548799754414, 0.16976422518008963, 0.16171422957171877, 0.21275717787151704, 0.17207397887066364, 0.22921842585192048, 0.12059024648077113]","[55, 54, 67, 98, 64, 55, 48]","[62.79365158081055, 69.98873901367188, 72.03640747070312, 97.93426513671875, 66.4122314453125, 55.62519073486328, 61.903045654296875]"
2013-08-15,2013-08-21,2719.0,8272,4800.0,"[10, 9, 16, 11, 8, 0, 8]","[0, 2, 0, 0, 1, 8, 0]","[0.037689860434138064, 0.0, 0.0, 0.03531169493349344, 0.3, 0.0, 0.03875137089193139]","[54, 67, 98, 64, 55, 48, 60]","[62.19115447998047, 67.59162902832031, 97.43827056884766, 68.01163482666016, 53.0517463684082, 57.917240142822266, 57.13626480102539]"
2013-08-16,2013-08-22,2520.0,8334,5005.0,"[11, 16, 12, 9, 0, 9, 0]","[0, 0, 0, 0, 8, 0, 9]","[0.0, 0.0, 0.3, 0.0, 0.0405926816966542, 0.0, 0.0]","[67, 98, 64, 55, 48, 60, 57]","[65.623779296875, 97.00989532470703, 69.5034408569336, 54.60152053833008, 56.77190017700195, 57.06611251831055, 62.204933166503906]"
2013-08-17,2013-08-23,2457.0,9424,4870.0,"[0, 11, 9, 9, 9, 10, 11]","[14, 0, 0, 0, 0, 0, 0]","[0.3, 0.3, 0.0, 0.03520797975276313, 0.0, 0.213852326619105, 0.27981166495923593]","[98, 64, 55, 48, 60, 57, 62]","[98.77924346923828, 68.59955596923828, 53.033321380615234, 56.65584182739258, 54.68832778930664, 61.57757568359375, 66.96110534667969]"
2013-08-18,2013-08-24,1822.0,6960,4370.0,"[1, 8, 9, 0, 10, 0, 0]","[9, 0, 0, 8, 0, 0, 14]","[0.0, 0.3, 0.03657242127405361, 0.0, 0.0, 0.0, 0.0]","[64, 55, 48, 60, 57, 62, 95]","[69.03135681152344, 52.27283477783203, 54.63167953491211, 55.89381790161133, 58.18952560424805, 66.88111877441406, 98.18939208984375]"
2013-08-19,2013-08-25,2199.0,9014,5580.0,"[1, 7, 6, 8, 4, 2, 7]","[7, 3, 3, 2, 6, 13, 5]","[0.12424963013922051, 0.03561161710824788, 0.1720316367314526, 0.08256271451818403, 0.16906902528256643, 0.1619968652465124, 0.05576169737768305]","[55, 48, 60, 57, 62, 95, 75]","[52.7460823059082, 55.64496612548828, 56.213504791259766, 60.44254684448242, 65.55780029296875, 101.5176773071289, 77.58463287353516]"
2013-08-20,2013-08-26,2279.0,8919,5160.0,"[10, 0, 7, 11, 11, 0, 8]","[0, 8, 1, 0, 5, 11, 1]","[0.27991086938552934, 0.0, 0.3, 0.3, 0.04034798516968338, 0.0, 0.06092998559841217]","[48, 60, 57, 62, 95, 75, 52]","[58.43465042114258, 55.425315856933594, 60.86294174194336, 67.45939636230469, 98.99614715576172, 75.76441955566406, 56.95542526245117]"
2013-08-21,2013-08-27,2251.0,9470,5220.0,"[0, 0, 11, 13, 13, 0, 8]","[8, 9, 0, 4, 0, 8, 0]","[0.0, 0.0, 0.12294518832193163, 0.3, 0.3, 0.038953872179484796, 0.3]","[60, 57, 62, 95, 75, 52, 47]","[58.31245040893555, 61.32756423950195, 64.91988372802734, 104.99559020996094, 78.37467193603516, 57.322486877441406, 50.76164245605469]"
2013-08-22,2013-08-28,1855.0,9380,5420.0,"[0, 11, 19, 12, 3, 0, 0]","[9, 0, 0, 0, 6, 7, 9]","[0.3, 0.0, 0.03890553663229489, 0.3, 0.3, 0.1671269691033423, 0.3]","[57, 62, 95, 75, 52, 47, 47]","[61.75545883178711, 66.66387176513672, 102.24514770507812, 73.53189086914062, 58.47632598876953, 47.28240203857422, 63.3477897644043]"
2013-08-23,2013-08-29,2165.0,8990,5050.0,"[10, 0, 12, 0, 0, 10, 9]","[1, 14, 0, 8, 7, 0, 0]","[0.3, 0.0, 0.03653358086629252, 0.28181914274648395, 0.3, 0.3, 0.0]","[62, 95, 75, 52, 47, 47, 54]","[64.76705932617188, 101.31087493896484, 72.30821228027344, 56.31035232543945, 49.06248092651367, 62.75102615356445, 56.824485778808594]"
2013-08-24,2013-08-30,2276.0,8736,5060.0,"[20, 13, 9, 8, 11, 9, 11]","[0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.3, 0.3, 0.3, 0.0]","[95, 75, 52, 47, 47, 54, 66]","[99.71749114990234, 75.77041625976562, 55.3734130859375, 47.69548034667969, 63.97036361694336, 57.507755279541016, 63.96806716918945]"
2013-08-25,2013-08-31,2143.0,8515,5310.0,"[10, 2, 6, 11, 10, 10, 9]","[2, 7, 2, 0, 0, 0, 8]","[0.0, 0.0, 0.0, 0.2797931487785787, 0.0, 0.3, 0.0]","[75, 52, 47, 47, 54, 66, 106]","[76.20057678222656, 58.19324493408203, 48.889610290527344, 65.10162353515625, 59.920223236083984, 62.22382354736328, 108.54795837402344]"
2013-08-26,2013-09-01,2014.0,8900,5660.0,"[3, 6, 9, 8, 4, 8, 1]","[6, 2, 4, 1, 6, 8, 10]","[0.08616166029684075, 0.13140401648858768, 0.12221287911995718, 0.07708911164584581, 0.08547523913228419, 0.13257679930938374, 0.2136436432717323]","[52, 47, 47, 54, 66, 106, 85]","[58.46468734741211, 47.457427978515625, 60.517215728759766, 56.5196647644043, 63.32242965698242, 107.57860565185547, 78.42572784423828]"
2013-08-27,2013-09-02,2050.0,9594,5315.0,"[1, 0, 1, 2, 1, 12, 1]","[6, 9, 7, 7, 14, 0, 7]","[0.29899144858698307, 0.0, 0.01189723910036197, 0.3, 0.3, 0.03773821030160382, 0.3]","[47, 47, 54, 66, 106, 85, 95]","[48.61054611206055, 63.757076263427734, 56.28519821166992, 63.257972717285156, 106.55461883544922, 73.11235046386719, 58.00127410888672]"
2013-08-28,2013-09-03,1930.0,9296,5445.0,"[11, 10, 0, 4, 13, 9, 0]","[0, 0, 9, 12, 0, 0, 9]","[0.0002680985847513255, 0.3, 0.3, 0.3, 0.0, 0.0, 0.04055422535479787]","[47, 54, 66, 106, 85, 95, 38]","[62.94175338745117, 59.48466873168945, 64.88011932373047, 107.62263488769531, 80.10894012451172, 56.04705810546875, 69.46419525146484]"
2013-08-29,2013-09-04,1916.0,8320,5190.0,"[4, 10, 20, 13, 9, 6, 2]","[4, 0, 0, 0, 0, 5, 5]","[0.08611921884002122, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3]","[54, 66, 106, 85, 95, 38, 34]","[51.84206008911133, 62.90082931518555, 110.44393920898438, 77.44200134277344, 55.620574951171875, 69.09878540039062, 47.269493103027344]"
2013-08-30,2013-09-05,1807.0,8387,5395.0,"[3, 6, 9, 6, 3, 6, 3]","[6, 10, 6, 3, 6, 3, 4]","[0.03875029013709883, 0.16608048215746618, 0.11773436952940067, 0.16470717346719632, 0.07280841663724147, 0.1295824639287606, 0.04644617640872806]","[66, 106, 85, 95, 38, 34, 38]","[61.58335494995117, 107.16730499267578, 76.60577392578125, 50.98598098754883, 61.63496398925781, 47.57978820800781, 49.08791732788086]"
2013-08-31,2013-09-06,1492.0,7266,5270.0,"[10, 0, 0, 4, 0, 9, 0]","[7, 11, 8, 5, 7, 0, 8]","[0.0, 0.0, 0.0, 0.0, 0.1694351372926168, 0.0, 0.0]","[106, 85, 95, 38, 34, 38, 49]","[108.33226013183594, 77.23341369628906, 56.283973693847656, 58.112998962402344, 50.40153503417969, 52.84279251098633, 58.770599365234375]"
2013-09-01,2013-09-07,1471.0,7182,4630.0,"[12, 10, 10, 8, 8, 10, 15]","[0, 0, 0, 0, 0, 0, 0]","[0.12333492053522112, 0.0, 0.3, 0.3, 0.0, 0.0, 0.0]","[85, 95, 38, 34, 38, 49, 76]","[75.06550598144531, 57.3538818359375, 62.97115707397461, 50.11528396606445, 48.80351257324219, 59.41699981689453, 88.63436126708984]"
2013-09-02,2013-09-08,739.0,7134,4960.0,"[0, 11, 8, 8, 0, 5, 0]","[8, 0, 0, 0, 8, 8, 10]","[0.3, 0.3, 0.2117693398911188, 0.1263325900141108, 0.0, 0.0, 0.10759474068369287]","[95, 38, 34, 38, 49, 76, 56]","[53.337337493896484, 65.57283782958984, 48.580562591552734, 52.037681579589844, 59.496036529541016, 88.56144714355469, 76.09056854248047]"
2013-09-03,2013-09-09,28.0,7001,5450.0,"[13, 9, 9, 20, 14, 12, 9]","[0, 0, 0, 0, 1, 0, 0]","[0.04078655671062174, 0.3, 0.0, 0.3, 0.16217703054396387, 0.03957738640592804, 0.2730637363215327]","[38, 34, 38, 49, 76, 56, 41]","[78.7917251586914, 53.85039520263672, 51.29446029663086, 57.173683166503906, 88.41997528076172, 74.42747497558594, 52.19306182861328]"
