start_date,end_date,lucro_otimo,unidades,hr_cost,J,X,PR,clientes_reais,clientes_previstos
2013-07-30,2013-08-05,8453.0,24497,16725.0,"[0, 9, 14, 20, 20, 14, 20]","[20, 20, 20, 20, 20, 19, 8]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[176, 203, 239, 230, 303, 271, 180]","[175.9963836669922, 192.61495971679688, 223.75729370117188, 234.4578857421875, 318.6548156738281, 217.3350830078125, 176.01329040527344]"
2013-07-31,2013-08-06,8552.0,23018,15060.0,"[20, 15, 20, 20, 20, 20, 20]","[9, 20, 0, 20, 14, 8, 8]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[203, 239, 230, 303, 271, 180, 167]","[183.78570556640625, 230.52879333496094, 233.06752014160156, 319.6188049316406, 220.80413818359375, 175.4080352783203, 178.31353759765625]"
2013-08-01,2013-08-07,8319.0,25911,16715.0,"[20, 20, 20, 18, 6, 20, 8]","[15, 16, 20, 16, 20, 9, 20]","[0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02685398888487709]","[239, 230, 303, 271, 180, 167, 180]","[227.34625244140625, 232.5894317626953, 326.02838134765625, 220.19119262695312, 176.0327911376953, 182.45596313476562, 191.11183166503906]"
2013-08-02,2013-08-08,8335.0,23800,16105.0,"[15, 20, 13, 20, 0, 20, 13]","[20, 20, 20, 7, 20, 10, 19]","[0.0, 0.0, 0.0, 0.0, 0.009833343206234989, 0.0, 0.0]","[230, 303, 271, 180, 167, 180, 203]","[233.08026123046875, 325.34088134765625, 219.03919982910156, 173.03970336914062, 185.28668212890625, 190.81451416015625, 214.73800659179688]"
2013-08-03,2013-08-09,7716.0,23749,16670.0,"[20, 12, 0, 20, 20, 20, 20]","[20, 20, 20, 9, 10, 14, 20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[303, 271, 180, 167, 180, 203, 235]","[321.7026672363281, 213.41098022460938, 174.94671630859375, 183.1869659423828, 188.82626342773438, 217.73101806640625, 262.7820129394531]"
2013-08-04,2013-08-10,6710.0,22445,15420.0,"[20, 20, 8, 19, 20, 20, 20]","[0, 0, 20, 11, 14, 20, 20]","[0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0]","[271, 180, 167, 180, 203, 235, 307]","[218.57620239257812, 167.2821502685547, 186.81922912597656, 192.08462524414062, 216.76446533203125, 253.53176879882812, 303.88385009765625]"
2013-08-05,2013-08-11,7946.0,24292,16800.0,"[7, 20, 0, 20, 20, 20, 20]","[20, 8, 20, 14, 20, 20, 16]","[0.0, 0.0, 0.01783353454850099, 0.07797471513649509, 0.0, 0.0, 0.0]","[180, 167, 180, 203, 235, 307, 240]","[183.00596618652344, 179.3979034423828, 191.1525421142578, 218.1070556640625, 256.1604309082031, 303.91510009765625, 236.03114318847656]"
2013-08-06,2013-08-12,8057.0,24378,16995.0,"[0, 20, 20, 20, 20, 20, 20]","[20, 10, 13, 20, 20, 18, 11]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[167, 180, 203, 235, 307, 240, 176]","[183.76214599609375, 192.68356323242188, 210.24209594726562, 263.3092346191406, 309.0935974121094, 245.51597595214844, 195.42141723632812]"
2013-08-07,2013-08-13,7947.0,25078,16965.0,"[20, 20, 20, 20, 17, 20, 0]","[11, 14, 20, 20, 20, 11, 20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.29892792634382914]","[180, 203, 235, 307, 240, 176, 204]","[196.55029296875, 217.24156188964844, 260.41070556640625, 308.7255859375, 242.27716064453125, 197.04443359375, 188.4417724609375]"
2013-08-08,2013-08-14,7384.0,23261,15610.0,"[20, 0, 20, 20, 20, 9, 20]","[15, 20, 20, 20, 11, 20, 0]","[0.0, 0.0175014334939647, 0.0, 0.0, 0.0, 0.0, 0.3]","[203, 235, 307, 240, 176, 204, 176]","[222.94595336914062, 256.4342956542969, 308.24322509765625, 244.67593383789062, 199.12193298339844, 197.39505004882812, 181.06016540527344]"
2013-08-09,2013-08-15,7497.0,27093,16965.0,"[20, 20, 17, 19, 20, 14, 20]","[20, 20, 20, 12, 11, 13, 10]","[0.3, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0]","[235, 307, 240, 176, 204, 176, 171]","[258.9269714355469, 309.3002624511719, 242.83721923828125, 198.10289001464844, 194.4713134765625, 177.22125244140625, 189.82131958007812]"
2013-08-10,2013-08-16,8092.0,24293,16870.0,"[20, 17, 20, 9, 9, 20, 12]","[20, 20, 11, 20, 20, 10, 20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[307, 240, 176, 204, 176, 171, 213]","[302.3577880859375, 241.71807861328125, 194.59442138671875, 193.38478088378906, 191.48507690429688, 191.9906768798828, 214.75587463378906]"
2013-08-11,2013-08-17,7258.0,23915,16020.0,"[20, 16, 20, 15, 18, 17, 20]","[17, 15, 0, 13, 11, 18, 20]","[0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0]","[240, 176, 204, 176, 171, 213, 312]","[242.28785705566406, 199.67044067382812, 188.71612548828125, 181.4456329345703, 185.55882263183594, 230.03147888183594, 311.1628723144531]"
2013-08-12,2013-08-18,6896.0,22134,15780.0,"[20, 15, 7, 20, 20, 20, 18]","[11, 15, 20, 9, 0, 20, 20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02627157870977206]","[176, 204, 176, 171, 213, 312, 204]","[200.0286865234375, 192.87606811523438, 181.57310485839844, 184.00917053222656, 231.295166015625, 312.2353820800781, 246.1014862060547]"
2013-08-13,2013-08-19,7210.0,23474,15550.0,"[20, 7, 20, 20, 20, 17, 20]","[9, 20, 9, 15, 20, 20, 0]","[0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[204, 176, 171, 213, 312, 204, 177]","[181.3638458251953, 182.00186157226562, 184.477294921875, 223.52859497070312, 309.8199768066406, 240.56613159179688, 123.81867218017578]"
2013-08-14,2013-08-20,6946.0,22553,14620.0,"[20, 20, 20, 20, 17, 20, 20]","[10, 9, 16, 20, 20, 0, 0]","[0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0]","[176, 171, 213, 312, 204, 177, 154]","[188.32472229003906, 185.2822723388672, 229.97857666015625, 309.6358337402344, 244.6390380859375, 134.08946228027344, 170.14964294433594]"
2013-08-15,2013-08-21,6530.0,19635,13500.0,"[20, 20, 20, 18, 0, 20, 0]","[10, 0, 20, 19, 20, 0, 20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0026860562047226425, 0.0]","[171, 213, 312, 204, 177, 154, 190]","[190.02890014648438, 228.31167602539062, 313.321533203125, 241.66412353515625, 130.9055633544922, 176.78347778320312, 166.04876708984375]"
