objective,algorithm,mean_profit,std_profit,best_profit,worst_profit
O3,pso,0.15811492258987014,0.018655902107419263,0.19501517977357521,0.1241420467189086
O3,de,0.09175745042730821,0.011893084304637813,0.12331712066390033,0.06518892666259882
O3,hill_climbing,0.007848664528751678,0.009848344648751915,0.02988967446546688,-0.007833546343811948
O3,random,0.004229975544111261,0.004262267731275337,0.017787339373383337,-0.0002714239852001782
O3,genetic,0.00398605756146835,0.005045814632343846,0.014255007192228733,-0.0034426347467876456
O3,simulated_annealing,0.003303640933789191,0.017564052599164222,0.036672785534621194,-0.029365375398413024
