algorithm,mean_profit,std_profit
pso,7406.6,32.159216408364834
genetic,6990.84,151.20771408893143
de,6410.84,52.69359733402183
random,6283.629999999999,112.21784617430464
hill_climbing,5807.02,0.0
simulated_annealing,5437.15,69.65001794687493
