start_date,end_date,lucro_otimo,unidades,hr_cost,J,X,PR,clientes_reais,clientes_previstos
2013-07-19,2013-07-25,4767.0,15590,10245.0,"[17, 7, 20, 7, 19, 10, 13]","[5, 19, 3, 12, 1, 7, 6]","[0.0, 0.0, 0.0, 0.022824690216367374, 0.0, 0.3, 0.0]","[123, 179, 140, 121, 118, 118, 99]","[137.28665161132812, 179.2747344970703, 140.2685546875, 127.21322631835938, 121.63394165039062, 128.0732879638672, 123.76276397705078]"
2013-07-20,2013-07-26,4687.0,16347,10290.0,"[15, 11, 10, 8, 10, 12, 11]","[11, 11, 8, 10, 9, 7, 9]","[0.08883485101911445, 0.08185514807845906, 0.08835071551527728, 0.13838261498858098, 0.19972070902220257, 0.1541487759962232, 0.08049090601883822]","[179, 140, 121, 118, 118, 99, 125]","[175.7111053466797, 141.86767578125, 118.53036499023438, 118.09408569335938, 124.75880432128906, 120.89159393310547, 132.82725524902344]"
2013-07-21,2013-07-27,4654.0,15096,10630.0,"[10, 20, 20, 14, 0, 20, 6]","[11, 0, 0, 7, 18, 2, 20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[140, 121, 118, 118, 99, 125, 171]","[137.05126953125, 125.80110931396484, 121.85867309570312, 130.98675537109375, 124.8802490234375, 135.9479522705078, 179.3357696533203]"
2013-07-22,2013-07-28,4027.0,14433,10555.0,"[5, 17, 19, 6, 16, 20, 11]","[13, 2, 2, 13, 5, 8, 11]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.01947407682888562, 0.0]","[121, 118, 118, 99, 125, 171, 99]","[123.81085968017578, 117.59054565429688, 129.52857971191406, 124.67823791503906, 134.0928192138672, 180.5422821044922, 141.70968627929688]"
2013-07-23,2013-07-29,3796.0,14513,10010.0,"[19, 19, 17, 20, 15, 6, 11]","[1, 2, 3, 0, 13, 16, 4]","[0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.00018143476024345886]","[118, 118, 99, 125, 171, 99, 98]","[119.0881118774414, 126.23503112792969, 122.51025390625, 130.5541229248047, 180.385498046875, 146.4752655029297, 94.73844909667969]"
2013-07-24,2013-07-30,3598.0,14100,9850.0,"[13, 8, 9, 20, 20, 15, 20]","[7, 11, 11, 8, 3, 0, 0]","[0.08266239998771223, 0.0, 0.0, 0.0, 0.0024076615679507543, 0.3, 0.0]","[118, 99, 125, 171, 99, 98, 94]","[127.89451599121094, 124.93743133544922, 132.40234375, 178.62294006347656, 145.7103271484375, 92.33827209472656, 106.68082427978516]"
2013-07-25,2013-07-31,3574.0,14163,9910.0,"[10, 0, 8, 9, 0, 17, 18]","[8, 19, 19, 13, 14, 0, 0]","[0.0, 0.08189542134763769, 0.0, 0.0, 0.0, 0.0, 0.2976531731499839]","[99, 125, 171, 99, 98, 94, 108]","[119.03343963623047, 131.72567749023438, 179.5038604736328, 143.81488037109375, 96.2437744140625, 105.4122543334961, 109.02559661865234]"
2013-07-26,2013-08-01,3912.0,13804,9260.0,"[5, 19, 16, 0, 13, 17, 6]","[13, 9, 7, 13, 2, 0, 10]","[0.0, 0.0003635874272710117, 0.0, 0.004712551589282051, 0.0, 0.3, 0.0]","[125, 171, 99, 98, 94, 108, 127]","[123.67615509033203, 179.05223083496094, 145.3809051513672, 93.46988677978516, 94.96546173095703, 101.2856674194336, 108.57945251464844]"
2013-07-27,2013-08-02,3828.0,14331,9890.0,"[16, 11, 11, 7, 6, 4, 15]","[12, 11, 4, 8, 10, 13, 7]","[0.0778035453765204, 0.02837699130217956, 0.030298949858491214, 0.08529055393250018, 0.13816523404886774, 0.0732152561415011, 0.07460853739644158]","[171, 99, 98, 94, 108, 127, 122]","[181.92547607421875, 143.4569854736328, 97.2002182006836, 98.67781066894531, 106.23174285888672, 114.34909057617188, 141.35411071777344]"
2013-07-28,2013-08-03,3654.0,13311,9740.0,"[12, 0, 17, 11, 18, 8, 6]","[9, 13, 0, 6, 0, 12, 20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[99, 98, 94, 108, 127, 122, 161]","[136.81082153320312, 90.84590911865234, 100.92057800292969, 107.58251953125, 110.68070220947266, 136.9547882080078, 179.18792724609375]"
2013-07-29,2013-08-04,3925.0,14425,9120.0,"[12, 16, 0, 7, 13, 20, 9]","[3, 0, 15, 10, 8, 8, 6]","[0.0, 0.3, 0.0, 0.0, 0.0, 0.25366008143395435, 0.0]","[98, 94, 108, 127, 122, 161, 144]","[93.10527801513672, 95.41312408447266, 104.05122375488281, 113.39445495605469, 135.65740966796875, 180.5566864013672, 101.64056396484375]"
2013-07-30,2013-08-05,4138.0,14154,9340.0,"[12, 7, 0, 0, 20, 19, 12]","[4, 9, 16, 20, 9, 0, 2]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.2964420703991195, 0.09007945944647681]","[94, 108, 127, 122, 161, 144, 96]","[98.85453033447266, 104.6941146850586, 111.47602081298828, 140.4433135986328, 184.4109344482422, 106.4683837890625, 87.57689666748047]"
2013-07-31,2013-08-06,3948.0,13693,8450.0,"[0, 18, 14, 20, 0, 14, 13]","[14, 0, 7, 8, 14, 0, 0]","[0.0, 0.3, 0.0, 0.0, 0.0, 0.3, 0.0]","[108, 127, 122, 161, 144, 96, 89]","[100.75468444824219, 108.71759033203125, 135.37783813476562, 179.1753692626953, 101.36679077148438, 82.538330078125, 76.39643859863281]"
2013-08-01,2013-08-07,3827.0,13671,8555.0,"[5, 16, 13, 18, 4, 11, 8]","[11, 5, 15, 0, 9, 2, 5]","[0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3]","[127, 122, 161, 144, 96, 89, 96]","[111.4317398071289, 134.14186096191406, 181.29998779296875, 107.99089050292969, 87.53236389160156, 82.46218872070312, 88.7459487915039]"
2013-08-02,2013-08-08,4206.0,13561,8840.0,"[20, 20, 20, 14, 3, 15, 19]","[4, 9, 0, 0, 10, 0, 0]","[0.0, 0.0, 0.008121974674720017, 0.3, 0.0, 0.011855971907857374, 0.0]","[122, 161, 144, 96, 89, 96, 108]","[145.8426513671875, 186.5192413330078, 116.6794662475586, 84.88982391357422, 87.56561279296875, 92.08307647705078, 114.39163208007812]"
2013-08-03,2013-08-09,4518.0,13511,8300.0,"[20, 16, 0, 14, 16, 18, 20]","[7, 2, 12, 0, 0, 0, 0]","[0.0, 0.0, 0.0037041963478140405, 0.0, 0.0, 0.3, 0.0]","[161, 144, 96, 89, 96, 108, 124]","[172.6342315673828, 108.30007934570312, 87.76219177246094, 84.63887786865234, 94.62022399902344, 110.96853637695312, 128.8795928955078]"
2013-08-04,2013-08-10,3759.0,13656,8505.0,"[19, 0, 13, 0, 0, 20, 20]","[0, 10, 0, 13, 16, 0, 7]","[0.3, 0.021911425412869417, 0.0, 0.3, 0.0, 0.0, 0.0]","[144, 96, 89, 96, 108, 124, 162]","[111.69487762451172, 74.20292663574219, 79.98566436767578, 90.58100128173828, 112.88087463378906, 131.10662841796875, 169.26966857910156]"
2013-08-05,2013-08-11,3828.0,13744,9120.0,"[3, 7, 11, 17, 13, 14, 13]","[9, 6, 3, 1, 7, 13, 9]","[0.0, 0.0, 0.0, 0.0006498876726714661, 0.3, 0.0, 0.0]","[96, 89, 96, 108, 124, 162, 126]","[83.6392822265625, 87.24172973632812, 88.84751892089844, 110.15027618408203, 128.19337463378906, 176.2783966064453, 139.8670196533203]"
2013-08-06,2013-08-12,4212.0,13417,9200.0,"[0, 0, 0, 19, 6, 20, 18]","[13, 13, 15, 2, 20, 0, 0]","[0.07972688325587733, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[89, 96, 108, 124, 162, 126, 93]","[88.54248809814453, 94.44580078125, 108.3413314819336, 131.32769775390625, 174.84683227539062, 138.35069274902344, 106.80843353271484]"
2013-08-07,2013-08-13,4120.0,14651,9110.0,"[9, 7, 20, 20, 13, 16, 13]","[5, 9, 1, 8, 9, 1, 3]","[0.0, 0.00944683892573921, 0.3, 0.0, 0.0, 0.3, 0.0]","[96, 108, 124, 162, 126, 93, 108]","[87.68341064453125, 108.17156982421875, 130.89877319335938, 173.26226806640625, 139.48387145996094, 101.34127044677734, 96.2166748046875]"
2013-08-08,2013-08-14,3932.0,14199,9240.0,"[11, 20, 20, 0, 0, 14, 0]","[6, 0, 7, 18, 15, 0, 16]","[0.21755179395944305, 0.0, 0.0, 0.0, 0.08161037025291103, 0.3, 0.0]","[108, 124, 162, 126, 93, 108, 93]","[110.92664337158203, 130.39385986328125, 171.51390075683594, 128.24386596679688, 103.91387176513672, 93.16155242919922, 115.11158752441406]"
2013-08-09,2013-08-15,3730.0,13989,9625.0,"[20, 20, 9, 19, 7, 20, 9]","[1, 7, 12, 0, 8, 0, 9]","[0.0, 0.07384051878634672, 0.0, 0.298872743010959, 0.0, 0.0, 0.0]","[124, 162, 126, 93, 108, 93, 90]","[130.1591339111328, 172.1361846923828, 136.20266723632812, 104.09039306640625, 96.3125, 114.31654357910156, 118.01615142822266]"
2013-08-10,2013-08-16,3349.0,13141,9865.0,"[10, 15, 7, 15, 20, 20, 0]","[16, 7, 9, 1, 0, 0, 19]","[0.0, 0.0062562707182686065, 0.022219675623828095, 0.0, 0.0, 0.0, 0.0]","[162, 126, 93, 108, 93, 90, 112]","[173.68333435058594, 138.14236450195312, 103.88338470458984, 95.71709442138672, 113.99547576904297, 119.05154418945312, 127.09414672851562]"
2013-08-11,2013-08-17,3472.0,13830,9580.0,"[5, 12, 5, 2, 16, 8, 16]","[15, 4, 9, 14, 3, 10, 10]","[0.2978216662612078, 0.0, 0.09105483367255082, 0.0, 0.0, 0.0, 0.0]","[126, 93, 108, 93, 90, 112, 164]","[137.5929412841797, 98.85213470458984, 93.87764739990234, 111.06185913085938, 116.12029266357422, 123.02328491210938, 168.78836059570312]"
2013-08-12,2013-08-18,3645.0,12835,9245.0,"[4, 16, 18, 0, 13, 13, 20]","[10, 0, 0, 16, 7, 13, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[93, 108, 93, 90, 112, 164, 107]","[97.34809875488281, 93.97696685791016, 110.50785827636719, 115.97241973876953, 126.85319519042969, 171.89527893066406, 124.71394348144531]"
2013-08-13,2013-08-19,3638.0,13205,8980.0,"[0, 16, 20, 17, 20, 20, 16]","[13, 2, 0, 4, 7, 0, 0]","[0.3, 0.0, 0.0, 0.0, 0.0, 0.0022072012185589776, 0.0]","[108, 93, 90, 112, 164, 107, 93]","[91.52764892578125, 111.91695404052734, 115.33267974853516, 128.36419677734375, 172.67526245117188, 124.81727600097656, 96.2931137084961]"
2013-08-14,2013-08-20,2475.0,12580,10145.0,"[0, 1, 18, 20, 0, 11, 0]","[16, 16, 3, 8, 20, 5, 16]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.02695797186563967, 0.0]","[93, 90, 112, 164, 107, 93, 81]","[112.52306365966797, 117.36991119384766, 130.07040405273438, 173.72982788085938, 131.82601928710938, 100.07060241699219, 110.51374816894531]"
2013-08-15,2013-08-21,3599.0,12631,9075.0,"[6, 20, 6, 19, 12, 16, 16]","[11, 0, 20, 2, 4, 1, 0]","[0.00011340431796797666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[90, 112, 164, 107, 93, 81, 100]","[114.50276184082031, 124.22016906738281, 173.73397827148438, 126.3880386352539, 93.6639175415039, 107.67023468017578, 95.9007797241211]"
2013-08-16,2013-08-22,3809.0,13520,8640.0,"[0, 20, 0, 15, 17, 16, 16]","[17, 7, 17, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.3, 0.29650969749456124, 0.0, 0.0]","[112, 164, 107, 93, 81, 100, 95]","[121.42224884033203, 169.36073303222656, 120.55628967285156, 93.33817291259766, 101.16731262207031, 94.0307388305664, 97.57843780517578]"
2013-08-17,2013-08-23,3672.0,13059,8430.0,"[12, 4, 15, 9, 4, 11, 14]","[13, 13, 0, 6, 9, 4, 4]","[0.0, 0.0, 0.007853051683672875, 0.3, 0.0015537677176945667, 0.02445798219710337, 0.2245550310639164]","[164, 107, 93, 81, 100, 95, 104]","[163.58242797851562, 117.14619445800781, 90.16766357421875, 96.25639343261719, 91.43302154541016, 95.75128936767578, 112.96727752685547]"
2013-08-18,2013-08-24,3486.0,12450,8900.0,"[9, 0, 16, 8, 3, 10, 20]","[9, 13, 0, 6, 11, 8, 8]","[0.0, 0.07748952678758847, 0.0, 0.0, 0.0, 0.0, 0.0]","[107, 93, 81, 100, 95, 104, 159]","[118.6197509765625, 90.72283172607422, 96.83496856689453, 92.89083862304688, 98.58429718017578, 115.40713500976562, 177.9595184326172]"
2013-08-19,2013-08-25,3508.0,12767,9310.0,"[15, 0, 16, 20, 11, 6, 20]","[0, 14, 0, 0, 7, 20, 2]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[93, 81, 100, 95, 104, 159, 126]","[89.85258483886719, 95.5655746459961, 94.35363006591797, 96.79589080810547, 115.83226776123047, 174.1733856201172, 133.71481323242188]"
2013-08-20,2013-08-26,3543.0,13570,9070.0,"[10, 9, 10, 12, 12, 9, 10]","[5, 6, 6, 6, 15, 11, 5]","[0.11622284377017639, 0.08268974808800958, 0.08606562345014271, 0.08174123424804153, 0.08481107697536236, 0.07463401977660925, 0.18026972898750832]","[81, 100, 95, 104, 159, 126, 88]","[96.66585540771484, 93.77391052246094, 101.76868438720703, 113.45968627929688, 178.4469451904297, 135.90435791015625, 95.37162017822266]"
2013-08-21,2013-08-27,3951.0,13393,8195.0,"[15, 16, 18, 20, 20, 0, 14]","[0, 0, 0, 8, 0, 13, 0]","[0.0, 0.3, 0.0, 0.0, 0.0, 0.3, 0.0005103842662755951]","[100, 95, 104, 159, 126, 88, 78]","[92.30115509033203, 95.97763061523438, 110.71903991699219, 175.58921813964844, 133.82644653320312, 91.31755828857422, 82.60302734375]"
2013-08-22,2013-08-28,3556.0,13297,8570.0,"[9, 19, 13, 10, 15, 7, 11]","[6, 0, 14, 10, 0, 5, 5]","[0.1537544784157561, 0.0, 0.0, 0.0, 0.2956317875785645, 0.26068899989887434, 0.0]","[95, 104, 159, 126, 88, 78, 78]","[98.84490203857422, 112.60308837890625, 175.23289489746094, 129.48794555664062, 92.78250122070312, 85.52776336669922, 100.1202392578125]"
2013-08-23,2013-08-29,3390.0,12336,8410.0,"[19, 0, 20, 20, 0, 17, 16]","[0, 20, 1, 0, 11, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0]","[104, 159, 126, 88, 78, 78, 90]","[110.12144470214844, 175.81065368652344, 130.31419372558594, 93.4395751953125, 81.45515441894531, 100.01152038574219, 96.59840393066406]"
2013-08-24,2013-08-30,3779.0,12660,8465.0,"[20, 20, 4, 14, 14, 16, 0]","[7, 1, 10, 0, 2, 0, 15]","[0.0, 0.0, 0.2567647384484098, 0.0, 0.0, 0.0, 0.0]","[159, 126, 88, 78, 78, 90, 111]","[169.55686950683594, 129.30772399902344, 92.96484375, 83.8962631225586, 102.21695709228516, 96.13603210449219, 107.67729187011719]"
2013-08-25,2013-08-31,3408.0,12504,8480.0,"[17, 12, 13, 17, 19, 18, 0]","[4, 3, 1, 0, 0, 0, 20]","[0.0, 0.0008833339496611146, 0.08287894305169101, 0.3, 0.02100903007279334, 0.0, 0.0]","[126, 88, 78, 78, 90, 111, 177]","[129.9040985107422, 92.15017700195312, 82.72463989257812, 101.77894592285156, 97.29890441894531, 107.19618225097656, 166.6920623779297]"
2013-08-26,2013-09-01,3522.0,12811,7840.0,"[15, 12, 16, 16, 19, 20, 12]","[0, 2, 0, 0, 0, 0, 8]","[0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.3]","[88, 78, 78, 90, 111, 177, 141]","[91.50481414794922, 83.80575561523438, 99.16606140136719, 96.92040252685547, 108.11015319824219, 165.21420288085938, 131.96142578125]"
2013-08-27,2013-09-02,4343.0,13132,8295.0,"[14, 0, 16, 18, 20, 20, 16]","[0, 13, 0, 0, 7, 1, 0]","[0.0, 0.0, 0.29291021626111924, 0.0, 0.0, 0.0, 0.0]","[78, 78, 90, 111, 177, 141, 158]","[82.85505676269531, 95.2342529296875, 97.57035827636719, 105.59564208984375, 168.1327667236328, 129.80831909179688, 94.49046325683594]"
2013-08-28,2013-09-03,3855.0,12580,8765.0,"[1, 15, 19, 9, 20, 8, 0]","[13, 0, 0, 16, 3, 6, 13]","[0.0, 0.0, 0.0012791923920361498, 0.00047442389645816266, 0.0, 0.0, 0.0]","[78, 90, 111, 177, 141, 158, 64]","[97.58248138427734, 90.63652801513672, 101.32752227783203, 163.53433227539062, 142.53549194335938, 91.78276824951172, 91.8884048461914]"
2013-08-29,2013-09-04,2850.0,12483,7840.0,"[7, 6, 16, 8, 9, 9, 5]","[6, 9, 9, 10, 3, 5, 7]","[0.16772941206962846, 0.08910342057700193, 0.14802260618931184, 0.19879887289835385, 0.13817720400961553, 0.13815695002804676, 0.14817430873454893]","[90, 111, 177, 141, 158, 64, 57]","[85.04717254638672, 97.40420532226562, 161.6143035888672, 124.8962631225586, 79.22010040283203, 88.12612915039062, 80.47966003417969]"
2013-08-30,2013-09-05,3122.0,11763,7690.0,"[17, 20, 19, 15, 16, 9, 14]","[0, 6, 0, 0, 0, 4, 0]","[0.0, 0.0, 0.22252141510650764, 0.0, 0.3, 0.0, 0.0]","[111, 177, 141, 158, 64, 57, 64]","[103.0208969116211, 161.98568725585938, 126.00193786621094, 92.6174545288086, 95.65233612060547, 83.9305648803711, 85.77169799804688]"
2013-08-31,2013-09-06,2527.0,11640,8370.0,"[20, 6, 9, 5, 13, 0, 19]","[6, 14, 5, 9, 0, 12, 0]","[0.006880334508067167, 0.0, 0.0, 0.0, 0.26128734592051056, 0.0, 0.25082368523800447]","[177, 141, 158, 64, 57, 64, 82]","[165.3216552734375, 132.38284301757812, 91.65164184570312, 94.39674377441406, 80.48916625976562, 83.9532699584961, 99.01922607421875]"
2013-09-01,2013-09-07,2066.0,11162,8170.0,"[9, 9, 16, 14, 14, 16, 20]","[11, 6, 0, 0, 0, 0, 6]","[0.0, 0.0, 0.3, 0.3, 0.0, 0.0, 0.002380264810148582]","[141, 158, 64, 57, 64, 82, 127]","[128.7083740234375, 93.88743591308594, 95.7782211303711, 84.83981323242188, 81.92745208740234, 99.90210723876953, 162.5777587890625]"
2013-09-02,2013-09-08,1532.0,9928,8280.0,"[16, 1, 14, 8, 20, 0, 20]","[0, 13, 0, 5, 0, 20, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[158, 64, 57, 64, 82, 127, 94]","[94.03228759765625, 96.01593780517578, 86.30472564697266, 81.5779800415039, 97.50130462646484, 155.00973510742188, 119.68891143798828]"
2013-09-03,2013-09-09,193.0,9580,9115.0,"[20, 0, 15, 4, 4, 0, 3]","[1, 15, 0, 11, 20, 17, 10]","[0.08404259505583515, 0.0, 0.08612830009776593, 0.0, 0.0, 0.01546012702823318, 0.0]","[64, 57, 64, 82, 127, 94, 68]","[130.25537109375, 103.62010192871094, 87.91815948486328, 102.97582244873047, 161.98326110839844, 119.92045593261719, 86.95703125]"
2013-09-04,2013-09-10,1378.0,9525,7740.0,"[0, 11, 17, 12, 19, 15, 13]","[11, 4, 0, 13, 0, 0, 0]","[0.0, 0.22236625208711058, 0.0, 0.0, 0.0, 0.0013583309525924331, 0.0]","[57, 64, 82, 127, 94, 68, 57]","[78.63460540771484, 93.43692779541016, 105.13775634765625, 163.77760314941406, 125.92289733886719, 88.79146575927734, 76.82816314697266]"
2013-09-05,2013-09-11,2732.0,13069,9990.0,"[13, 9, 2, 6, 15, 0, 20]","[0, 6, 20, 12, 0, 10, 20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0]","[64, 82, 127, 94, 68, 57, 261]","[78.2614974975586, 94.31201171875, 154.5339813232422, 117.80982208251953, 89.3473892211914, 74.07075500488281, 362.40313720703125]"
2013-09-06,2013-09-12,4321.0,17091,11780.0,"[14, 20, 20, 7, 12, 20, 20]","[0, 4, 0, 6, 0, 20, 20]","[0.0, 0.2979666325058334, 0.0, 0.3, 0.02009447130608501, 0.0, 0.0]","[82, 127, 94, 68, 57, 261, 286]","[87.32099151611328, 150.67567443847656, 116.48759460449219, 84.9677505493164, 70.45137023925781, 366.5201110839844, 412.8708801269531]"
