start_date,end_date,lucro_otimo,unidades,hr_cost,J,X,PR,clientes_reais,clientes_previstos
2013-07-11,2013-07-17,3983.0,9982,5840.0,"[20, 20, 0, 20, 20, 0, 0]","[5, 8, 0, 0, 0, 0, 0]","[0.026633191039476378, 0.0, 0.23667517871960547, 0.01551116063408311, 0.0, 0.2528377616399526, 0.0]","[161, 190, 254, 197, 164, 192, 171]","[199.87184143066406, 214.3361053466797, 301.9473876953125, 227.30429077148438, 123.89088439941406, 169.97689819335938, 183.2677001953125]"
2013-07-12,2013-07-18,5264.0,18211,11160.0,"[8, 14, 7, 8, 12, 14, 9]","[8, 16, 6, 4, 13, 15, 15]","[0.0717667558780999, 0.17053207074605753, 0.21497675929751334, 0.005386805123547577, 0.052214323263510165, 0.09497013052146493, 0.17195120892245633]","[190, 254, 197, 164, 192, 171, 174]","[209.92803955078125, 304.33514404296875, 240.98757934570312, 139.44671630859375, 176.68972778320312, 193.49111938476562, 198.24087524414062]"
2013-07-13,2013-07-19,3919.0,9915,5830.0,"[19, 13, 12, 20, 8, 0, 1]","[1, 0, 0, 2, 15, 0, 0]","[0.025110288176169074, 0.001929510404403591, 0.025148801363255247, 0.017500908185223353, 0.005633741414901367, 0.00024058086569144873, 0.0]","[254, 197, 164, 192, 171, 174, 181]","[292.5102233886719, 232.1070098876953, 134.93698120117188, 173.6226806640625, 186.06480407714844, 192.26541137695312, 227.41207885742188]"
2013-07-14,2013-07-20,3187.0,9982,6555.0,"[0, 2, 8, 0, 16, 5, 11]","[8, 0, 17, 0, 8, 0, 13]","[0.0, 0.29971651365082125, 0.0, 0.04148819881446384, 0.03239159892871405, 0.0, 0.0]","[197, 164, 192, 171, 174, 181, 263]","[221.94776916503906, 132.20823669433594, 177.51019287109375, 190.46783447265625, 199.95652770996094, 227.05599975585938, 266.099853515625]"
2013-07-15,2013-07-21,5596.0,17566,10500.0,"[9, 17, 15, 15, 1, 16, 18]","[12, 11, 3, 3, 6, 19, 1]","[0.12125597056070753, 0.01679429875703975, 0.14068174587335308, 0.010720772594250394, 0.1690405350667937, 0.13850151152444137, 0.20848395653476687]","[164, 192, 171, 174, 181, 263, 206]","[128.1611785888672, 170.62625122070312, 183.5909423828125, 189.39459228515625, 215.54177856445312, 253.65240478515625, 186.38714599609375]"
2013-07-16,2013-07-22,2792.0,9905,5810.0,"[17, 3, 4, 7, 5, 12, 3]","[0, 3, 0, 16, 4, 3, 5]","[0.21875701364936517, 0.10491917688468333, 0.1904977290860002, 0.05031322741590136, 0.14696217462616573, 0.10498720401020506, 0.0]","[192, 171, 174, 181, 263, 206, 177]","[177.1309051513672, 181.62501525878906, 200.33154296875, 218.12298583984375, 273.7591552734375, 192.63401794433594, 170.6497802734375]"
2013-07-17,2013-07-23,3498.0,9632,5700.0,"[8, 7, 11, 20, 5, 0, 8]","[11, 0, 0, 10, 5, 0, 0]","[0.0, 0.08888659687100713, 0.17519262815313866, 0.028118905917326662, 0.0034350518360218817, 0.2955900970336383, 0.01911641206301574]","[171, 174, 181, 263, 206, 177, 173]","[177.15667724609375, 184.50811767578125, 216.0770263671875, 270.52813720703125, 192.23580932617188, 161.42198181152344, 182.0511474609375]"
2013-07-18,2013-07-24,3859.0,9936,5820.0,"[5, 13, 20, 19, 0, 0, 0]","[7, 3, 20, 0, 0, 0, 0]","[0.06053408126453751, 0.02601464067400926, 0.031740312687459235, 0.02366857059278635, 0.15818421578815134, 0.19582894365654008, 0.09984368427431045]","[174, 181, 263, 206, 177, 173, 173]","[196.61386108398438, 228.46121215820312, 271.0279846191406, 190.375, 155.93038940429688, 191.11813354492188, 173.69247436523438]"
2013-07-19,2013-07-25,5611.0,19571,11730.0,"[19, 12, 14, 14, 11, 16, 6]","[12, 6, 8, 9, 9, 13, 13]","[0.10021829726754629, 0.1647353467965423, 0.004618730065596754, 0.1531875926487041, 0.09133335520678994, 0.12263339866675804, 0.281425666231864]","[181, 263, 206, 177, 173, 173, 144]","[210.285888671875, 269.5901794433594, 186.50315856933594, 159.2147979736328, 185.91714477539062, 172.7258758544922, 168.0829620361328]"
2013-07-20,2013-07-26,3874.0,9982,5940.0,"[0, 19, 20, 0, 20, 16, 0]","[0, 9, 5, 0, 2, 0, 0]","[0.0, 0.01999905250640897, 0.016167691001096756, 0.2832616512001096, 0.0030446624535303726, 0.031982520782740144, 0.016451570141799852]","[263, 206, 177, 173, 173, 144, 184]","[262.63543701171875, 177.80899047851562, 170.6309356689453, 183.14410400390625, 189.0834197998047, 185.4848175048828, 199.7281494140625]"
2013-07-21,2013-07-27,2783.0,9995,5935.0,"[11, 5, 1, 2, 2, 12, 7]","[8, 2, 6, 7, 1, 10, 5]","[0.014930998316690463, 0.03013949478930654, 0.08713974036990074, 0.16458427479134483, 0.25294489590715774, 0.16808758736204613, 0.20489926419776192]","[206, 177, 173, 173, 144, 184, 250]","[180.3102264404297, 155.06800842285156, 176.24227905273438, 176.30819702148438, 170.8890838623047, 192.81375122070312, 272.9228210449219]"
2013-07-22,2013-07-28,4645.0,16364,9725.0,"[16, 2, 17, 15, 15, 8, 13]","[9, 3, 0, 10, 17, 9, 4]","[0.08089701698701456, 0.0343051886067105, 0.13133825836149476, 0.020616947686371113, 0.2937471466464766, 0.03153133959750348, 0.28822906792232683]","[177, 173, 173, 144, 184, 250, 144]","[163.11717224121094, 194.753173828125, 171.21551513671875, 178.377197265625, 191.29214477539062, 265.1171875, 234.4676971435547]"
2013-07-23,2013-07-29,4064.0,18833,11610.0,"[19, 4, 15, 12, 2, 8, 13]","[19, 17, 1, 10, 17, 18, 2]","[0.037168718534131014, 0.20979045416738493, 0.2557896638450005, 0.2661714206616129, 0.2586667227259694, 0.09958291477909881, 0.20083369407726048]","[173, 173, 144, 184, 250, 144, 144]","[195.10093688964844, 175.1187286376953, 181.92660522460938, 191.13575744628906, 265.6690368652344, 234.62936401367188, 122.38574981689453]"
2013-07-24,2013-07-30,3610.0,9779,5990.0,"[14, 14, 8, 6, 16, 1, 10]","[3, 10, 3, 0, 1, 4, 0]","[0.018125133384841605, 0.03019469901551127, 0.01826638212540997, 0.0009811059305726952, 0.0, 0.038060836122010895, 0.018052529990467848]","[173, 144, 184, 250, 144, 144, 137]","[189.5328826904297, 181.35107421875, 196.25711059570312, 271.4244689941406, 207.0841827392578, 126.89325714111328, 174.69741821289062]"
2013-07-25,2013-07-31,3003.0,9567,6385.0,"[14, 19, 0, 15, 0, 0, 0]","[12, 0, 8, 6, 0, 0, 15]","[0.027033908709053325, 0.0, 0.03192095702151148, 0.0, 0.0, 0.0, 0.0]","[144, 184, 250, 144, 144, 137, 158]","[171.4826202392578, 191.57876586914062, 272.5337219238281, 230.26210021972656, 132.76783752441406, 167.36883544921875, 166.82855224609375]"
2013-07-26,2013-08-01,3448.0,9874,6020.0,"[0, 8, 20, 4, 19, 0, 8]","[19, 0, 0, 10, 1, 0, 0]","[0.0, 0.12893876205179747, 0.0, 0.019655448140395937, 0.0, 0.0, 0.14702240853857662]","[184, 250, 144, 144, 137, 158, 186]","[181.9868621826172, 259.71875, 222.61622619628906, 132.060302734375, 156.41200256347656, 163.19744873046875, 174.0726318359375]"
2013-07-27,2013-08-02,2480.0,14544,9900.0,"[1, 4, 10, 19, 2, 6, 9]","[17, 17, 19, 14, 0, 8, 6]","[0.14514931800944977, 0.23179421788366597, 0.048311327997334404, 0.061129702922568974, 0.27228771081356345, 0.2973934821939485, 0.0742895628994411]","[250, 144, 144, 137, 158, 186, 178]","[270.03631591796875, 216.70468139648438, 125.4662094116211, 156.83172607421875, 174.51504516601562, 178.64210510253906, 211.39874267578125]"
2013-07-28,2013-08-03,2937.0,9905,5685.0,"[1, 7, 4, 13, 6, 3, 9]","[7, 1, 11, 5, 5, 4, 3]","[0.17484117244885578, 0.2130181660443633, 0.03493108687531484, 0.18194359352452918, 0.029708060942079118, 0.1583906947427004, 0.18205945579834446]","[144, 144, 137, 158, 186, 178, 234]","[205.82135009765625, 126.67327117919922, 160.82177734375, 176.91278076171875, 166.37454223632812, 192.4341278076172, 288.30029296875]"
2013-07-29,2013-08-04,2251.0,9597,6385.0,"[1, 16, 6, 14, 2, 5, 1]","[17, 15, 2, 0, 3, 0, 7]","[0.162693127202544, 3.6860540208471213e-06, 0.17577518237747403, 0.02652528233969665, 0.010046324510114567, 0.024360003253375007, 0.2106897915282108]","[144, 137, 158, 186, 178, 234, 209]","[123.94513702392578, 158.87588500976562, 178.3219757080078, 162.82882690429688, 191.3262176513672, 288.88116455078125, 183.48895263671875]"
2013-07-30,2013-08-05,3764.0,14542,8730.0,"[11, 17, 9, 5, 8, 13, 13]","[4, 13, 6, 2, 12, 0, 10]","[0.1101443286304146, 0.126835324183714, 0.02226200043125809, 0.11756062261297148, 0.22718281922462347, 0.23941634596302933, 0.16403716001523275]","[137, 158, 186, 178, 234, 209, 139]","[160.9307098388672, 171.66598510742188, 178.6936798095703, 204.90213012695312, 299.7086486816406, 190.30308532714844, 175.08258056640625]"
2013-07-31,2013-08-06,3542.0,14036,7680.0,"[8, 2, 19, 1, 12, 3, 3]","[8, 12, 9, 12, 4, 8, 4]","[0.2921487866888008, 0.11416255508804282, 0.15323813473796918, 0.23056994670356723, 0.14219647087721282, 0.29322070126741745, 0.23534844455725298]","[158, 186, 178, 234, 209, 139, 129]","[162.56092834472656, 174.1163330078125, 202.29803466796875, 292.8717041015625, 185.23338317871094, 170.0478515625, 157.43959045410156]"
2013-08-01,2013-08-07,3452.0,9956,6075.0,"[20, 7, 7, 3, 10, 5, 7]","[5, 0, 9, 15, 0, 0, 1]","[0.0, 0.06495920916630998, 0.02457270078323108, 0.07476479750450678, 0.0, 0.0, 0.12830105721491966]","[186, 178, 234, 209, 139, 129, 139]","[157.9543914794922, 190.2533416748047, 278.3017578125, 177.4559326171875, 159.9475860595703, 150.74917602539062, 161.30479431152344]"
2013-08-02,2013-08-08,3466.0,9912,6150.0,"[0, 10, 15, 0, 20, 1, 16]","[0, 0, 14, 0, 0, 5, 7]","[0.3, 0.12580452343017548, 0.018450945355550835, 0.23559069914318923, 0.007322465439498773, 0.024614769806555265, 0.03343261848272538]","[178, 234, 209, 139, 129, 139, 156]","[198.02825927734375, 290.3848571777344, 189.18585205078125, 172.01597595214844, 161.6647491455078, 160.466796875, 177.6901092529297]"
2013-08-03,2013-08-09,2381.0,9101,5905.0,"[6, 1, 14, 0, 20, 6, 8]","[2, 0, 11, 0, 0, 12, 3]","[0.14360921219942996, 0.3, 0.07943680252056172, 0.1380710147986324, 0.05900342533405184, 0.0, 0.12017453101338141]","[234, 209, 139, 129, 139, 156, 181]","[291.9218444824219, 181.3562774658203, 165.01910400390625, 152.32830810546875, 159.01780700683594, 182.33154296875, 231.23341369628906]"
2013-08-04,2013-08-10,3421.0,9700,6095.0,"[20, 0, 12, 18, 0, 20, 3]","[0, 0, 8, 7, 0, 3, 0]","[0.023942897774803202, 0.3, 0.004193742608003967, 0.03669077907578569, 0.3, 0.015009271429112079, 0.022986156383960493]","[209, 139, 129, 139, 156, 181, 236]","[172.11904907226562, 160.41539001464844, 149.49026489257812, 153.5297393798828, 179.4573974609375, 204.8411407470703, 241.46229553222656]"
2013-08-05,2013-08-11,3342.0,9573,6050.0,"[20, 0, 19, 0, 20, 5, 0]","[0, 0, 7, 20, 0, 0, 0]","[0.03125739966223656, 0.3, 0.0, 0.0, 0.01869638664835153, 0.011105564958438032, 0.25230134721170244]","[139, 129, 139, 156, 181, 236, 183]","[172.64447021484375, 157.22142028808594, 165.6641082763672, 178.1228790283203, 210.1278839111328, 241.7870635986328, 198.50645446777344]"
2013-08-06,2013-08-12,2719.0,14106,10035.0,"[11, 12, 14, 1, 5, 18, 14]","[18, 1, 18, 4, 4, 13, 4]","[0.10572325001668136, 0.051811630271406395, 0.05942496312863435, 0.2477038902317435, 0.2185252635741221, 0.09888231103180456, 0.07798637747995037]","[129, 139, 156, 181, 236, 183, 135]","[141.14492797851562, 156.56011962890625, 173.52061462402344, 205.00698852539062, 230.45748901367188, 206.86817932128906, 145.63589477539062]"
2013-08-07,2013-08-13,4886.0,18333,11255.0,"[18, 15, 16, 4, 7, 10, 14]","[1, 3, 8, 18, 15, 8, 17]","[0.17091982966240513, 0.027637288606391686, 0.2785954488440663, 0.10829270694801783, 0.012935927261325997, 0.2645478792304708, 0.08540894934550598]","[139, 156, 181, 236, 183, 135, 155]","[148.19712829589844, 172.6792449951172, 204.96380615234375, 239.04759216308594, 208.8005828857422, 139.21533203125, 144.30911254882812]"
2013-08-08,2013-08-14,3852.0,9964,5940.0,"[20, 19, 4, 9, 0, 6, 0]","[2, 0, 8, 10, 10, 0, 0]","[0.025863930653101923, 0.015706990632218535, 0.0, 0.01722087272613902, 0.014865677530622165, 0.026442127456633897, 0.0]","[156, 181, 236, 183, 135, 155, 135]","[176.62841796875, 200.6445770263672, 246.8896026611328, 207.0658416748047, 141.3290252685547, 147.50057983398438, 147.3697967529297]"
2013-08-09,2013-08-15,2439.0,13701,8810.0,"[3, 7, 6, 0, 7, 19, 3]","[2, 18, 4, 15, 18, 12, 2]","[0.1906989439597173, 0.08372030006062071, 0.07506467855245824, 0.28655429599673743, 0.2038409239684675, 0.22554486674568208, 0.19814939548420388]","[181, 236, 183, 135, 155, 135, 131]","[201.42686462402344, 243.1297607421875, 197.9195098876953, 135.8018035888672, 131.559326171875, 146.6416778564453, 179.58462524414062]"
2013-08-10,2013-08-16,4758.0,15495,8925.0,"[16, 8, 16, 19, 11, 14, 14]","[2, 11, 6, 8, 4, 0, 3]","[0.14427602102187115, 0.1749741089375627, 0.1651477534737075, 0.18004460722350646, 0.011361518786865588, 0.021734791241295782, 0.14572165435374354]","[236, 183, 135, 155, 135, 131, 162]","[237.8692169189453, 202.7108612060547, 135.55947875976562, 137.07064819335938, 144.59527587890625, 168.566162109375, 170.37977600097656]"
2013-08-11,2013-08-17,3076.0,9980,5800.0,"[6, 7, 13, 10, 8, 0, 8]","[1, 6, 8, 1, 7, 4, 4]","[0.16283554759859845, 0.028229547111229665, 0.1359435355212781, 0.15143781266996603, 0.061705310297343156, 0.13320162016473883, 0.12660166244830895]","[183, 135, 155, 135, 131, 162, 237]","[205.03921508789062, 134.64334106445312, 134.266845703125, 150.20639038085938, 171.7921600341797, 172.75851440429688, 237.65419006347656]"
2013-08-12,2013-08-18,2898.0,9296,5750.0,"[0, 20, 20, 20, 10, 0, 5]","[6, 0, 0, 8, 1, 0, 0]","[0.3, 0.019163365595230297, 0.027506888702066044, 0.0, 0.12985833858840806, 0.0, 0.0]","[135, 155, 135, 131, 162, 237, 154]","[130.94500732421875, 135.65701293945312, 145.52296447753906, 165.43667602539062, 173.83897399902344, 246.53079223632812, 173.5960235595703]"
2013-08-13,2013-08-19,3624.0,16833,10910.0,"[3, 17, 16, 19, 14, 5, 10]","[3, 11, 12, 9, 8, 11, 13]","[0.15643120403751, 0.2541910804546388, 0.04752777317435528, 0.11755549523188218, 0.15006603432534368, 0.10339292023920878, 0.2185500811346844]","[155, 135, 131, 162, 237, 154, 134]","[141.32339477539062, 148.59722900390625, 172.42355346679688, 179.99363708496094, 245.35458374023438, 186.10910034179688, 113.5722885131836]"
2013-08-14,2013-08-20,3058.0,9701,6410.0,"[0, 9, 0, 0, 15, 10, 4]","[9, 0, 18, 0, 11, 2, 8]","[0.0, 0.05415761775759555, 0.023927535282982176, 0.004953480032309533, 0.023028439272827165, 0.0038655182644608786, 0.0]","[135, 131, 162, 237, 154, 134, 116]","[149.75027465820312, 173.9569854736328, 180.34080505371094, 246.8081817626953, 183.2750244140625, 119.26756286621094, 154.7625274658203]"
2013-08-15,2013-08-21,4081.0,16222,8845.0,"[19, 15, 10, 14, 14, 9, 17]","[1, 1, 0, 10, 4, 13, 2]","[0.27619497810789817, 0.02785518128149168, 0.2656236994965215, 0.12806919017562418, 0.2788554910175921, 0.25327726935410433, 0.29334592513965735]","[131, 162, 237, 154, 134, 116, 144]","[169.0567626953125, 171.09750366210938, 242.7139129638672, 181.88055419921875, 116.90437316894531, 144.57830810546875, 124.5722427368164]"
2013-08-16,2013-08-22,3350.0,9864,6090.0,"[15, 20, 0, 2, 7, 17, 6]","[11, 2, 6, 4, 0, 0, 0]","[0.020338948578724054, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3]","[162, 237, 154, 134, 116, 144, 136]","[168.1873779296875, 229.9222412109375, 173.6341552734375, 98.67341613769531, 138.14317321777344, 118.59771728515625, 139.18519592285156]"
2013-08-17,2013-08-23,3560.0,9892,6165.0,"[20, 15, 0, 9, 0, 0, 2]","[16, 0, 13, 5, 0, 0, 7]","[0.035959479738209725, 0.0, 0.01090113386212285, 0.028089151353009156, 0.2666740117633873, 0.23573641752137725, 0.0]","[237, 154, 134, 116, 144, 136, 150]","[229.4635009765625, 171.6240692138672, 106.54991149902344, 134.17918395996094, 113.26791381835938, 137.08770751953125, 165.1398468017578]"
2013-08-18,2013-08-24,3381.0,9626,5935.0,"[11, 6, 18, 8, 0, 20, 6]","[1, 3, 3, 11, 0, 0, 1]","[0.02074867940488129, 0.11901644874064171, 0.026456849577870187, 0.024742076203936432, 0.11037841447336574, 0.024632107364880022, 0.0014787920041026482]","[154, 134, 116, 144, 136, 150, 228]","[180.6644287109375, 112.71916961669922, 142.88674926757812, 123.65848541259766, 140.05267333984375, 167.87684631347656, 241.16778564453125]"
2013-08-19,2013-08-25,2765.0,9882,6100.0,"[8, 2, 3, 11, 4, 5, 9]","[5, 1, 2, 12, 4, 13, 3]","[0.08800245649243366, 0.10231096020508099, 0.17013024950734562, 0.037977240354070026, 0.032260270061591614, 0.165836385145623, 0.16119482951106867]","[134, 116, 144, 136, 150, 228, 180]","[111.26104736328125, 137.98255920410156, 119.67949676513672, 140.4012908935547, 170.01654052734375, 239.7994384765625, 181.4971466064453]"
2013-08-20,2013-08-26,3146.0,9672,6335.0,"[17, 6, 7, 1, 16, 13, 14]","[4, 3, 5, 0, 0, 7, 0]","[0.0, 0.0, 0.0293557084536217, 0.21846469188835155, 0.0, 0.0, 0.001160412442333255]","[116, 144, 136, 150, 228, 180, 126]","[146.19496154785156, 128.2457275390625, 150.52996826171875, 171.24603271484375, 246.58837890625, 191.3684539794922, 130.61180114746094]"
2013-08-21,2013-08-27,3548.0,9989,6010.0,"[0, 6, 6, 20, 8, 18, 5]","[8, 10, 0, 0, 7, 0, 0]","[0.01358610914115402, 0.03803430137376483, 0.0, 0.021221285082262283, 0.09982181360422716, 0.03450257589438627, 0.12843133789911473]","[144, 136, 150, 228, 180, 126, 112]","[127.46258544921875, 143.16603088378906, 162.9934844970703, 247.19276428222656, 185.42514038085938, 123.60623931884766, 133.97885131835938]"
2013-08-22,2013-08-28,3448.0,9814,6170.0,"[6, 20, 1, 20, 0, 20, 0]","[14, 1, 7, 0, 0, 0, 2]","[0.0, 0.0, 0.0, 0.01554513376181033, 0.2870026790605721, 0.018399149111802834, 0.13867920444477375]","[136, 150, 228, 180, 126, 112, 112]","[148.557861328125, 168.0247344970703, 245.79861450195312, 190.36639404296875, 133.7755126953125, 135.43466186523438, 152.5858612060547]"
2013-08-23,2013-08-29,4031.0,16550,9490.0,"[18, 9, 19, 13, 13, 10, 6]","[13, 5, 8, 4, 4, 5, 9]","[0.28507477130031733, 0.06434307317301517, 0.2902667830765587, 0.0033419347046050206, 0.21993526417605444, 0.16109832024404974, 0.20085157210902635]","[150, 228, 180, 126, 112, 112, 128]","[164.7228240966797, 229.2983856201172, 182.7916259765625, 125.78125, 126.66727447509766, 141.5223846435547, 140.74221801757812]"
2013-08-24,2013-08-30,2674.0,9365,5220.0,"[9, 19, 6, 2, 19, 3, 5]","[0, 1, 8, 5, 3, 0, 0]","[0.12233838985822873, 0.16147924902410965, 0.08717391520092495, 0.0, 0.22114757642788893, 0.15123019426220047, 0.2539568344929962]","[228, 180, 126, 112, 112, 128, 159]","[236.07786560058594, 177.74041748046875, 130.2362518310547, 130.34713745117188, 145.2098846435547, 134.2246856689453, 155.3044891357422]"
2013-08-25,2013-08-31,3798.0,9934,5905.0,"[20, 11, 6, 19, 18, 2, 8]","[5, 0, 1, 0, 0, 3, 0]","[0.0, 0.08455753255362022, 0.016773708957312894, 0.03180627268243126, 0.023158382552801258, 0.0, 0.005173145611667126]","[180, 126, 112, 112, 128, 159, 253]","[183.35601806640625, 124.32929992675781, 129.67108154296875, 144.13548278808594, 135.7556915283203, 175.8170166015625, 255.8094482421875]"
2013-08-26,2013-09-01,3106.0,12665,7655.0,"[9, 15, 9, 0, 11, 8, 15]","[9, 8, 1, 6, 15, 2, 1]","[0.16846969394137004, 0.25222478008575755, 0.07932870634652052, 0.13720703781465574, 0.005451761613613348, 0.18053908271129684, 0.2620256733016367]","[126, 112, 112, 128, 159, 253, 203]","[125.80570983886719, 125.10211181640625, 141.69419860839844, 133.94390869140625, 168.58872985839844, 248.1428985595703, 202.5044403076172]"
2013-08-27,2013-09-02,2973.0,9602,5855.0,"[20, 16, 6, 14, 6, 2, 8]","[0, 4, 0, 8, 0, 1, 4]","[0.2152722537818799, 0.0, 0.10026997580680119, 0.0, 0.05763905992536069, 0.06107309788660986, 0.0]","[112, 112, 128, 159, 253, 203, 226]","[138.0514678955078, 147.84376525878906, 132.8966522216797, 172.44683837890625, 242.20864868164062, 195.68797302246094, 125.48218536376953]"
2013-08-28,2013-09-03,3173.0,9864,5945.0,"[0, 15, 6, 9, 8, 2, 2]","[4, 3, 19, 8, 0, 6, 1]","[0.15842297708687905, 0.03717348853652499, 0.08783816810291864, 0.03766242125093612, 0.0446907591943311, 0.18714282827978157, 0.1349833862474923]","[112, 128, 159, 253, 203, 226, 91]","[143.46351623535156, 133.13809204101562, 164.2548370361328, 244.8016357421875, 193.4814910888672, 127.16804504394531, 132.08282470703125]"
2013-08-29,2013-09-04,3461.0,9892,6165.0,"[14, 12, 1, 20, 0, 3, 4]","[5, 6, 6, 6, 2, 0, 9]","[0.01807408163104527, 0.0, 0.0, 0.026276769369208267, 0.18413277286826896, 0.12579447550282866, 0.020458910073756425]","[128, 159, 253, 203, 226, 91, 81]","[123.48440551757812, 164.12542724609375, 247.12559509277344, 188.1261444091797, 132.19061279296875, 149.155517578125, 119.14484405517578]"
2013-08-30,2013-09-05,2384.0,9149,6390.0,"[10, 13, 0, 2, 2, 16, 5]","[3, 0, 6, 16, 2, 6, 6]","[0.08945519154785857, 0.030716237618319986, 0.08890621666084757, 0.03138401549167309, 0.08741319161971733, 0.03844412950239098, 0.013440977486152236]","[159, 253, 203, 226, 91, 81, 91]","[166.01893615722656, 244.86402893066406, 191.9679718017578, 126.22722625732422, 139.14195251464844, 120.53109741210938, 136.77012634277344]"
2013-08-31,2013-09-06,2670.0,9241,5960.0,"[7, 2, 16, 17, 9, 9, 7]","[2, 0, 2, 4, 0, 3, 9]","[0.17923393903257356, 0.0, 0.02347085137889387, 0.03455606438510565, 0.20799979780695257, 0.0, 0.03802761750631422]","[253, 203, 226, 91, 81, 91, 117]","[249.8533172607422, 197.3024139404297, 127.6298828125, 134.5562286376953, 118.1832046508789, 138.7174530029297, 147.145751953125]"
