start_date,end_date,lucro_otimo,unidades,hr_cost,J,X,PR,clientes_reais,clientes_previstos
2013-07-25,2013-07-31,6279.0,21440,13835.0,"[16, 13, 16, 18, 6, 10, 15]","[11, 16, 18, 13, 14, 12, 11]","[0.08775030257176195, 0.0878223320205362, 0.11830669424509842, 0.02959693481172823, 0.2055301630600836, 0.1777818986518212, 0.03345572184870896]","[144, 184, 250, 144, 144, 137, 158]","[171.4826202392578, 191.57876586914062, 272.5337219238281, 230.26210021972656, 132.76783752441406, 167.36883544921875, 166.82855224609375]"
2013-07-26,2013-08-01,6109.0,21906,13910.0,"[20, 20, 20, 20, 20, 0, 19]","[9, 20, 15, 0, 5, 20, 8]","[0.3, 0.029982559958545416, 0.0, 0.03669086760805637, 0.0, 0.034385609975745156, 0.29126662066127446]","[184, 250, 144, 144, 137, 158, 186]","[181.9868621826172, 259.71875, 222.61622619628906, 132.060302734375, 156.41200256347656, 163.19744873046875, 174.0726318359375]"
2013-07-27,2013-08-02,5195.0,20695,14980.0,"[20, 20, 0, 20, 20, 6, 19]","[20, 14, 18, 5, 8, 20, 14]","[0.0, 0.0, 0.0, 0.29587525306140117, 0.0, 0.0, 0.0]","[250, 144, 144, 137, 158, 186, 178]","[270.03631591796875, 216.70468139648438, 125.4662094116211, 156.83172607421875, 174.51504516601562, 178.64210510253906, 211.39874267578125]"
2013-07-28,2013-08-03,5563.0,19260,13340.0,"[20, 0, 5, 19, 20, 20, 20]","[12, 20, 19, 9, 0, 0, 20]","[0.015793216276770744, 0.21097726272478234, 0.02452106362647135, 0.023825151153310634, 0.03361388574917101, 0.08941436544804421, 0.0]","[144, 144, 137, 158, 186, 178, 234]","[205.82135009765625, 126.67327117919922, 160.82177734375, 176.91278076171875, 166.37454223632812, 192.4341278076172, 288.30029296875]"
2013-07-29,2013-08-04,6392.0,20200,14245.0,"[6, 12, 20, 8, 19, 20, 16]","[13, 13, 8, 16, 11, 20, 11]","[0.030409532752712232, 0.0, 0.0, 0.0, 0.0, 0.035856770893995596, 0.0]","[144, 137, 158, 186, 178, 234, 209]","[123.94513702392578, 158.87588500976562, 178.3219757080078, 162.82882690429688, 191.3262176513672, 288.88116455078125, 183.48895263671875]"
2013-07-30,2013-08-05,6533.0,20901,14850.0,"[20, 17, 6, 20, 20, 20, 20]","[5, 10, 20, 12, 20, 10, 8]","[0.0, 0.03142557495118712, 0.0, 0.0, 0.0, 0.0, 0.03631823687164823]","[137, 158, 186, 178, 234, 209, 139]","[160.9307098388672, 171.66598510742188, 178.6936798095703, 204.90213012695312, 299.7086486816406, 190.30308532714844, 175.08258056640625]"
2013-07-31,2013-08-06,6502.0,20059,13985.0,"[20, 20, 20, 20, 7, 20, 0]","[0, 8, 12, 20, 20, 7, 20]","[0.0, 0.0, 0.0, 0.03318557407340469, 0.0, 0.029757818475781853, 0.0]","[158, 186, 178, 234, 209, 139, 129]","[162.56092834472656, 174.1163330078125, 202.29803466796875, 292.8717041015625, 185.23338317871094, 170.0478515625, 157.43959045410156]"
2013-08-01,2013-08-07,6905.0,20646,13050.0,"[9, 11, 13, 13, 16, 11, 7]","[14, 18, 15, 14, 9, 12, 14]","[0.08885901544238323, 0.03368702552115004, 0.08751885364012647, 0.08718148232288322, 0.08902903445288379, 0.08932409091099201, 0.12778756901161212]","[186, 178, 234, 209, 139, 129, 139]","[157.9543914794922, 190.2533416748047, 278.3017578125, 177.4559326171875, 159.9475860595703, 150.74917602539062, 161.30479431152344]"
2013-08-02,2013-08-08,5997.0,20191,14630.0,"[20, 20, 12, 20, 7, 20, 20]","[11, 20, 17, 7, 17, 6, 8]","[0.033977756150639735, 0.0, 0.022305545306171737, 0.0, 0.0, 0.0, 0.0]","[178, 234, 209, 139, 129, 139, 156]","[198.02825927734375, 290.3848571777344, 189.18585205078125, 172.01597595214844, 161.6647491455078, 160.466796875, 177.6901092529297]"
2013-08-03,2013-08-09,5940.0,20474,14965.0,"[20, 13, 12, 11, 0, 15, 20]","[20, 15, 13, 12, 20, 13, 16]","[0.031794770419930854, 0.037055182395747475, 0.0, 0.0, 0.02368655606203885, 0.000989350172517103, 0.03164180980896074]","[234, 209, 139, 129, 139, 156, 181]","[291.9218444824219, 181.3562774658203, 165.01910400390625, 152.32830810546875, 159.01780700683594, 182.33154296875, 231.23341369628906]"
