objective,algorithm,mean_profit,std_profit,best_profit,worst_profit
O3_WEIGHTED,pso,0.35953506910066924,0.0,0.35953506910066924,0.35953506910066924
O3_WEIGHTED,de,0.2831242561563273,0.0,0.2831242561563273,0.2831242561563273
O3_WEIGHTED,genetic,0.017243577371993418,0.0,0.017243577371993418,0.017243577371993418
