start_date,end_date,lucro_otimo,unidades,hr_cost,J,X,PR,clientes_reais,clientes_previstos
2013-07-20,2013-07-26,8076.0,23579,16130.0,"[20, 18, 20, 0, 20, 12, 15]","[20, 20, 12, 20, 0, 20, 20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[333, 261, 225, 221, 221, 185, 234]","[311.5546875, 250.0016632080078, 206.01034545898438, 172.08009338378906, 219.39727783203125, 215.673583984375, 230.52017211914062]"
2013-07-21,2013-07-27,8289.0,25584,16800.0,"[20, 10, 20, 20, 13, 20, 20]","[19, 20, 11, 0, 20, 16, 20]","[0.0, 0.0, 0.29839882087040287, 0.0, 0.0, 0.0, 0.0]","[261, 225, 221, 221, 185, 234, 319]","[248.95901489257812, 197.7153778076172, 199.61624145507812, 214.76718139648438, 218.1627655029297, 233.1262664794922, 305.0577087402344]"
2013-07-22,2013-07-28,7122.0,23443,16940.0,"[14, 9, 20, 20, 20, 20, 20]","[17, 20, 0, 14, 16, 20, 20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[225, 221, 221, 185, 234, 319, 185]","[201.96336364746094, 196.73373413085938, 220.03016662597656, 217.64590454101562, 231.18710327148438, 316.1787414550781, 260.76483154296875]"
2013-07-23,2013-07-29,8331.0,24259,16595.0,"[11, 15, 20, 20, 20, 0, 20]","[20, 20, 15, 16, 20, 20, 9]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[221, 221, 185, 234, 319, 185, 185]","[209.1767120361328, 227.65957641601562, 228.4018096923828, 233.33213806152344, 310.8454895019531, 267.03448486328125, 186.68170166015625]"
2013-07-24,2013-07-30,7357.0,24582,16520.0,"[20, 20, 20, 20, 20, 20, 6]","[16, 15, 17, 20, 17, 0, 20]","[0.29777479403818863, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[221, 185, 234, 319, 185, 185, 176]","[229.95367431640625, 222.9319610595703, 238.5750274658203, 311.03271484375, 241.38905334472656, 177.46820068359375, 178.67176818847656]"
2013-07-25,2013-07-31,6899.0,24181,16595.0,"[14, 20, 20, 20, 20, 0, 20]","[20, 16, 20, 20, 9, 20, 9]","[0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[185, 234, 319, 185, 185, 176, 203]","[223.19097900390625, 234.1261749267578, 312.07373046875, 258.82501220703125, 184.39161682128906, 184.16978454589844, 183.73684692382812]"
2013-07-26,2013-08-01,7721.0,25396,16775.0,"[20, 20, 20, 20, 14, 20, 14]","[15, 20, 19, 8, 13, 9, 20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3]","[234, 319, 185, 185, 176, 203, 239]","[223.01246643066406, 296.50787353515625, 250.7572021484375, 180.25918579101562, 175.0234375, 187.8565673828125, 223.88552856445312]"
2013-07-27,2013-08-02,6878.0,21797,14560.0,"[20, 20, 5, 20, 20, 20, 0]","[20, 19, 20, 8, 10, 0, 20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.29839201805745236]","[319, 185, 185, 176, 203, 239, 230]","[303.4230651855469, 254.44456481933594, 171.6781463623047, 180.2701873779297, 188.1897735595703, 225.34420776367188, 234.44302368164062]"
2013-07-28,2013-08-03,7608.0,22906,14330.0,"[15, 12, 13, 16, 15, 16, 17]","[8, 13, 12, 13, 13, 16, 16]","[0.08128958887774712, 0.08144784896604598, 0.0777454163149314, 0.0752511058864727, 0.09030579844697859, 0.13884786105496782, 0.07370986131216714]","[185, 185, 176, 203, 239, 230, 303]","[250.47315979003906, 178.14642333984375, 167.24264526367188, 187.79481506347656, 224.93800354003906, 235.2461700439453, 321.82403564453125]"
2013-07-29,2013-08-04,7817.0,22508,15255.0,"[15, 0, 20, 0, 19, 20, 20]","[9, 20, 10, 20, 17, 20, 13]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[185, 176, 203, 239, 230, 303, 271]","[156.03485107421875, 171.87521362304688, 193.41824340820312, 224.47430419921875, 232.5638427734375, 320.36865234375, 214.99807739257812]"
2013-07-30,2013-08-05,8048.0,22032,14520.0,"[20, 19, 15, 20, 0, 15, 20]","[8, 11, 19, 16, 20, 18, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[176, 203, 239, 230, 303, 271, 180]","[175.9963836669922, 192.61495971679688, 223.75729370117188, 234.4578857421875, 318.6548156738281, 217.3350830078125, 176.01329040527344]"
2013-07-31,2013-08-06,7914.0,23439,14860.0,"[20, 15, 20, 20, 13, 20, 0]","[9, 20, 0, 20, 20, 8, 20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0]","[203, 239, 230, 303, 271, 180, 167]","[183.78570556640625, 230.52879333496094, 233.06752014160156, 319.6188049316406, 220.80413818359375, 175.4080352783203, 178.31353759765625]"
2013-08-01,2013-08-07,8175.0,23905,15355.0,"[15, 20, 20, 20, 0, 20, 20]","[20, 16, 20, 14, 20, 9, 0]","[0.0, 0.0, 0.0, 0.0, 0.3, 0.00027344435541066354, 0.0]","[239, 230, 303, 271, 180, 167, 180]","[227.34625244140625, 232.5894317626953, 326.02838134765625, 220.19119262695312, 176.0327911376953, 182.45596313476562, 191.11183166503906]"
2013-08-02,2013-08-08,8051.0,23632,15160.0,"[20, 20, 18, 18, 19, 8, 20]","[16, 19, 16, 9, 10, 20, 0]","[0.0, 0.0, 0.0, 0.0, 0.2982711629733915, 0.0, 0.0]","[230, 303, 271, 180, 167, 180, 203]","[233.08026123046875, 325.34088134765625, 219.03919982910156, 173.03970336914062, 185.28668212890625, 190.81451416015625, 214.73800659179688]"
2013-08-03,2013-08-09,6946.0,22304,15910.0,"[0, 13, 6, 7, 16, 20, 20]","[20, 19, 20, 20, 13, 14, 20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[303, 271, 180, 167, 180, 203, 235]","[321.7026672363281, 213.41098022460938, 174.94671630859375, 183.1869659423828, 188.82626342773438, 217.73101806640625, 262.7820129394531]"
2013-08-04,2013-08-10,7516.0,22904,15100.0,"[13, 11, 20, 20, 20, 20, 20]","[20, 14, 9, 10, 14, 0, 20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0]","[271, 180, 167, 180, 203, 235, 307]","[218.57620239257812, 167.2821502685547, 186.81922912597656, 192.08462524414062, 216.76446533203125, 253.53176879882812, 303.88385009765625]"
2013-08-05,2013-08-11,7502.0,26829,17140.0,"[20, 20, 20, 18, 20, 20, 20]","[9, 8, 10, 16, 20, 20, 16]","[0.0, 0.0, 0.3, 0.006799691484182958, 0.0, 0.0, 0.3]","[180, 167, 180, 203, 235, 307, 240]","[183.00596618652344, 179.3979034423828, 191.1525421142578, 218.1070556640625, 256.1604309082031, 303.91510009765625, 236.03114318847656]"
2013-08-06,2013-08-12,8013.0,24837,17525.0,"[20, 9, 19, 20, 20, 18, 20]","[9, 20, 14, 20, 20, 20, 11]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[167, 180, 203, 235, 307, 240, 176]","[183.76214599609375, 192.68356323242188, 210.24209594726562, 263.3092346191406, 309.0935974121094, 245.51597595214844, 195.42141723632812]"
2013-08-07,2013-08-13,6940.0,25719,16410.0,"[20, 20, 0, 20, 17, 9, 8]","[11, 14, 20, 20, 20, 20, 20]","[0.0, 0.0, 0.0004421040762926229, 0.0, 0.3, 0.0, 0.3]","[180, 203, 235, 307, 240, 176, 204]","[196.55029296875, 217.24156188964844, 260.41070556640625, 308.7255859375, 242.27716064453125, 197.04443359375, 188.4417724609375]"
2013-08-08,2013-08-14,8461.0,25279,17545.0,"[14, 20, 20, 20, 20, 20, 9]","[20, 20, 20, 18, 11, 11, 18]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[203, 235, 307, 240, 176, 204, 176]","[222.94595336914062, 256.4342956542969, 308.24322509765625, 244.67593383789062, 199.12193298339844, 197.39505004882812, 181.06016540527344]"
2013-08-09,2013-08-15,7938.0,23732,16430.0,"[20, 20, 19, 10, 9, 20, 20]","[20, 20, 20, 20, 20, 0, 10]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[235, 307, 240, 176, 204, 176, 171]","[258.9269714355469, 309.3002624511719, 242.83721923828125, 198.10289001464844, 194.4713134765625, 177.22125244140625, 189.82131958007812]"
2013-08-10,2013-08-16,8204.0,23426,15840.0,"[20, 17, 9, 9, 20, 20, 12]","[20, 20, 20, 20, 10, 0, 20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[307, 240, 176, 204, 176, 171, 213]","[302.3577880859375, 241.71807861328125, 194.59442138671875, 193.38478088378906, 191.48507690429688, 191.9906768798828, 214.75587463378906]"
2013-08-11,2013-08-17,7418.0,25542,16970.0,"[20, 20, 20, 7, 20, 19, 20]","[20, 11, 10, 20, 9, 16, 20]","[0.0, 0.0, 0.0, 0.0, 0.0001674483162584252, 0.0, 0.3]","[240, 176, 204, 176, 171, 213, 312]","[242.28785705566406, 199.67044067382812, 188.71612548828125, 181.4456329345703, 185.55882263183594, 230.03147888183594, 311.1628723144531]"
2013-08-12,2013-08-18,7182.0,23018,16430.0,"[0, 20, 20, 7, 20, 20, 20]","[20, 10, 9, 20, 16, 20, 18]","[0.0, 0.002600541147117635, 0.0, 0.0, 0.0, 0.0, 0.0]","[176, 204, 176, 171, 213, 312, 204]","[200.0286865234375, 192.87606811523438, 181.57310485839844, 184.00917053222656, 231.295166015625, 312.2353820800781, 246.1014862060547]"
2013-08-13,2013-08-19,7323.0,22334,15155.0,"[20, 0, 7, 20, 20, 20, 20]","[9, 20, 20, 15, 20, 17, 0]","[0.07718487448404712, 0.0, 0.0, 0.0, 0.0, 0.07142102642571063, 0.032962600406370175]","[204, 176, 171, 213, 312, 204, 177]","[181.3638458251953, 182.00186157226562, 184.477294921875, 223.52859497070312, 309.8199768066406, 240.56613159179688, 123.81867218017578]"
2013-08-14,2013-08-20,6588.0,21952,15020.0,"[20, 9, 16, 20, 20, 20, 5]","[0, 19, 19, 20, 18, 2, 20]","[0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[176, 171, 213, 312, 204, 177, 154]","[188.32472229003906, 185.2822723388672, 229.97857666015625, 309.6358337402344, 244.6390380859375, 134.08946228027344, 170.14964294433594]"
2013-08-15,2013-08-21,6798.0,21182,14870.0,"[20, 15, 20, 20, 0, 6, 20]","[0, 20, 20, 17, 19, 20, 6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[171, 213, 312, 204, 177, 154, 190]","[190.02890014648438, 228.31167602539062, 313.321533203125, 241.66412353515625, 130.9055633544922, 176.78347778320312, 166.04876708984375]"
2013-08-16,2013-08-22,6811.0,21884,14725.0,"[20, 20, 19, 20, 17, 20, 20]","[15, 20, 20, 0, 9, 0, 11]","[0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0]","[213, 312, 204, 177, 154, 190, 181]","[226.79531860351562, 312.80511474609375, 244.90585327148438, 126.46009826660156, 168.2526397705078, 163.934326171875, 202.08009338378906]"
2013-08-17,2013-08-23,6626.0,21624,15510.0,"[20, 20, 20, 4, 0, 20, 20]","[20, 18, 2, 20, 20, 12, 14]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0026401402273327225, 0.0]","[312, 204, 177, 154, 190, 181, 199]","[316.76519775390625, 244.5127716064453, 132.5853271484375, 166.7241973876953, 161.26539611816406, 205.8374786376953, 219.88531494140625]"
2013-08-18,2013-08-24,6324.0,20876,15020.0,"[20, 20, 5, 20, 20, 0, 20]","[20, 0, 20, 7, 12, 20, 20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[204, 177, 154, 190, 181, 199, 304]","[248.26316833496094, 126.19391632080078, 168.41900634765625, 171.28048706054688, 206.20069885253906, 218.17599487304688, 312.25042724609375]"
2013-08-19,2013-08-25,7568.0,23137,16170.0,"[3, 20, 20, 20, 20, 20, 17]","[20, 6, 7, 13, 14, 20, 20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[177, 154, 190, 181, 199, 304, 240]","[157.8251953125, 165.00711059570312, 170.1786651611328, 214.44168090820312, 221.19631958007812, 317.3822326660156, 241.1149139404297]"
2013-08-20,2013-08-26,7373.0,24033,16250.0,"[15, 20, 12, 13, 20, 18, 20]","[13, 7, 20, 20, 19, 19, 7]","[0.0, 0.2989826192344634, 0.0, 0.0, 0.0, 0.0, 0.0]","[154, 190, 181, 199, 304, 240, 168]","[178.82794189453125, 172.4862518310547, 212.17276000976562, 216.59686279296875, 309.783203125, 241.70693969726562, 174.10702514648438]"
2013-08-21,2013-08-27,7869.0,22831,15545.0,"[7, 20, 13, 20, 20, 20, 20]","[19, 13, 20, 20, 19, 7, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[190, 181, 199, 304, 240, 168, 150]","[175.07948303222656, 212.544921875, 216.14793395996094, 313.89996337890625, 241.2746124267578, 174.04458618164062, 158.86471557617188]"
2013-08-22,2013-08-28,6972.0,23208,15820.0,"[14, 13, 20, 16, 20, 0, 0]","[20, 20, 20, 20, 8, 20, 20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3]","[181, 199, 304, 240, 168, 150, 150]","[226.00344848632812, 220.79759216308594, 328.63818359375, 237.68617248535156, 173.74842834472656, 155.75885009765625, 173.86404418945312]"
2013-08-23,2013-08-29,7654.0,21731,13720.0,"[20, 20, 20, 20, 2, 20, 20]","[13, 20, 16, 6, 20, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3]","[199, 304, 240, 168, 150, 150, 172]","[212.9885711669922, 316.0941162109375, 229.93873596191406, 164.17803955078125, 152.90333557128906, 174.68319702148438, 163.4646453857422]"
2013-08-24,2013-08-30,7306.0,23464,14740.0,"[20, 20, 9, 15, 20, 20, 20]","[20, 19, 17, 9, 7, 0, 12]","[0.0, 0.0, 0.0, 0.2980412240254457, 0.3, 0.0, 0.0]","[304, 240, 168, 150, 150, 172, 213]","[309.275634765625, 235.24449157714844, 171.3377227783203, 151.9160919189453, 171.2921905517578, 166.5836639404297, 203.14663696289062]"
2013-08-25,2013-08-31,6912.0,23213,15010.0,"[20, 4, 20, 5, 20, 9, 20]","[17, 20, 0, 20, 6, 20, 20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3]","[240, 168, 150, 150, 172, 213, 340]","[239.18174743652344, 165.41065979003906, 145.39291381835938, 169.93649291992188, 163.4476776123047, 196.82180786132812, 322.345703125]"
2013-08-26,2013-09-01,7766.0,22559,15360.0,"[20, 0, 20, 20, 20, 20, 16]","[7, 20, 7, 7, 12, 20, 20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[168, 150, 150, 172, 213, 340, 272]","[171.34950256347656, 150.29412841796875, 167.74192810058594, 169.0225830078125, 205.46347045898438, 317.5942077636719, 238.80740356445312]"
2013-08-27,2013-09-02,7256.0,22324,14600.0,"[20, 20, 20, 10, 20, 0, 12]","[4, 7, 6, 20, 20, 20, 20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0]","[150, 150, 172, 213, 340, 272, 304]","[152.21414184570312, 167.3096923828125, 165.18661499023438, 203.20089721679688, 313.41107177734375, 235.25741577148438, 210.86111450195312]"
2013-08-28,2013-09-03,6845.0,23626,15135.0,"[10, 20, 20, 20, 14, 20, 20]","[16, 6, 10, 20, 19, 11, 6]","[0.3, 0.3, 0.0, 0.0, 0.0, 0.013673959637813402, 0.0]","[150, 172, 213, 340, 272, 304, 122]","[174.44432067871094, 160.9632110595703, 189.52227783203125, 335.6777648925781, 219.51974487304688, 199.3150177001953, 166.41197204589844]"
2013-08-29,2013-09-04,6627.0,22594,15315.0,"[20, 16, 20, 20, 10, 20, 0]","[6, 14, 20, 15, 20, 9, 20]","[0.0, 0.2973342656988617, 0.0, 0.0, 0.0, 0.0, 0.0]","[172, 213, 340, 272, 304, 122, 109]","[163.65528869628906, 196.90914916992188, 319.06573486328125, 228.83824157714844, 198.03607177734375, 184.95480346679688, 153.26377868652344]"
2013-08-30,2013-09-05,5946.0,22016,15190.0,"[9, 20, 20, 11, 20, 20, 20]","[20, 20, 15, 20, 8, 5, 5]","[0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[213, 340, 272, 304, 122, 109, 122]","[197.50192260742188, 321.072021484375, 226.03793334960938, 203.39332580566406, 176.22732543945312, 155.067138671875, 155.830078125]"
2013-08-31,2013-09-06,5904.0,21438,15240.0,"[20, 20, 20, 7, 20, 20, 20]","[20, 20, 11, 20, 5, 5, 7]","[0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0]","[340, 272, 304, 122, 109, 122, 159]","[315.9766845703125, 229.14141845703125, 199.2465057373047, 180.7247772216797, 153.86659240722656, 156.32601928710938, 168.88255310058594]"
2013-09-01,2013-09-07,5334.0,19261,14300.0,"[20, 20, 20, 0, 4, 20, 20]","[15, 10, 7, 20, 20, 0, 20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[272, 304, 122, 109, 122, 159, 245]","[223.93228149414062, 194.3993377685547, 171.157470703125, 150.15550231933594, 165.3148651123047, 168.65159606933594, 274.1219787597656]"
2013-09-02,2013-09-08,4119.0,19936,15235.0,"[20, 16, 19, 3, 20, 20, 20]","[10, 12, 4, 20, 7, 20, 17]","[0.2634691610119364, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[304, 122, 109, 122, 159, 245, 181]","[188.68617248535156, 180.90708923339844, 143.06072998046875, 159.88043212890625, 171.66659545898438, 269.5872802734375, 239.62460327148438]"
2013-09-03,2013-09-09,3499.0,19211,14295.0,"[20, 20, 6, 20, 20, 20, 20]","[10, 0, 20, 9, 20, 17, 0]","[0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0]","[122, 109, 122, 159, 245, 181, 132]","[192.56610107421875, 158.47695922851562, 177.02659606933594, 182.14393615722656, 265.4047546386719, 240.8909912109375, 153.50535583496094]"
2013-09-04,2013-09-10,4370.0,17765,13680.0,"[12, 20, 5, 20, 20, 20, 0]","[10, 5, 20, 20, 17, 0, 20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005589655393126914]","[109, 122, 159, 245, 181, 132, 109]","[145.78050231933594, 158.69110107421875, 169.15354919433594, 275.3935241699219, 238.89324951171875, 136.11590576171875, 136.95204162597656]"
2013-09-05,2013-09-11,5219.0,21761,15275.0,"[20, 5, 20, 20, 20, 16, 20]","[5, 20, 20, 15, 6, 5, 20]","[0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0]","[122, 159, 245, 181, 132, 109, 505]","[154.73118591308594, 169.43618774414062, 258.2139892578125, 223.4234619140625, 163.350341796875, 133.44354248046875, 446.807373046875]"
2013-09-06,2013-09-12,6256.0,25012,16360.0,"[20, 20, 20, 20, 20, 20, 20]","[6, 20, 15, 5, 1, 20, 20]","[0.0, 0.3, 0.3, 0.0, 0.0, 0.0, 0.0]","[159, 245, 181, 132, 109, 505, 554]","[164.4642333984375, 255.48248291015625, 225.71435546875, 159.02700805664062, 130.386474609375, 454.23284912109375, 560.9918212890625]"
2013-09-07,2013-09-13,7406.0,24599,17880.0,"[20, 20, 20, 0, 20, 20, 20]","[20, 16, 5, 20, 20, 20, 20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[245, 181, 132, 109, 505, 554, 737]","[253.3695068359375, 230.89620971679688, 157.26853942871094, 140.6156005859375, 450.0076599121094, 567.34521484375, 1105.832763671875]"
2013-09-08,2013-09-14,6780.0,22610,16400.0,"[20, 20, 0, 20, 20, 20, 0]","[20, 0, 20, 20, 20, 20, 20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[181, 132, 109, 505, 554, 737, 250]","[232.34507751464844, 146.2903594970703, 133.35707092285156, 434.61529541015625, 632.7682495117188, 1021.1259155273438, 352.193603515625]"
