algorithm,mean_profit,std_profit
pso,3212.51,13.364318164425974
genetic,2998.0699999999997,64.33257495235195
random,2685.7799999999997,69.21161174253886
de,2647.01,33.644140648856364
hill_climbing,2376.66,0.7071067811865476
simulated_annealing,2169.38,41.408173106284345
