start_date,end_date,lucro_otimo,unidades,hr_cost,J,X,PR,clientes_reais,clientes_previstos
2013-09-04,2013-09-10,2434.0,9061,6400.0,"[13, 10, 0, 0, 13, 0, 0]","[9, 12, 18, 14, 0, 0, 0]","[0.0, 0.0, 0.03427682221209183, 0.00638456209365854, 0.0, 0.021666534772677742, 0.0]","[109, 122, 159, 245, 181, 132, 109]","[145.78050231933594, 158.69110107421875, 169.15354919433594, 275.3935241699219, 238.89324951171875, 136.11590576171875, 136.95204162597656]"
2013-09-05,2013-09-11,3319.0,9937,6025.0,"[8, 20, 20, 0, 6, 17, 2]","[0, 0, 17, 0, 0, 1, 0]","[0.2978626167582653, 0.0, 0.015936956166541474, 0.0, 0.0, 0.07347937099484737, 0.0]","[122, 159, 245, 181, 132, 109, 505]","[154.73118591308594, 169.43618774414062, 258.2139892578125, 223.4234619140625, 163.350341796875, 133.44354248046875, 446.807373046875]"
2013-09-06,2013-09-12,4388.0,15822,9585.0,"[14, 12, 14, 6, 6, 19, 5]","[8, 12, 10, 12, 0, 12, 3]","[0.10686034530535196, 0.18476577446622391, 0.12910820810461365, 0.2285406016029822, 0.1757811630208956, 0.08523983336480746, 0.1329909378606181]","[159, 245, 181, 132, 109, 505, 554]","[164.4642333984375, 255.48248291015625, 225.71435546875, 159.02700805664062, 130.386474609375, 454.23284912109375, 560.9918212890625]"
2013-09-07,2013-09-13,2324.0,9987,6015.0,"[3, 2, 5, 8, 5, 1, 4]","[4, 9, 13, 1, 4, 9, 10]","[0.25388489721403185, 0.024035866272801642, 0.2928477048733353, 0.0776319010901453, 0.21200110761919483, 0.08825734178168963, 0.0906327516156907]","[245, 181, 132, 109, 505, 554, 737]","[253.3695068359375, 230.89620971679688, 157.26853942871094, 140.6156005859375, 450.0076599121094, 567.34521484375, 1105.832763671875]"
2013-09-08,2013-09-14,2959.0,12760,7515.0,"[9, 5, 0, 19, 2, 15, 15]","[10, 1, 1, 2, 12, 10, 3]","[0.17693802447971457, 0.2858209485198138, 0.10156479032376094, 0.12098663907823483, 0.12701503371174985, 0.2625815222206186, 0.15462589218807213]","[181, 132, 109, 505, 554, 737, 250]","[232.34507751464844, 146.2903594970703, 133.35707092285156, 434.61529541015625, 632.7682495117188, 1021.1259155273438, 352.193603515625]"
2013-09-09,2013-09-15,3350.0,9690,6150.0,"[0, 20, 7, 20, 20, 3, 0]","[0, 1, 20, 3, 0, 0, 0]","[0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3]","[132, 109, 505, 554, 737, 250, 205]","[137.67965698242188, 135.58103942871094, 449.3544921875, 562.2462768554688, 1096.0645751953125, 311.39068603515625, 198.9869842529297]"
2013-09-10,2013-09-16,3356.0,9724,6180.0,"[11, 20, 0, 9, 19, 0, 0]","[8, 4, 0, 7, 14, 0, 0]","[0.0, 0.0, 0.3, 0.007621221701172375, 0.0, 0.3, 0.0]","[109, 505, 554, 737, 250, 205, 163]","[131.75782775878906, 455.9695739746094, 560.4541625976562, 1074.045166015625, 312.19610595703125, 197.19700622558594, 113.0759048461914]"
2013-09-11,2013-09-17,3421.0,9928,6055.0,"[19, 5, 9, 5, 20, 0, 0]","[13, 0, 0, 18, 0, 1, 0]","[0.0036708025497664857, 0.3, 0.08680764449978026, 0.0, 0.0, 0.02431870323485123, 0.027031329847318923]","[505, 554, 737, 250, 205, 163, 137]","[431.2553405761719, 632.3651123046875, 1028.02880859375, 353.3834228515625, 202.21124267578125, 105.88033294677734, 161.89886474609375]"
2013-09-12,2013-09-18,3386.0,9979,6420.0,"[20, 0, 0, 0, 17, 20, 0]","[15, 20, 0, 0, 0, 0, 0]","[0.0, 0.0007487089244619078, 0.0, 0.3, 0.024824863350630264, 0.0, 0.15099677066411535]","[554, 737, 250, 205, 163, 137, 128]","[608.4923095703125, 1121.5247802734375, 313.05633544921875, 199.4915771484375, 112.8792495727539, 159.78656005859375, 133.47889709472656]"
2013-09-13,2013-09-19,3450.0,9945,6320.0,"[18, 19, 0, 9, 0, 0, 20]","[16, 11, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.06072046086478142, 0.03542615136781981, 0.13186839478345827, 0.0, 0.0]","[737, 250, 205, 163, 137, 128, 137]","[970.7942504882812, 325.66314697265625, 218.1236114501953, 143.46192932128906, 154.4954376220703, 146.2566680908203, 173.52676391601562]"
2013-09-14,2013-09-20,3061.0,9214,5935.0,"[16, 10, 0, 7, 5, 15, 0]","[8, 7, 7, 7, 0, 1, 2]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[250, 205, 163, 137, 128, 137, 214]","[304.9150695800781, 202.27821350097656, 118.0040054321289, 172.9258270263672, 124.69279479980469, 137.42630004882812, 171.44113159179688]"
2013-09-15,2013-09-21,3252.0,9854,6140.0,"[20, 8, 12, 3, 0, 4, 0]","[9, 0, 10, 3, 19, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.13865255728926063, 0.0003402506649214685, 0.0015495945218290536]","[205, 163, 137, 128, 137, 214, 269]","[191.32350158691406, 110.7849349975586, 175.89012145996094, 127.66986083984375, 140.72068786621094, 173.9027099609375, 279.2893371582031]"
2013-09-16,2013-09-22,2619.0,9664,6145.0,"[0, 1, 0, 4, 17, 20, 3]","[0, 15, 4, 17, 3, 0, 1]","[0.29174454218240664, 0.0005256530806961035, 0.005556293675766374, 0.002690172073913482, 0.16194909670429897, 0.1273289966600714, 0.18047460461692982]","[163, 137, 128, 137, 214, 269, 200]","[112.8560791015625, 158.74130249023438, 127.34912109375, 143.30972290039062, 167.01914978027344, 266.64556884765625, 219.0059814453125]"
2013-09-17,2013-09-23,2075.0,8401,5295.0,"[7, 3, 1, 0, 7, 15, 3]","[4, 5, 6, 6, 10, 2, 3]","[0.021187032028388984, 0.1261066536204789, 0.13313550977636573, 0.09793120564647972, 0.16960570736856623, 0.03286171533847077, 0.14123057848372922]","[137, 128, 137, 214, 269, 200, 123]","[154.1473388671875, 141.4786834716797, 170.31253051757812, 182.9176025390625, 261.8725280761719, 223.84820556640625, 161.20822143554688]"
2013-09-18,2013-09-24,3382.0,9571,5920.0,"[20, 20, 20, 19, 9, 0, 0]","[0, 6, 0, 0, 2, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.08432533320862456, 0.0, 0.0]","[128, 137, 214, 269, 200, 123, 128]","[140.92990112304688, 169.2805633544922, 182.46478271484375, 262.0575256347656, 224.78016662597656, 162.22573852539062, 116.25611877441406]"
2013-09-19,2013-09-25,3554.0,9999,6120.0,"[6, 20, 19, 20, 0, 8, 10]","[0, 0, 0, 9, 3, 0, 0]","[0.0, 0.03680698949023003, 0.0, 0.0, 0.3, 0.0, 0.0]","[137, 214, 269, 200, 123, 128, 132]","[168.466064453125, 182.2458038330078, 263.2898254394531, 224.82872009277344, 162.0397186279297, 117.3275375366211, 140.91139221191406]"
2013-09-20,2013-09-26,3571.0,9976,6210.0,"[19, 4, 19, 14, 8, 0, 1]","[0, 13, 5, 4, 2, 1, 3]","[0.03660644929779057, 0.0, 0.0, 0.01601954904221114, 0.0, 0.14880202960095673, 0.032059279780305504]","[214, 269, 200, 123, 128, 132, 146]","[179.42486572265625, 262.4665222167969, 223.34222412109375, 161.28262329101562, 115.93843841552734, 138.70130920410156, 156.94873046875]"
2013-09-21,2013-09-27,3362.0,16849,10185.0,"[18, 9, 9, 11, 8, 7, 7]","[8, 16, 0, 3, 10, 19, 12]","[0.2905967576799575, 0.19527095794039964, 0.15093531202817825, 0.17043203504499216, 0.05252747832920783, 0.19688638959542698, 0.25603144877376494]","[269, 200, 123, 128, 132, 146, 191]","[264.6552734375, 224.7465057373047, 160.89801025390625, 115.96080780029297, 138.77703857421875, 156.01515197753906, 183.42835998535156]"
2013-09-22,2013-09-28,4018.0,17606,10405.0,"[17, 11, 15, 15, 8, 18, 18]","[11, 14, 5, 2, 4, 9, 2]","[0.0079978449781682, 0.14893548798317235, 0.2845606056441914, 0.2057057889253622, 0.09432618253694876, 0.2896781455044637, 0.256886173673884]","[200, 123, 128, 132, 146, 191, 297]","[223.9847412109375, 162.38475036621094, 115.56101989746094, 139.73133850097656, 156.62808227539062, 182.8790740966797, 272.1138610839844]"
2013-09-23,2013-09-29,2866.0,9301,6120.0,"[15, 15, 10, 0, 20, 0, 4]","[10, 0, 10, 2, 6, 0, 0]","[0.0, 1.9415558822659544e-06, 0.0, 0.3, 0.0, 0.1510271202497863, 0.037120904482839695]","[123, 128, 132, 146, 191, 297, 187]","[161.7746124267578, 114.76441192626953, 139.47576904296875, 156.4864959716797, 183.707763671875, 271.5424499511719, 222.24945068359375]"
2013-09-24,2013-09-30,3526.0,9809,6100.0,"[19, 20, 12, 20, 0, 0, 0]","[0, 0, 12, 0, 11, 0, 0]","[0.0, 0.0, 0.011965278611646812, 0.004562802160325351, 0.0, 0.017906288291665705, 0.0]","[128, 132, 146, 191, 297, 187, 101]","[114.94450378417969, 138.39414978027344, 156.5065460205078, 183.6708526611328, 270.11572265625, 221.10484313964844, 142.12620544433594]"
2013-09-25,2013-10-01,3775.0,14269,9160.0,"[18, 16, 15, 18, 2, 3, 15]","[6, 3, 10, 5, 4, 10, 6]","[0.2022662993403781, 0.08982615938046885, 0.08268961309417697, 0.1355934362594603, 0.01279292705744881, 0.1401091525232507, 0.01540713362424162]","[132, 146, 191, 297, 187, 101, 101]","[141.55857849121094, 162.01617431640625, 187.29440307617188, 271.78375244140625, 221.5676727294922, 143.2192840576172, 127.54484558105469]"
2013-09-26,2013-10-02,1629.0,17649,13640.0,"[3, 15, 7, 15, 9, 6, 15]","[11, 17, 13, 17, 17, 19, 15]","[0.29399322285071144, 0.14443373354823638, 0.16928843758454845, 0.18013323306564685, 0.0894164706301456, 0.0837839395906075, 0.1363824377757882]","[146, 191, 297, 187, 101, 101, 123]","[159.02748107910156, 186.35888671875, 272.8594970703125, 219.0490264892578, 142.6962127685547, 127.417724609375, 130.82318115234375]"
2013-09-27,2013-10-03,2903.0,9920,6355.0,"[14, 12, 0, 15, 15, 14, 0]","[2, 0, 3, 0, 0, 6, 11]","[0.0382600196043517, 0.055329952956229285, 0.0037049838010406303, 0.12837909791371693, 0.037244310870733564, 0.07600944689655767, 0.0]","[191, 297, 187, 101, 101, 123, 156]","[187.42262268066406, 273.16058349609375, 221.1232452392578, 143.82650756835938, 127.16111755371094, 130.58868408203125, 145.1818084716797]"
2013-09-28,2013-10-04,2614.0,9061,6220.0,"[20, 13, 0, 20, 0, 0, 0]","[18, 1, 19, 0, 0, 0, 0]","[0.007983889729469494, 0.0, 0.0, 0.0, 0.039101527947722176, 0.0, 0.3]","[297, 187, 101, 101, 123, 156, 210]","[273.6438903808594, 220.9250946044922, 143.77999877929688, 127.07862091064453, 129.85047912597656, 144.48770141601562, 192.6621856689453]"
2013-09-29,2013-10-05,2910.0,9605,6500.0,"[18, 0, 20, 0, 20, 0, 16]","[0, 0, 0, 0, 0, 20, 0]","[0.01763779518130332, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0]","[187, 101, 101, 123, 156, 210, 347]","[221.0127716064453, 143.85711669921875, 127.21251678466797, 130.22825622558594, 144.1497039794922, 193.52760314941406, 288.090087890625]"
2013-09-30,2013-10-06,3358.0,9537,5980.0,"[20, 18, 20, 20, 7, 0, 0]","[0, 0, 0, 0, 11, 0, 0]","[0.0, 0.0, 0.0, 0.007357471460288832, 0.0, 0.015053790187201918, 0.27562610513342745]","[101, 101, 123, 156, 210, 347, 224]","[143.70675659179688, 126.22440338134766, 129.890380859375, 143.3446807861328, 193.47378540039062, 289.7593994140625, 230.32464599609375]"
2013-10-01,2013-10-07,3278.0,9622,6150.0,"[20, 8, 20, 0, 20, 8, 9]","[0, 11, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.003318574902166256, 0.3, 0.0, 0.0, 0.0]","[101, 123, 156, 210, 347, 224, 128]","[124.38864135742188, 127.39805603027344, 143.94151306152344, 191.24639892578125, 288.0347595214844, 229.17343139648438, 138.13104248046875]"
2013-10-02,2013-10-08,3586.0,9979,6220.0,"[13, 0, 7, 17, 20, 0, 0]","[5, 9, 20, 1, 0, 0, 0]","[0.0, 0.0, 0.01396227626478457, 0.0, 0.0, 0.2999631376118021, 0.06492729534233851]","[123, 156, 210, 347, 224, 128, 138]","[114.91374969482422, 127.46258544921875, 183.05496215820312, 301.6181945800781, 214.09498596191406, 103.5802001953125, 78.08349609375]"
2013-10-03,2013-10-09,3089.0,9784,6435.0,"[10, 10, 2, 13, 0, 0, 11]","[4, 17, 0, 0, 20, 0, 3]","[0.0, 0.0, 0.29472318340727927, 0.025004464166063292, 0.0, 0.00022162075079002055, 0.0]","[156, 210, 347, 224, 128, 138, 147]","[143.5105438232422, 190.9501190185547, 287.8713684082031, 229.36819458007812, 138.420166015625, 100.01423645019531, 132.1082305908203]"
2013-10-04,2013-10-10,3178.0,9962,6610.0,"[8, 0, 0, 7, 0, 12, 17]","[5, 20, 0, 11, 10, 0, 0]","[0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0]","[210, 347, 224, 128, 138, 147, 178]","[191.42626953125, 287.4429931640625, 228.3892059326172, 137.9458465576172, 98.78158569335938, 132.9041748046875, 161.756591796875]"
2013-10-05,2013-10-11,3662.0,9963,6000.0,"[20, 20, 0, 14, 20, 0, 12]","[4, 1, 2, 2, 0, 0, 0]","[0.0, 0.0, 0.0, 0.027695541107025386, 0.08923975390352962, 0.0, 0.009512925503649045]","[347, 224, 128, 138, 147, 178, 233]","[289.6766357421875, 231.33050537109375, 139.66439819335938, 102.53598022460938, 133.5541534423828, 162.0213623046875, 225.43106079101562]"
2013-10-06,2013-10-12,3236.0,9757,6300.0,"[2, 20, 7, 0, 20, 14, 10]","[3, 3, 8, 2, 5, 0, 0]","[0.07356167565804116, 0.01876957690955137, 0.0, 0.010094342830060343, 0.0, 0.0, 7.138361727854023e-05]","[224, 128, 138, 147, 178, 233, 1308]","[234.42433166503906, 140.81488037109375, 101.22940826416016, 132.73397827148438, 163.8074951171875, 226.33285522460938, 1122.8876953125]"
2013-10-07,2013-10-13,3754.0,9996,6070.0,"[0, 16, 20, 20, 20, 0, 1]","[9, 0, 0, 5, 4, 0, 0]","[0.004874653208742324, 0.0, 0.0, 0.0, 0.0230954255836397, 0.3, 0.0]","[128, 138, 147, 178, 233, 1308, 1020]","[140.0399169921875, 100.39470672607422, 132.3244171142578, 164.65518188476562, 225.30429077148438, 1124.0517578125, 881.5175170898438]"
2013-10-08,2013-10-14,3676.0,9894,6040.0,"[9, 20, 11, 13, 20, 2, 8]","[0, 0, 1, 11, 0, 0, 0]","[0.03690053714467141, 0.0, 0.0, 0.03359222190172849, 0.0, 0.0, 0.0]","[138, 147, 178, 233, 1308, 1020, 595]","[100.03462982177734, 132.07492065429688, 164.2130584716797, 225.61607360839844, 1123.5296630859375, 880.9473266601562, 812.9874877929688]"
2013-10-09,2013-10-15,3594.0,14871,9620.0,"[7, 2, 8, 4, 13, 19, 7]","[18, 2, 15, 16, 2, 14, 2]","[0.09167527911822662, 0.12288250490160725, 0.04998754733563155, 0.1825259107034297, 0.18511655217139386, 0.093655826261235, 0.11635903898691785]","[147, 178, 233, 1308, 1020, 595, 138]","[132.44374084472656, 164.05921936035156, 224.68031311035156, 1125.2200927734375, 881.551513671875, 813.9329833984375, 97.3577880859375]"
2013-10-10,2013-10-16,3273.0,9962,6515.0,"[2, 20, 0, 8, 0, 0, 0]","[17, 12, 3, 1, 20, 5, 0]","[0.0, 0.0, 0.0, 0.018849495462359506, 0.0, 0.011623281778675644, 0.18592569359856947]","[178, 233, 1308, 1020, 595, 138, 147]","[163.76441955566406, 225.25039672851562, 1123.290283203125, 881.1845703125, 812.75927734375, 99.92694091796875, 120.749755859375]"
2013-10-11,2013-10-17,3708.0,9962,6080.0,"[19, 14, 3, 20, 16, 0, 0]","[0, 0, 20, 2, 0, 0, 0]","[0.0, 0.0022664406558926594, 0.0, 0.011206794888103803, 0.0, 0.3, 0.3]","[233, 1308, 1020, 595, 138, 147, 133]","[226.2219696044922, 1125.245849609375, 881.6375122070312, 812.25146484375, 99.1810302734375, 120.2100830078125, 161.53759765625]"
2013-10-12,2013-10-18,2551.0,9998,6185.0,"[0, 13, 8, 7, 2, 6, 10]","[3, 1, 2, 8, 9, 8, 7]","[0.24868873549038245, 0.19837439860045647, 0.2148899619986524, 0.006178041927569481, 0.08724987963668525, 0.1805269969191424, 0.016054911306596982]","[1308, 1020, 595, 138, 147, 133, 183]","[1123.948486328125, 882.9978637695312, 809.8218383789062, 100.97132110595703, 121.18038177490234, 161.75509643554688, 181.31112670898438]"
2013-10-13,2013-10-19,3412.0,9928,6340.0,"[20, 0, 16, 19, 19, 0, 0]","[0, 0, 0, 0, 0, 20, 0]","[0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0]","[1020, 595, 138, 147, 133, 183, 280]","[885.7703857421875, 802.863525390625, 101.33123779296875, 122.03044128417969, 162.65428161621094, 182.84274291992188, 267.0714111328125]"
2013-10-14,2013-10-20,3094.0,9741,6460.0,"[0, 20, 20, 12, 0, 10, 0]","[20, 0, 0, 13, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.28764647662864223, 0.0, 0.23211478267150165]","[595, 138, 147, 133, 183, 280, 210]","[817.9039916992188, 102.67457580566406, 124.59612274169922, 165.0611572265625, 184.56468200683594, 271.6461181640625, 214.0327911376953]"
2013-10-15,2013-10-21,3742.0,10013,6100.0,"[17, 20, 0, 20, 20, 20, 0]","[0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 0.0011270258707392427, 0.0, 0.0, 0.0, 0.3]","[138, 147, 133, 183, 280, 210, 105]","[99.9093246459961, 125.2586669921875, 164.74063110351562, 184.965087890625, 272.6890869140625, 211.51541137695312, 152.2867431640625]"
2013-10-16,2013-10-22,-349.0,12865,10820.0,"[19, 5, 3, 8, 0, 10, 12]","[17, 12, 0, 12, 6, 17, 19]","[0.2763381874162459, 0.04606365989596734, 0.12483117232584268, 0.07213322158161635, 0.20025659654984812, 0.2244032332421695, 0.23096508241950886]","[147, 133, 183, 280, 210, 105, 110]","[126.28820037841797, 165.3415985107422, 187.23912048339844, 274.43255615234375, 214.78077697753906, 155.98736572265625, 118.03182983398438]"
2013-10-17,2013-10-23,3378.0,9980,6410.0,"[3, 13, 0, 20, 7, 9, 6]","[0, 13, 9, 7, 1, 2, 2]","[0.08848490903173137, 0.0, 0.0, 0.02171850836111161, 0.03779173218858339, 0.0370490995650299, 0.0]","[133, 183, 280, 210, 105, 110, 142]","[170.8803253173828, 183.53860473632812, 285.32989501953125, 234.6339569091797, 122.9397964477539, 121.62388610839844, 132.25778198242188]"
2013-10-18,2013-10-24,3570.0,16599,10800.0,"[16, 19, 9, 9, 17, 14, 16]","[11, 3, 14, 1, 13, 9, 3]","[0.29484937396365074, 0.05383148309017207, 0.10420183908258383, 0.16472420317093897, 0.2016160244507814, 0.04426517664983158, 0.06473074503286842]","[183, 280, 210, 105, 110, 142, 147]","[176.98712158203125, 272.3999938964844, 207.07186889648438, 144.98776245117188, 116.02607727050781, 133.15846252441406, 152.55201721191406]"
2013-10-19,2013-10-25,2578.0,9131,5980.0,"[0, 20, 18, 19, 8, 0, 0]","[20, 0, 6, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.3, 0.3, 0.00017186413697756805]","[280, 210, 105, 110, 142, 147, 238]","[272.10406494140625, 216.98300170898438, 156.2804718017578, 118.53933715820312, 138.4978790283203, 154.72677612304688, 211.69821166992188]"
2013-10-20,2013-10-26,1658.0,13063,9405.0,"[5, 16, 14, 10, 3, 0, 16]","[6, 17, 8, 8, 6, 17, 2]","[0.2593332499139051, 0.11310231150855753, 0.16886922285386788, 0.10437888413405179, 0.27250406500489044, 0.030213557424575654, 0.2095517723044198]","[210, 105, 110, 142, 147, 238, 303]","[225.06234741210938, 126.07756805419922, 121.84151458740234, 131.6840057373047, 151.69656372070312, 207.47525024414062, 306.45849609375]"
2013-10-21,2013-10-27,2627.0,9587,5830.0,"[20, 12, 0, 18, 3, 0, 8]","[0, 2, 9, 5, 3, 1, 5]","[0.0, 0.17322977572676157, 0.28526302225846223, 0.07554662429239428, 0.1827680002637374, 0.0, 0.01925253658463842]","[105, 110, 142, 147, 238, 303, 216]","[128.01913452148438, 124.18522644042969, 134.82281494140625, 151.41123962402344, 207.40640258789062, 303.69866943359375, 185.80487060546875]"
2013-10-22,2013-10-28,2825.0,9964,5945.0,"[2, 4, 9, 11, 9, 10, 5]","[2, 10, 0, 10, 7, 2, 3]","[0.13861695895162734, 0.07792671499192051, 0.028076340144075153, 0.08612761480619516, 0.2075136377511834, 0.07298507831177672, 0.2245639013045877]","[110, 142, 147, 238, 303, 216, 151]","[116.14200592041016, 134.4717559814453, 153.86087036132812, 209.6635284423828, 297.04644775390625, 191.65830993652344, 161.04684448242188]"
2013-10-23,2013-10-29,3234.0,10109,6470.0,"[5, 15, 8, 12, 2, 13, 0]","[17, 0, 0, 19, 2, 0, 0]","[0.0, 0.058369946795177804, 0.1818747248107752, 0.0, 0.037195860920854085, 0.0, 0.23740564782105145]","[142, 147, 238, 303, 216, 151, 151]","[133.49195861816406, 150.2555694580078, 237.95481872558594, 301.77252197265625, 172.77589416503906, 156.80941772460938, 128.3732452392578]"
2013-10-24,2013-10-30,3628.0,10047,6250.0,"[20, 20, 0, 20, 0, 0, 7]","[0, 0, 0, 7, 20, 0, 0]","[0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0]","[147, 238, 303, 216, 151, 151, 133]","[155.90701293945312, 208.03585815429688, 302.43023681640625, 179.19790649414062, 136.68856811523438, 117.38654327392578, 137.36358642578125]"
2013-10-25,2013-10-31,2252.0,9802,6100.0,"[3, 12, 3, 9, 6, 3, 13]","[3, 1, 7, 3, 14, 1, 7]","[0.20283221935652004, 0.0047749652639185155, 0.08784002173271357, 0.21627872497626846, 0.2217112586313282, 0.1389751872484947, 0.07372609799619341]","[238, 303, 216, 151, 151, 133, 101]","[203.2940216064453, 304.97808837890625, 180.83108520507812, 135.8505859375, 117.46682739257812, 139.02069091796875, 148.4298095703125]"
2013-10-26,2013-11-01,3352.0,9894,6310.0,"[19, 20, 0, 18, 9, 2, 18]","[0, 0, 0, 0, 0, 0, 10]","[0.0, 0.0, 0.3, 0.0074852798848646694, 0.059555525545618486, 0.0, 0.0]","[303, 216, 151, 151, 133, 101, 174]","[296.4834899902344, 190.21327209472656, 160.57374572753906, 129.41986083984375, 142.09371948242188, 148.79815673828125, 204.7486572265625]"
2013-10-27,2013-11-02,2732.0,9922,6350.0,"[19, 4, 0, 2, 6, 15, 0]","[0, 18, 6, 0, 0, 6, 10]","[0.09121946558282677, 0.0, 0.033047671880020446, 0.24675062279209753, 0.3, 0.0, 0.15724236179365053]","[216, 151, 151, 133, 101, 174, 275]","[180.73170471191406, 154.20835876464844, 125.80375671386719, 138.0968017578125, 149.5408477783203, 205.06700134277344, 321.2666931152344]"
2013-10-28,2013-11-03,2699.0,9401,6495.0,"[20, 0, 0, 1, 13, 0, 12]","[1, 19, 0, 19, 5, 0, 1]","[0.0, 0.0, 0.3, 0.0, 0.0, 0.28566216574555037, 0.0]","[151, 151, 133, 101, 174, 275, 244]","[154.06015014648438, 126.22051239013672, 138.98486328125, 149.13253784179688, 205.16964721679688, 321.4691467285156, 249.48419189453125]"
2013-10-29,2013-11-04,2427.0,9570,5680.0,"[0, 0, 8, 20, 0, 11, 6]","[7, 15, 6, 0, 0, 6, 0]","[0.11422590487540685, 0.08587024842800728, 0.0, 0.16611155803734212, 0.3, 0.29581356330257536, 0.0]","[151, 133, 101, 174, 275, 244, 115]","[124.13461303710938, 137.22564697265625, 148.47540283203125, 213.260498046875, 323.8551940917969, 249.1854248046875, 129.85543823242188]"
2013-10-30,2013-11-05,3657.0,14492,8555.0,"[7, 6, 19, 18, 4, 7, 11]","[12, 11, 1, 1, 15, 1, 8]","[0.16043144137499077, 0.15002976562857231, 0.29010915259878683, 0.053606459862835305, 0.22505164778585712, 0.2616183872519731, 0.026505179154412948]","[133, 101, 174, 275, 244, 115, 138]","[143.1320343017578, 148.95835876464844, 205.78244018554688, 308.5874938964844, 249.8802032470703, 137.8175048828125, 134.95858764648438]"
2013-10-31,2013-11-06,3326.0,9894,6390.0,"[0, 0, 20, 18, 0, 13, 0]","[0, 0, 20, 20, 0, 0, 0]","[0.29468487802105797, 0.12073825005085889, 0.0, 0.0, 0.0, 0.0, 0.0]","[101, 174, 275, 244, 115, 138, 133]","[149.94912719726562, 207.01524353027344, 319.210693359375, 248.05958557128906, 136.74545288085938, 134.57192993164062, 148.0178985595703]"
2013-11-01,2013-11-07,3680.0,9860,6000.0,"[20, 20, 0, 20, 20, 0, 0]","[7, 8, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.013514869135649718]","[174, 275, 244, 115, 138, 133, 133]","[206.88626098632812, 318.51116943359375, 248.50027465820312, 134.44418334960938, 133.00076293945312, 147.15386962890625, 144.2816619873047]"
2013-11-02,2013-11-08,3129.0,9824,6305.0,"[13, 5, 0, 0, 20, 0, 8]","[15, 0, 0, 20, 0, 7, 0]","[0.0, 0.26137268140635206, 0.2699230063366865, 0.0, 0.0, 0.0, 0.08003388701094033]","[275, 244, 115, 138, 133, 133, 235]","[294.05377197265625, 250.0687255859375, 141.7147216796875, 139.5345001220703, 150.44688415527344, 147.18423461914062, 189.2396240234375]"
2013-11-03,2013-11-09,3605.0,9891,5925.0,"[19, 20, 15, 20, 11, 0, 2]","[0, 0, 0, 0, 5, 3, 0]","[0.0, 0.0, 0.0718859445688421, 0.0, 0.0, 0.015945431720482843, 0.3]","[244, 115, 138, 133, 133, 235, 1357]","[249.6062469482422, 135.88623046875, 132.492431640625, 148.72866821289062, 145.34539794921875, 190.79258728027344, 1124.9063720703125]"
2013-11-04,2013-11-10,3448.0,9930,5830.0,"[12, 17, 17, 19, 10, 19, 0]","[0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.17891919518321442, 0.0, 0.0751207807135626, 0.0]","[115, 138, 133, 133, 235, 1357, 1040]","[135.25091552734375, 131.50885009765625, 147.1919708251953, 143.3052215576172, 189.72268676757812, 1133.88037109375, 946.2456665039062]"
2013-11-05,2013-11-11,3454.0,9801,5950.0,"[16, 6, 20, 20, 20, 0, 1]","[2, 0, 4, 0, 6, 0, 0]","[0.0, 0.25895363389240816, 0.02132635630767027, 0.0, 0.0, 0.23925464741433744, 0.21325067410153928]","[138, 133, 133, 235, 1357, 1040, 939]","[129.9644775390625, 147.6005096435547, 144.20680236816406, 189.15447998046875, 1132.4683837890625, 942.6011352539062, 924.0455932617188]"
2013-11-06,2013-11-12,2551.0,9816,6160.0,"[0, 7, 5, 6, 0, 6, 2]","[17, 1, 12, 7, 10, 0, 8]","[0.0, 0.03643950934821402, 0.17591039718883184, 0.19708031290958747, 0.0, 0.03175208787887612, 0.173798055661439]","[133, 133, 235, 1357, 1040, 939, 148]","[150.769775390625, 148.2825927734375, 188.4171905517578, 1099.1905517578125, 949.2445678710938, 900.017578125, 201.55621337890625]"
2013-11-07,2013-11-13,3061.0,13871,8895.0,"[6, 16, 12, 13, 2, 11, 9]","[18, 0, 3, 10, 1, 6, 15]","[0.15551515509660088, 0.03600342280225822, 0.09271658912764962, 0.22374993262130552, 0.043396349221551, 0.02274056118279073, 0.26110958462007944]","[133, 235, 1357, 1040, 939, 148, 139]","[143.8919219970703, 193.38064575195312, 1144.8291015625, 921.676513671875, 845.25244140625, 172.1914520263672, 171.109375]"
