algorithm,mean_profit,std_profit
genetic,4529.71,93.43709006598998
pso,4504.24,34.025978310696914
random,4091.34,41.181898936304535
de,3970.9399999999996,47.74384986571584
hill_climbing,3439.17,7.56604255869593
simulated_annealing,3295.38,55.635161543757285
