start_date,end_date,lucro_otimo,unidades,hr_cost,J,X,PR,clientes_reais,clientes_previstos
2013-07-11,2013-07-17,3718.0,9962,6130.0,"[8, 20, 20, 20, 0, 0, 11]","[6, 0, 0, 0, 10, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[110, 129, 172, 133, 112, 131, 116]","[131.4296112060547, 138.5845184326172, 191.00413513183594, 149.947265625, 96.96043395996094, 99.95636749267578, 108.3391342163086]"
2013-07-12,2013-07-18,3102.0,9673,6440.0,"[17, 8, 8, 0, 4, 0, 0]","[4, 20, 11, 9, 4, 0, 4]","[0.0, 0.0, 0.0, 0.01599804461499154, 0.0027003754840931407, 0.0, 0.0]","[129, 172, 133, 112, 131, 116, 119]","[137.05328369140625, 189.8778076171875, 153.48109436035156, 98.55895233154297, 102.48622131347656, 96.36573791503906, 119.6740951538086]"
2013-07-13,2013-07-19,3428.0,9961,5995.0,"[15, 20, 17, 15, 2, 0, 6]","[12, 0, 0, 0, 0, 0, 5]","[0.0, 0.0722061105628361, 0.0236409250255587, 0.0, 0.2989892941941524, 0.24192568658262198, 0.18310086175407697]","[172, 133, 112, 131, 116, 119, 123]","[186.49264526367188, 144.1022186279297, 100.74169921875, 101.29271697998047, 106.37138366699219, 126.07950592041016, 142.23866271972656]"
2013-07-14,2013-07-20,3390.0,9827,6140.0,"[6, 16, 17, 16, 4, 0, 20]","[15, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.3, 0.026147709691568218, 0.0]","[133, 112, 131, 116, 119, 123, 179]","[143.86781311035156, 97.93568420410156, 101.62313079833984, 104.15518188476562, 126.18711853027344, 140.37286376953125, 183.0013885498047]"
2013-07-15,2013-07-21,3305.0,9798,6035.0,"[16, 16, 2, 18, 7, 0, 14]","[0, 0, 12, 1, 0, 4, 1]","[0.0006353577545487581, 0.0, 0.0, 0.004037987893707099, 0.3, 0.043680567105897856, 0.0]","[112, 131, 116, 119, 123, 179, 140]","[97.40825653076172, 99.13776397705078, 101.51148223876953, 124.6290512084961, 135.3714599609375, 181.78968811035156, 132.93780517578125]"
2013-07-16,2013-07-22,3170.0,9775,6480.0,"[17, 10, 0, 0, 0, 10, 8]","[0, 6, 0, 19, 20, 0, 0]","[0.003876452270683955, 0.004974332162881604, 0.3, 0.0249224154333317, 0.0, 0.0, 0.0]","[131, 116, 119, 123, 179, 140, 121]","[104.61763763427734, 104.47767639160156, 132.06407165527344, 140.17678833007812, 182.62109375, 137.2315216064453, 118.4546890258789]"
2013-07-17,2013-07-23,526.0,15457,12745.0,"[18, 18, 14, 3, 3, 10, 5]","[7, 15, 17, 14, 12, 14, 19]","[0.2980875358155199, 0.0012774637323243131, 0.06450863126337782, 0.1581633927256025, 0.22116875859348464, 0.28963980978157033, 0.028105765506312472]","[116, 119, 123, 179, 140, 121, 118]","[115.4532241821289, 135.86871337890625, 144.7790069580078, 184.55201721191406, 138.98013305664062, 125.70582580566406, 120.34825134277344]"
2013-07-18,2013-07-24,3460.0,9786,6165.0,"[15, 16, 0, 12, 19, 0, 16]","[5, 1, 1, 6, 0, 0, 3]","[0.0, 0.0, 0.2585315426583855, 0.035282912186087576, 0.0027430360445349876, 0.12371479955329809, 0.0]","[119, 123, 179, 140, 121, 118, 118]","[134.81341552734375, 142.84764099121094, 181.24508666992188, 137.6493682861328, 125.69104766845703, 124.56642150878906, 132.33628845214844]"
2013-07-19,2013-07-25,3386.0,9981,6180.0,"[0, 9, 8, 20, 16, 13, 5]","[0, 17, 0, 0, 0, 0, 4]","[0.3, 0.0, 0.2976828948191017, 0.022991121455388345, 0.024859818379437647, 0.0, 0.00037879819685580587]","[123, 179, 140, 121, 118, 118, 99]","[137.28665161132812, 179.2747344970703, 140.2685546875, 127.21322631835938, 121.63394165039062, 128.0732879638672, 123.76276397705078]"
2013-07-20,2013-07-26,3524.0,9996,6360.0,"[19, 18, 1, 0, 9, 12, 18]","[0, 0, 16, 0, 2, 0, 0]","[0.0, 0.0005622909548226264, 0.0, 0.19235323267814883, 0.0014515288305307107, 0.0, 0.0006091545116281504]","[179, 140, 121, 118, 118, 99, 125]","[175.7111053466797, 141.86767578125, 118.53036499023438, 118.09408569335938, 124.75880432128906, 120.89159393310547, 132.82725524902344]"
2013-07-21,2013-07-27,2887.0,9503,6475.0,"[6, 7, 4, 8, 6, 0, 12]","[11, 0, 12, 11, 12, 0, 1]","[0.0028202526859727748, 0.0010123619441976483, 0.0, 0.0169067528305549, 0.0018553532771570036, 0.0867181148274441, 0.0]","[140, 121, 118, 118, 99, 125, 171]","[137.05126953125, 125.80110931396484, 121.85867309570312, 130.98675537109375, 124.8802490234375, 135.9479522705078, 179.3357696533203]"
2013-07-22,2013-07-28,2394.0,9224,6410.0,"[20, 0, 0, 6, 3, 13, 19]","[0, 0, 19, 0, 9, 0, 2]","[0.0, 0.055540566491311644, 0.0, 0.3, 0.00447206030492308, 0.0, 0.0]","[121, 118, 118, 99, 125, 171, 99]","[123.81085968017578, 117.59054565429688, 129.52857971191406, 124.67823791503906, 134.0928192138672, 180.5422821044922, 141.70968627929688]"
2013-07-23,2013-07-29,2702.0,9503,6660.0,"[20, 0, 0, 0, 0, 14, 0]","[0, 19, 17, 0, 20, 0, 0]","[0.0, 0.0, 0.005430938949190729, 0.29447133196807485, 0.0, 0.0, 0.3]","[118, 118, 99, 125, 171, 99, 98]","[119.0881118774414, 126.23503112792969, 122.51025390625, 130.5541229248047, 180.385498046875, 146.4752655029297, 94.73844909667969]"
2013-07-24,2013-07-30,2953.0,9994,6085.0,"[8, 4, 12, 5, 5, 4, 7]","[9, 7, 6, 9, 4, 1, 4]","[0.08945164205881276, 0.20125262043622846, 0.02905979753223716, 0.13836832753074751, 0.11992173670531972, 0.06216176969436759, 0.08897031365292302]","[118, 99, 125, 171, 99, 98, 94]","[127.89451599121094, 124.93743133544922, 132.40234375, 178.62294006347656, 145.7103271484375, 92.33827209472656, 106.68082427978516]"
2013-07-25,2013-07-31,2984.0,9401,6270.0,"[19, 20, 0, 0, 16, 15, 0]","[0, 0, 7, 17, 0, 0, 0]","[0.0, 0.0023895249029916472, 0.0, 0.0, 0.00999708150258279, 0.0, 0.0]","[99, 125, 171, 99, 98, 94, 108]","[119.03343963623047, 131.72567749023438, 179.5038604736328, 143.81488037109375, 96.2437744140625, 105.4122543334961, 109.02559661865234]"
2013-07-26,2013-08-01,3168.0,9622,6320.0,"[0, 20, 20, 8, 0, 0, 16]","[16, 0, 0, 5, 8, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0]","[125, 171, 99, 98, 94, 108, 127]","[123.67615509033203, 179.05223083496094, 145.3809051513672, 93.46988677978516, 94.96546173095703, 101.2856674194336, 108.57945251464844]"
2013-07-27,2013-08-02,2936.0,9535,5930.0,"[19, 20, 0, 16, 0, 0, 1]","[8, 0, 13, 0, 11, 0, 0]","[0.0, 0.0, 0.001527146363113649, 0.254144710747073, 0.0, 0.0, 0.2974927367169076]","[171, 99, 98, 94, 108, 127, 122]","[181.92547607421875, 143.4569854736328, 97.2002182006836, 98.67781066894531, 106.23174285888672, 114.34909057617188, 141.35411071777344]"
2013-07-28,2013-08-03,3332.0,9642,6120.0,"[20, 15, 9, 17, 8, 0, 18]","[0, 0, 0, 0, 9, 0, 0]","[0.0, 0.0, 0.08534954515284134, 0.01417158923471173, 0.0, 0.0, 0.0]","[99, 98, 94, 108, 127, 122, 161]","[136.81082153320312, 90.84590911865234, 100.92057800292969, 107.58251953125, 110.68070220947266, 136.9547882080078, 179.18792724609375]"
2013-07-29,2013-08-04,3317.0,9856,6060.0,"[15, 6, 16, 19, 2, 0, 14]","[0, 3, 0, 0, 17, 0, 0]","[0.0, 0.29769907785862204, 0.0, 0.0, 0.0, 0.3, 0.0]","[98, 94, 108, 127, 122, 161, 144]","[93.10527801513672, 95.41312408447266, 104.05122375488281, 113.39445495605469, 135.65740966796875, 180.5566864013672, 101.64056396484375]"
2013-07-30,2013-08-05,2970.0,9907,6140.0,"[0, 0, 18, 18, 0, 0, 11]","[14, 0, 0, 0, 19, 6, 0]","[0.0, 0.3, 0.0, 0.2941090187007731, 0.0, 0.0, 0.0]","[94, 108, 127, 122, 161, 144, 96]","[98.85453033447266, 104.6941146850586, 111.47602081298828, 140.4433135986328, 184.4109344482422, 106.4683837890625, 87.57689666748047]"
2013-07-31,2013-08-06,3102.0,9677,6240.0,"[16, 11, 0, 18, 16, 0, 5]","[0, 6, 0, 10, 0, 4, 6]","[0.0, 0.0, 0.13533603470481015, 0.0, 0.0, 0.3, 0.0]","[108, 127, 122, 161, 144, 96, 89]","[100.75468444824219, 108.71759033203125, 135.37783813476562, 179.1753692626953, 101.36679077148438, 82.538330078125, 76.39643859863281]"
2013-08-01,2013-08-07,3584.0,9911,6210.0,"[16, 14, 15, 0, 14, 0, 5]","[2, 6, 8, 13, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0]","[127, 122, 161, 144, 96, 89, 96]","[111.4317398071289, 134.14186096191406, 181.29998779296875, 107.99089050292969, 87.53236389160156, 82.46218872070312, 88.7459487915039]"
2013-08-02,2013-08-08,3436.0,9918,5950.0,"[20, 20, 0, 11, 9, 13, 0]","[0, 0, 16, 0, 2, 0, 0]","[0.0, 0.0, 0.0, 0.297939536785221, 0.0, 0.0, 0.0]","[122, 161, 144, 96, 89, 96, 108]","[145.8426513671875, 186.5192413330078, 116.6794662475586, 84.88982391357422, 87.56561279296875, 92.08307647705078, 114.39163208007812]"
2013-08-03,2013-08-09,3140.0,9919,6510.0,"[10, 3, 0, 14, 11, 2, 20]","[12, 2, 0, 0, 3, 14, 0]","[0.07355406313381609, 0.00471442033877175, 0.3, 0.0, 0.0, 0.008983182631478005, 0.0]","[161, 144, 96, 89, 96, 108, 124]","[172.6342315673828, 108.30007934570312, 87.76219177246094, 84.63887786865234, 94.62022399902344, 110.96853637695312, 128.8795928955078]"
2013-08-04,2013-08-10,3272.0,9918,6445.0,"[15, 1, 13, 15, 0, 17, 16]","[1, 5, 0, 0, 2, 0, 9]","[0.025098003772489316, 0.13622469546327282, 0.0035545055499992683, 0.0026359299372619434, 0.011854281702550228, 0.0007073582934839654, 0.0]","[144, 96, 89, 96, 108, 124, 162]","[111.69487762451172, 74.20292663574219, 79.98566436767578, 90.58100128173828, 112.88087463378906, 131.10662841796875, 169.26966857910156]"
2013-08-05,2013-08-11,3098.0,9924,6030.0,"[0, 14, 14, 20, 9, 5, 4]","[10, 0, 0, 0, 10, 0, 4]","[0.0, 0.0, 0.0, 0.2977630207411592, 0.0, 0.021653748762202572, 0.0]","[96, 89, 96, 108, 124, 162, 126]","[83.6392822265625, 87.24172973632812, 88.84751892089844, 110.15027618408203, 128.19337463378906, 176.2783966064453, 139.8670196533203]"
2013-08-06,2013-08-12,2708.0,9680,6645.0,"[0, 15, 20, 4, 0, 7, 6]","[12, 0, 0, 15, 0, 3, 10]","[0.03670598895727875, 0.0, 0.0, 0.0, 0.3, 0.17803460542571173, 0.0324587001540751]","[89, 96, 108, 124, 162, 126, 93]","[88.54248809814453, 94.44580078125, 108.3413314819336, 131.32769775390625, 174.84683227539062, 138.35069274902344, 106.80843353271484]"
2013-08-07,2013-08-13,3592.0,9864,6040.0,"[15, 8, 20, 12, 20, 0, 6]","[0, 0, 0, 14, 0, 0, 0]","[0.0, 0.031787974570979274, 0.0, 0.015316467946448793, 0.0043448463017357955, 0.3, 0.16883844822460084]","[96, 108, 124, 162, 126, 93, 108]","[87.68341064453125, 108.17156982421875, 130.89877319335938, 173.26226806640625, 139.48387145996094, 101.34127044677734, 96.2166748046875]"
2013-08-08,2013-08-14,3226.0,9639,6280.0,"[13, 20, 5, 0, 17, 14, 0]","[5, 0, 20, 0, 0, 0, 0]","[0.0, 0.0030847487652300573, 0.0, 0.3, 0.0, 0.0, 0.0]","[108, 124, 162, 126, 93, 108, 93]","[110.92664337158203, 130.39385986328125, 171.51390075683594, 128.24386596679688, 103.91387176513672, 93.16155242919922, 115.11158752441406]"
2013-08-09,2013-08-15,3596.0,9979,6270.0,"[0, 4, 20, 14, 14, 5, 0]","[17, 17, 0, 1, 0, 0, 0]","[0.0, 0.0, 0.0, 0.004136284655088515, 0.020970814806876497, 0.0, 0.3]","[124, 162, 126, 93, 108, 93, 90]","[130.1591339111328, 172.1361846923828, 136.20266723632812, 104.09039306640625, 96.3125, 114.31654357910156, 118.01615142822266]"
2013-08-10,2013-08-16,2500.0,9382,6340.0,"[0, 0, 9, 0, 19, 10, 20]","[0, 19, 0, 13, 0, 0, 0]","[0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0]","[162, 126, 93, 108, 93, 90, 112]","[173.68333435058594, 138.14236450195312, 103.88338470458984, 95.71709442138672, 113.99547576904297, 119.05154418945312, 127.09414672851562]"
2013-08-11,2013-08-17,-148.0,12368,10825.0,"[13, 0, 9, 2, 15, 18, 6]","[18, 13, 3, 3, 16, 12, 15]","[0.16166996487412644, 0.28521502463133547, 0.0987783303135116, 0.0609546033248275, 0.18491967194035266, 0.006487857762936711, 0.1356038184256396]","[126, 93, 108, 93, 90, 112, 164]","[137.5929412841797, 98.85213470458984, 93.87764739990234, 111.06185913085938, 116.12029266357422, 123.02328491210938, 168.78836059570312]"
2013-08-12,2013-08-18,2716.0,9347,6185.0,"[15, 15, 2, 9, 20, 0, 9]","[0, 0, 5, 8, 0, 0, 9]","[0.0, 0.0, 0.2963965265100132, 0.0, 0.0, 0.3, 0.0]","[93, 108, 93, 90, 112, 164, 107]","[97.34809875488281, 93.97696685791016, 110.50785827636719, 115.97241973876953, 126.85319519042969, 171.89527893066406, 124.71394348144531]"
2013-08-13,2013-08-19,3020.0,9435,6270.0,"[10, 0, 19, 6, 20, 19, 12]","[0, 0, 0, 8, 2, 0, 0]","[0.0, 0.05288644925531349, 0.0, 0.0, 0.0, 0.0, 0.0]","[108, 93, 90, 112, 164, 107, 93]","[91.52764892578125, 111.91695404052734, 115.33267974853516, 128.36419677734375, 172.67526245117188, 124.81727600097656, 96.2931137084961]"
2013-08-14,2013-08-20,2607.0,8909,6075.0,"[18, 19, 0, 20, 18, 0, 7]","[0, 0, 1, 6, 3, 0, 3]","[0.0, 0.0, 0.3, 0.0005528090648769434, 0.0, 0.16095871500592815, 0.0]","[93, 90, 112, 164, 107, 93, 81]","[112.52306365966797, 117.36991119384766, 130.07040405273438, 173.72982788085938, 131.82601928710938, 100.07060241699219, 110.51374816894531]"
2013-08-15,2013-08-21,2991.0,9214,6065.0,"[19, 20, 20, 20, 0, 1, 12]","[0, 0, 4, 0, 0, 0, 1]","[0.0, 0.0, 0.0, 0.0, 0.2669637989032934, 0.0, 0.0]","[90, 112, 164, 107, 93, 81, 100]","[114.50276184082031, 124.22016906738281, 173.73397827148438, 126.3880386352539, 93.6639175415039, 107.67023468017578, 95.9007797241211]"
2013-08-16,2013-08-22,3094.0,9688,6070.0,"[1, 20, 8, 15, 14, 15, 14]","[0, 5, 0, 0, 2, 0, 0]","[0.3, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0]","[112, 164, 107, 93, 81, 100, 95]","[121.42224884033203, 169.36073303222656, 120.55628967285156, 93.33817291259766, 101.16731262207031, 94.0307388305664, 97.57843780517578]"
2013-08-17,2013-08-23,3130.0,9631,6340.0,"[13, 19, 2, 10, 1, 12, 8]","[12, 0, 2, 5, 9, 0, 0]","[0.0, 0.0, 0.0895790357188462, 0.0, 0.0, 0.0, 0.022902315187812772]","[164, 107, 93, 81, 100, 95, 104]","[163.58242797851562, 117.14619445800781, 90.16766357421875, 96.25639343261719, 91.43302154541016, 95.75128936767578, 112.96727752685547]"
2013-08-18,2013-08-24,3078.0,9627,6160.0,"[20, 9, 14, 15, 0, 17, 11]","[0, 3, 1, 0, 5, 0, 0]","[0.0, 0.0, 0.009660625815556812, 0.0, 0.3, 0.0, 0.02301556501864212]","[107, 93, 81, 100, 95, 104, 159]","[118.6197509765625, 90.72283172607422, 96.83496856689453, 92.89083862304688, 98.58429718017578, 115.40713500976562, 177.9595184326172]"
2013-08-19,2013-08-25,3136.0,9507,6100.0,"[15, 16, 15, 0, 17, 7, 9]","[0, 0, 0, 13, 2, 0, 0]","[0.0, 0.0788620182872963, 0.0, 0.0, 0.0, 0.08039188188298091, 0.00756906678089971]","[93, 81, 100, 95, 104, 159, 126]","[89.85258483886719, 95.5655746459961, 94.35363006591797, 96.79589080810547, 115.83226776123047, 174.1733856201172, 133.71481323242188]"
2013-08-20,2013-08-26,3094.0,9401,6160.0,"[0, 15, 16, 19, 4, 0, 4]","[13, 0, 0, 0, 20, 0, 0]","[0.0, 0.0, 0.0, 1.548210001773902e-05, 0.0, 0.2968744512480455, 2.1649944899394357e-05]","[81, 100, 95, 104, 159, 126, 88]","[96.66585540771484, 93.77391052246094, 101.76868438720703, 113.45968627929688, 178.4469451904297, 135.90435791015625, 95.37162017822266]"
2013-08-21,2013-08-27,3186.0,9887,6320.0,"[9, 0, 18, 6, 0, 9, 13]","[5, 13, 0, 0, 17, 0, 0]","[0.0, 0.0, 0.019449642726686797, 0.3, 0.0, 0.0, 0.0]","[100, 95, 104, 159, 126, 88, 78]","[92.30115509033203, 95.97763061523438, 110.71903991699219, 175.58921813964844, 133.82644653320312, 91.31755828857422, 82.60302734375]"
2013-08-22,2013-08-28,2332.0,8323,5620.0,"[8, 20, 20, 0, 20, 14, 0]","[7, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.021298147553702327, 0.10675158055506279, 0.0]","[95, 104, 159, 126, 88, 78, 78]","[98.84490203857422, 112.60308837890625, 175.23289489746094, 129.48794555664062, 92.78250122070312, 85.52776336669922, 100.1202392578125]"
2013-08-23,2013-08-29,3421.0,9809,6265.0,"[8, 5, 20, 15, 9, 3, 5]","[9, 16, 0, 0, 0, 3, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[104, 159, 126, 88, 78, 78, 90]","[110.12144470214844, 175.81065368652344, 130.31419372558594, 93.4395751953125, 81.45515441894531, 100.01152038574219, 96.59840393066406]"
2013-08-24,2013-08-30,2964.0,9486,6380.0,"[0, 20, 15, 0, 19, 14, 8]","[20, 0, 0, 0, 0, 0, 0]","[0.0007189655476540348, 0.0, 0.0006935418343043374, 0.3, 0.0, 0.0, 0.0]","[159, 126, 88, 78, 78, 90, 111]","[169.55686950683594, 129.30772399902344, 92.96484375, 83.8962631225586, 102.21695709228516, 96.13603210449219, 107.67729187011719]"
2013-08-25,2013-08-31,3322.0,9928,6490.0,"[19, 12, 13, 12, 3, 14, 1]","[0, 0, 0, 0, 0, 0, 20]","[0.0, 0.0, 0.0, 0.0007636541740486153, 0.0, 0.0, 0.0]","[126, 88, 78, 78, 90, 111, 177]","[129.9040985107422, 92.15017700195312, 82.72463989257812, 101.77894592285156, 97.29890441894531, 107.19618225097656, 166.6920623779297]"
2013-08-26,2013-09-01,3121.0,9587,6160.0,"[15, 13, 17, 10, 12, 1, 15]","[0, 0, 0, 4, 4, 3, 1]","[0.0, 1.4049572253959121e-05, 0.007697227094682107, 0.00017506186222596593, 0.01327208616264049, 0.2928308833162931, 0.0]","[88, 78, 78, 90, 111, 177, 141]","[91.50481414794922, 83.80575561523438, 99.16606140136719, 96.92040252685547, 108.11015319824219, 165.21420288085938, 131.96142578125]"
2013-08-27,2013-09-02,2672.0,9636,5860.0,"[3, 16, 6, 6, 14, 13, 5]","[8, 0, 0, 0, 11, 4, 0]","[0.25912055978978693, 0.00040676130563907986, 0.13985632584014082, 0.26536960022195477, 0.07802183487865118, 0.08326572477394488, 0.01690135547479448]","[78, 78, 90, 111, 177, 141, 158]","[82.85505676269531, 95.2342529296875, 97.57035827636719, 105.59564208984375, 168.1327667236328, 129.80831909179688, 94.49046325683594]"
2013-08-28,2013-09-03,3383.0,9962,6465.0,"[11, 9, 11, 0, 0, 13, 0]","[0, 5, 0, 20, 20, 0, 1]","[0.013878892722864664, 0.0, 0.0, 0.0, 0.0, 0.0, 6.585716200948791e-06]","[78, 90, 111, 177, 141, 158, 64]","[97.58248138427734, 90.63652801513672, 101.32752227783203, 163.53433227539062, 142.53549194335938, 91.78276824951172, 91.8884048461914]"
2013-08-29,2013-09-04,3112.0,9592,6140.0,"[14, 0, 20, 20, 0, 14, 0]","[0, 14, 6, 0, 4, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.3, 0.01728352767104916, 0.0]","[90, 111, 177, 141, 158, 64, 57]","[85.04717254638672, 97.40420532226562, 161.6143035888672, 124.8962631225586, 79.22010040283203, 88.12612915039062, 80.47966003417969]"
2013-08-30,2013-09-05,3218.0,9452,6090.0,"[16, 19, 20, 0, 15, 0, 11]","[0, 6, 0, 8, 0, 0, 0]","[0.0, 0.017635160460797404, 0.0004108653734962698, 0.0, 0.0, 0.0, 0.0]","[111, 177, 141, 158, 64, 57, 64]","[103.0208969116211, 161.98568725585938, 126.00193786621094, 92.6174545288086, 95.65233612060547, 83.9305648803711, 85.77169799804688]"
2013-08-31,2013-09-06,2564.0,9178,6060.0,"[19, 9, 8, 8, 13, 8, 8]","[7, 0, 6, 6, 0, 0, 0]","[0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0]","[177, 141, 158, 64, 57, 64, 82]","[165.3216552734375, 132.38284301757812, 91.65164184570312, 94.39674377441406, 80.48916625976562, 83.9532699584961, 99.01922607421875]"
2013-09-01,2013-09-07,1824.0,8470,6415.0,"[13, 16, 2, 3, 14, 9, 0]","[7, 0, 12, 9, 0, 6, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2032744345954855]","[141, 158, 64, 57, 64, 82, 127]","[128.7083740234375, 93.88743591308594, 95.7782211303711, 84.83981323242188, 81.92745208740234, 99.90210723876953, 162.5777587890625]"
2013-09-02,2013-09-08,1785.0,8871,6505.0,"[0, 14, 0, 0, 16, 0, 9]","[10, 0, 5, 11, 0, 20, 1]","[0.0025797864982601486, 0.29823065352370187, 0.0, 0.0, 0.008843956034649995, 0.0, 0.004272175679507799]","[158, 64, 57, 64, 82, 127, 94]","[94.03228759765625, 96.01593780517578, 86.30472564697266, 81.5779800415039, 97.50130462646484, 155.00973510742188, 119.68891143798828]"
2013-09-03,2013-09-09,-46.0,6936,6690.0,"[0, 0, 0, 3, 8, 0, 0]","[19, 14, 12, 12, 16, 2, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[64, 57, 64, 82, 127, 94, 68]","[130.25537109375, 103.62010192871094, 87.91815948486328, 102.97582244873047, 161.98326110839844, 119.92045593261719, 86.95703125]"
2013-09-04,2013-09-10,1076.0,7736,6240.0,"[13, 14, 18, 5, 0, 0, 4]","[0, 0, 0, 19, 18, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.3]","[57, 64, 82, 127, 94, 68, 57]","[78.63460540771484, 93.43692779541016, 105.13775634765625, 163.77760314941406, 125.92289733886719, 88.79146575927734, 76.82816314697266]"
2013-09-05,2013-09-11,2159.0,8806,6465.0,"[0, 15, 20, 0, 15, 0, 19]","[11, 0, 5, 0, 0, 6, 3]","[0.0, 0.000914284597339624, 0.0, 0.0, 0.0, 0.0, 0.0]","[64, 82, 127, 94, 68, 57, 261]","[78.2614974975586, 94.31201171875, 154.5339813232422, 117.80982208251953, 89.3473892211914, 74.07075500488281, 362.40313720703125]"
