start_date,end_date,lucro_otimo,unidades,hr_cost,J,X,PR,clientes_reais,clientes_previstos
2013-07-11,2013-07-17,7485.0,21499,14505.0,"[20, 17, 20, 15, 20, 6, 19]","[0, 16, 20, 20, 0, 19, 10]","[0.02710107180113074, 0.0, 0.03409532066883564, 0.02210364994476391, 0.0035373564704476237, 0.0, 0.02709641470098315]","[161, 190, 254, 197, 164, 192, 171]","[199.87184143066406, 214.3361053466797, 301.9473876953125, 227.30429077148438, 123.89088439941406, 169.97689819335938, 183.2677001953125]"
2013-07-12,2013-07-18,6770.0,22290,16090.0,"[12, 20, 20, 0, 15, 20, 10]","[20, 20, 17, 20, 12, 10, 20]","[0.031019119146058382, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[190, 254, 197, 164, 192, 171, 174]","[209.92803955078125, 304.33514404296875, 240.98757934570312, 139.44671630859375, 176.68972778320312, 193.49111938476562, 198.24087524414062]"
2013-07-13,2013-07-19,5866.0,21801,15595.0,"[20, 20, 0, 20, 20, 9, 20]","[20, 20, 19, 0, 9, 20, 15]","[0.0, 0.0, 0.0, 0.3, 0.019590473181809665, 0.0, 0.0]","[254, 197, 164, 192, 171, 174, 181]","[292.5102233886719, 232.1070098876953, 134.93698120117188, 173.6226806640625, 186.06480407714844, 192.26541137695312, 227.41207885742188]"
2013-07-14,2013-07-20,6630.0,21191,15040.0,"[15, 0, 20, 18, 0, 14, 20]","[19, 20, 0, 12, 20, 20, 20]","[0.023241352403707158, 0.018760976737945783, 0.026602076768436473, 0.0, 0.0, 0.027392600188694202, 0.0]","[197, 164, 192, 171, 174, 181, 263]","[221.94776916503906, 132.20823669433594, 177.51019287109375, 190.46783447265625, 199.95652770996094, 227.05599975585938, 266.099853515625]"
2013-07-15,2013-07-21,7579.0,22294,14360.0,"[20, 19, 20, 0, 12, 20, 20]","[1, 8, 9, 20, 20, 19, 9]","[0.032292998873973584, 0.2541948462509154, 0.022301258010385176, 0.028809728736379103, 0.03587419443111117, 0.0, 0.0]","[164, 192, 171, 174, 181, 263, 206]","[128.1611785888672, 170.62625122070312, 183.5909423828125, 189.39459228515625, 215.54177856445312, 253.65240478515625, 186.38714599609375]"
2013-07-16,2013-07-22,8372.0,24766,15730.0,"[19, 8, 10, 19, 20, 9, 20]","[9, 19, 20, 14, 19, 20, 8]","[0.01823083632595781, 0.03189361648637502, 0.08840635563007232, 0.2938605406019726, 0.022266972425314155, 0.027315011133222846, 0.028559067943761465]","[192, 171, 174, 181, 263, 206, 177]","[177.1309051513672, 181.62501525878906, 200.33154296875, 218.12298583984375, 273.7591552734375, 192.63401794433594, 170.6497802734375]"
2013-07-17,2013-07-23,7769.0,22038,14810.0,"[11, 20, 20, 20, 18, 20, 7]","[16, 9, 14, 20, 12, 0, 20]","[0.029257219957990886, 0.0, 0.0, 0.03683188539630272, 0.0, 0.0, 0.0]","[171, 174, 181, 263, 206, 177, 173]","[177.15667724609375, 184.50811767578125, 216.0770263671875, 270.52813720703125, 192.23580932617188, 161.42198181152344, 182.0511474609375]"
2013-07-18,2013-07-24,7292.0,25204,15870.0,"[10, 20, 20, 12, 9, 18, 5]","[20, 15, 20, 17, 15, 12, 20]","[0.03228452502237316, 0.015521267391280878, 0.0, 0.2999215394700554, 0.3, 0.02050134919712369, 0.08804879821971655]","[174, 181, 263, 206, 177, 173, 173]","[196.61386108398438, 228.46121215820312, 271.0279846191406, 190.375, 155.93038940429688, 191.11813354492188, 173.69247436523438]"
2013-07-19,2013-07-25,7867.0,22772,14105.0,"[20, 20, 8, 20, 20, 20, 20]","[13, 20, 20, 5, 9, 7, 0]","[0.0, 0.0, 0.3, 0.0, 0.01699289126116702, 0.023515128511201168, 0.020424998432308484]","[181, 263, 206, 177, 173, 173, 144]","[210.285888671875, 269.5901794433594, 186.50315856933594, 159.2147979736328, 185.91714477539062, 172.7258758544922, 168.0829620361328]"
2013-07-20,2013-07-26,8170.0,23927,14205.0,"[20, 19, 19, 20, 20, 20, 20]","[20, 9, 8, 9, 10, 0, 11]","[0.015235484274194272, 0.3, 0.018281593943696543, 0.02373772901918786, 0.03345703812582898, 0.3, 0.0]","[263, 206, 177, 173, 173, 144, 184]","[262.63543701171875, 177.80899047851562, 170.6309356689453, 183.14410400390625, 189.0834197998047, 185.4848175048828, 199.7281494140625]"
2013-07-21,2013-07-27,6984.0,22551,14790.0,"[19, 0, 20, 20, 5, 16, 20]","[9, 20, 8, 8, 20, 14, 20]","[0.030417061900174482, 0.0, 0.0, 0.03311833664300053, 0.0, 0.3, 0.0]","[206, 177, 173, 173, 144, 184, 250]","[180.3102264404297, 155.06800842285156, 176.24227905273438, 176.30819702148438, 170.8890838623047, 192.81375122070312, 272.9228210449219]"
2013-07-22,2013-07-28,5654.0,22817,15910.0,"[20, 11, 5, 6, 20, 20, 18]","[6, 18, 20, 20, 10, 20, 18]","[0.0, 0.0, 0.024733943415052917, 0.015447118418989443, 0.0, 0.3, 0.01639404901947479]","[177, 173, 173, 144, 184, 250, 144]","[163.11717224121094, 194.753173828125, 171.21551513671875, 178.377197265625, 191.29214477539062, 265.1171875, 234.4676971435547]"
2013-07-23,2013-07-29,5944.0,20998,15515.0,"[10, 19, 8, 18, 20, 20, 17]","[19, 9, 19, 11, 20, 20, 3]","[0.03713049089363585, 0.0, 0.0, 0.023749131702570547, 0.02491288444061515, 0.036278193717492864, 0.0]","[173, 173, 144, 184, 250, 144, 144]","[195.10093688964844, 175.1187286376953, 181.92660522460938, 191.13575744628906, 265.6690368652344, 234.62936401367188, 122.38574981689453]"
2013-07-24,2013-07-30,6246.0,20013,14035.0,"[14, 16, 20, 20, 13, 20, 20]","[15, 12, 11, 20, 19, 1, 0]","[0.0, 0.08978633252688381, 0.030521833693131044, 0.0, 0.0, 0.027830119807662212, 0.0]","[173, 144, 184, 250, 144, 144, 137]","[189.5328826904297, 181.35107421875, 196.25711059570312, 271.4244689941406, 207.0841827392578, 126.89325714111328, 174.69741821289062]"
2013-07-25,2013-07-31,6162.0,20145,14390.0,"[5, 9, 20, 20, 20, 0, 20]","[20, 20, 20, 16, 0, 20, 6]","[0.02017236789451516, 0.002929303053253563, 0.032167007948041025, 0.032095226858149334, 0.022607654729826288, 9.584431606616747e-05, 0.028115231049130652]","[144, 184, 250, 144, 144, 137, 158]","[171.4826202392578, 191.57876586914062, 272.5337219238281, 230.26210021972656, 132.76783752441406, 167.36883544921875, 166.82855224609375]"
2013-07-26,2013-08-01,6750.0,20784,13420.0,"[18, 19, 19, 13, 13, 11, 13]","[10, 13, 15, 7, 7, 14, 14]","[0.020241936709719924, 0.026481667092343075, 0.08876154162937847, 0.08889848224057995, 0.12281103710870489, 0.1521602123320735, 0.02643984577420227]","[184, 250, 144, 144, 137, 158, 186]","[181.9868621826172, 259.71875, 222.61622619628906, 132.060302734375, 156.41200256347656, 163.19744873046875, 174.0726318359375]"
2013-07-27,2013-08-02,5897.0,20899,14595.0,"[20, 14, 20, 20, 16, 20, 20]","[20, 19, 0, 5, 11, 8, 13]","[0.024097782595709945, 0.0, 0.3, 0.0, 0.02700495038867432, 0.0, 0.0]","[250, 144, 144, 137, 158, 186, 178]","[270.03631591796875, 216.70468139648438, 125.4662094116211, 156.83172607421875, 174.51504516601562, 178.64210510253906, 211.39874267578125]"
2013-07-28,2013-08-03,5739.0,19687,14360.0,"[17, 18, 18, 20, 20, 12, 20]","[15, 3, 7, 8, 6, 17, 19]","[0.014853939676033677, 0.031579403441246184, 0.0, 0.0, 0.0, 0.0, 0.0]","[144, 144, 137, 158, 186, 178, 234]","[205.82135009765625, 126.67327117919922, 160.82177734375, 176.91278076171875, 166.37454223632812, 192.4341278076172, 288.30029296875]"
2013-07-29,2013-08-04,6613.0,21129,13615.0,"[11, 20, 19, 19, 20, 20, 20]","[8, 0, 9, 7, 10, 20, 9]","[0.0, 0.3, 0.0, 0.17197743857923173, 0.0, 0.03158686509656952, 0.0]","[144, 137, 158, 186, 178, 234, 209]","[123.94513702392578, 158.87588500976562, 178.3219757080078, 162.82882690429688, 191.3262176513672, 288.88116455078125, 183.48895263671875]"
2013-07-30,2013-08-05,6586.0,21981,14960.0,"[5, 15, 15, 15, 19, 20, 9]","[19, 12, 13, 15, 20, 9, 17]","[0.017287478138503454, 0.0, 0.02884845569374704, 0.032672813071626144, 0.0, 0.2547785081331028, 0.0]","[137, 158, 186, 178, 234, 209, 139]","[160.9307098388672, 171.66598510742188, 178.6936798095703, 204.90213012695312, 299.7086486816406, 190.30308532714844, 175.08258056640625]"
2013-07-31,2013-08-06,6849.0,20586,14190.0,"[17, 6, 20, 19, 8, 20, 3]","[9, 20, 12, 20, 20, 0, 20]","[0.024668147902337182, 0.0, 0.0, 0.0, 0.03426649450909387, 0.0, 0.023079921212080856]","[158, 186, 178, 234, 209, 139, 129]","[162.56092834472656, 174.1163330078125, 202.29803466796875, 292.8717041015625, 185.23338317871094, 170.0478515625, 157.43959045410156]"
2013-08-01,2013-08-07,5737.0,22058,13870.0,"[0, 8, 20, 6, 20, 20, 20]","[20, 20, 20, 20, 6, 4, 6]","[0.3, 0.0, 0.0, 0.016653039964972065, 0.3, 0.3, 0.036955447080890276]","[186, 178, 234, 209, 139, 129, 139]","[157.9543914794922, 190.2533416748047, 278.3017578125, 177.4559326171875, 159.9475860595703, 150.74917602539062, 161.30479431152344]"
2013-08-02,2013-08-08,6494.0,20156,13920.0,"[10, 20, 9, 6, 20, 20, 0]","[20, 20, 19, 19, 6, 0, 20]","[0.029673785675594186, 0.024641866472134275, 0.01705285460682341, 0.08775684780648034, 0.0, 0.031841073438211374, 0.0]","[178, 234, 209, 139, 129, 139, 156]","[198.02825927734375, 290.3848571777344, 189.18585205078125, 172.01597595214844, 161.6647491455078, 160.466796875, 177.6901092529297]"
2013-08-03,2013-08-09,5695.0,20665,14480.0,"[19, 8, 20, 2, 20, 0, 20]","[20, 19, 5, 20, 5, 20, 16]","[0.0, 0.032656823390282586, 0.0, 0.3, 0.01792867772797335, 0.030632271207606032, 0.0]","[234, 209, 139, 129, 139, 156, 181]","[291.9218444824219, 181.3562774658203, 165.01910400390625, 152.32830810546875, 159.01780700683594, 182.33154296875, 231.23341369628906]"
2013-08-04,2013-08-10,6311.0,21759,14060.0,"[20, 16, 20, 19, 13, 20, 19]","[7, 9, 4, 6, 14, 12, 18]","[0.3, 0.03510770366442579, 0.034362719904052465, 0.036903069749381553, 0.21810579760509702, 0.03846491667314237, 0.0]","[209, 139, 129, 139, 156, 181, 236]","[172.11904907226562, 160.41539001464844, 149.49026489257812, 153.5297393798828, 179.4573974609375, 204.8411407470703, 241.46229553222656]"
2013-08-05,2013-08-11,5691.0,20108,14850.0,"[20, 18, 0, 20, 12, 17, 10]","[7, 7, 20, 8, 20, 20, 20]","[0.0, 0.0, 0.0, 0.0156918587832912, 0.02252750209216541, 0.0, 0.0]","[139, 129, 139, 156, 181, 236, 183]","[172.64447021484375, 157.22142028808594, 165.6641082763672, 178.1228790283203, 210.1278839111328, 241.7870635986328, 198.50645446777344]"
2013-08-06,2013-08-12,6411.0,20829,13565.0,"[20, 20, 15, 19, 15, 20, 20]","[0, 5, 12, 13, 20, 12, 3]","[0.0, 0.023468659486729226, 0.025518203758611305, 0.3, 0.0, 0.0, 0.0]","[129, 139, 156, 181, 236, 183, 135]","[141.14492797851562, 156.56011962890625, 173.52061462402344, 205.00698852539062, 230.45748901367188, 206.86817932128906, 145.63589477539062]"
2013-08-07,2013-08-13,6375.0,21220,14200.0,"[1, 8, 20, 20, 20, 20, 11]","[20, 18, 12, 19, 13, 3, 11]","[0.0, 0.0, 0.0, 0.0, 0.016948252412531627, 0.3, 0.08810130753413432]","[139, 156, 181, 236, 183, 135, 155]","[148.19712829589844, 172.6792449951172, 204.96380615234375, 239.04759216308594, 208.8005828857422, 139.21533203125, 144.30911254882812]"
2013-08-08,2013-08-14,6778.0,21316,13700.0,"[6, 11, 19, 18, 20, 13, 20]","[20, 19, 19, 14, 3, 10, 0]","[0.03193604416672431, 0.29892980983553896, 0.020508417713943728, 0.0, 0.02832186518399305, 0.0, 0.0]","[156, 181, 236, 183, 135, 155, 135]","[176.62841796875, 200.6445770263672, 246.8896026611328, 207.0658416748047, 141.3290252685547, 147.50057983398438, 147.3697967529297]"
2013-08-09,2013-08-15,6960.0,20231,13675.0,"[11, 17, 20, 20, 6, 15, 20]","[20, 20, 11, 2, 14, 8, 7]","[0.0, 0.03420782590046034, 0.026746179734600053, 0.036734113248885064, 0.015672538785147756, 0.0301333484008191, 0.03401716388514284]","[181, 236, 183, 135, 155, 135, 131]","[201.42686462402344, 243.1297607421875, 197.9195098876953, 135.8018035888672, 131.559326171875, 146.6416778564453, 179.58462524414062]"
2013-08-10,2013-08-16,6298.0,19695,13785.0,"[20, 19, 3, 11, 10, 11, 13]","[20, 13, 17, 10, 12, 14, 13]","[0.022379834808166275, 0.021880698239283028, 0.03596355283536182, 0.0, 0.02971162141550932, 0.0, 0.0]","[236, 183, 135, 155, 135, 131, 162]","[237.8692169189453, 202.7108612060547, 135.55947875976562, 137.07064819335938, 144.59527587890625, 168.566162109375, 170.37977600097656]"
2013-08-11,2013-08-17,5920.0,20302,13080.0,"[20, 19, 14, 20, 18, 0, 20]","[12, 3, 7, 4, 9, 19, 17]","[0.0, 0.020626009869963543, 0.026136632722918857, 0.0, 0.0, 0.025482654151884485, 0.3]","[183, 135, 155, 135, 131, 162, 237]","[205.03921508789062, 134.64334106445312, 134.266845703125, 150.20639038085938, 171.7921600341797, 172.75851440429688, 237.65419006347656]"
2013-08-12,2013-08-18,6259.0,19099,12020.0,"[14, 7, 15, 11, 16, 19, 16]","[6, 13, 8, 13, 11, 13, 5]","[0.08881117689657617, 0.03811256074375325, 0.13026633591543457, 0.03843343398855936, 0.1349369511990546, 0.031254701144164454, 0.16903899638674474]","[135, 155, 135, 131, 162, 237, 154]","[130.94500732421875, 135.65701293945312, 145.52296447753906, 165.43667602539062, 173.83897399902344, 246.53079223632812, 173.5960235595703]"
2013-08-13,2013-08-19,5701.0,19340,13300.0,"[3, 16, 20, 12, 20, 20, 0]","[18, 7, 8, 15, 19, 8, 16]","[0.08739690616473668, 0.20775510753894544, 0.0, 0.0, 0.02885555934499846, 0.0, 0.0]","[155, 135, 131, 162, 237, 154, 134]","[141.32339477539062, 148.59722900390625, 172.42355346679688, 179.99363708496094, 245.35458374023438, 186.10910034179688, 113.5722885131836]"
2013-08-14,2013-08-20,5558.0,19165,13120.0,"[14, 16, 19, 18, 20, 20, 20]","[9, 11, 10, 20, 9, 0, 4]","[0.024289347211792153, 0.0, 0.020094304157317076, 0.01997758181873502, 0.0, 0.0, 0.3]","[135, 131, 162, 237, 154, 134, 116]","[149.75027465820312, 173.9569854736328, 180.34080505371094, 246.8081817626953, 183.2750244140625, 119.26756286621094, 154.7625274658203]"
2013-08-15,2013-08-21,5086.0,18955,13055.0,"[5, 5, 17, 20, 16, 19, 0]","[20, 20, 20, 9, 3, 4, 19]","[0.0, 0.3, 0.0, 0.0036129458852658244, 0.0, 0.0, 0.015060766104052957]","[131, 162, 237, 154, 134, 116, 144]","[169.0567626953125, 171.09750366210938, 242.7139129638672, 181.88055419921875, 116.90437316894531, 144.57830810546875, 124.5722427368164]"
2013-08-16,2013-08-22,6446.0,18362,11390.0,"[20, 20, 20, 0, 20, 20, 20]","[7, 16, 8, 14, 0, 0, 2]","[0.03507158780203656, 0.02447846582754773, 0.0, 0.0, 0.3, 0.0, 0.0]","[162, 237, 154, 134, 116, 144, 136]","[168.1873779296875, 229.9222412109375, 173.6341552734375, 98.67341613769531, 138.14317321777344, 118.59771728515625, 139.18519592285156]"
2013-08-17,2013-08-23,6786.0,18066,11560.0,"[17, 10, 19, 19, 19, 20, 20]","[18, 16, 0, 3, 0, 2, 6]","[0.015257552170743132, 0.022881597768303067, 0.017040804453346967, 0.03175132394926157, 0.0, 0.021634159358887427, 0.019306432206940848]","[237, 154, 134, 116, 144, 136, 150]","[229.4635009765625, 171.6240692138672, 106.54991149902344, 134.17918395996094, 113.26791381835938, 137.08770751953125, 165.1398468017578]"
2013-08-18,2013-08-24,5319.0,19119,12360.0,"[8, 18, 20, 9, 20, 3, 20]","[19, 1, 3, 10, 0, 20, 18]","[0.03614318953188094, 0.3, 0.0, 0.023400273036490414, 0.03271059584189043, 0.0, 0.21993979046243728]","[154, 134, 116, 144, 136, 150, 228]","[180.6644287109375, 112.71916961669922, 142.88674926757812, 123.65848541259766, 140.05267333984375, 167.87684631347656, 241.16778564453125]"
2013-08-19,2013-08-25,6625.0,18076,11605.0,"[20, 20, 20, 19, 20, 17, 20]","[0, 0, 0, 4, 0, 20, 9]","[0.01966435823439269, 0.020049159051072914, 0.0, 0.08856527063260816, 0.0, 0.02800138095884379, 0.0]","[134, 116, 144, 136, 150, 228, 180]","[111.26104736328125, 137.98255920410156, 119.67949676513672, 140.4012908935547, 170.01654052734375, 239.7994384765625, 181.4971466064453]"
2013-08-20,2013-08-26,5960.0,19406,12170.0,"[10, 7, 15, 11, 17, 17, 9]","[12, 12, 8, 15, 16, 7, 11]","[0.034638878187423255, 0.031360126381970624, 0.16697687754544804, 0.08891979697760331, 0.11836864154398122, 0.15437434133844918, 0.08832617294001471]","[116, 144, 136, 150, 228, 180, 126]","[146.19496154785156, 128.2457275390625, 150.52996826171875, 171.24603271484375, 246.58837890625, 191.3684539794922, 130.61180114746094]"
2013-08-21,2013-08-27,5905.0,19283,12415.0,"[14, 12, 19, 18, 12, 8, 20]","[6, 10, 7, 20, 16, 11, 2]","[0.3, 0.1551839148658672, 0.02141344409134686, 0.0, 0.0, 0.0, 0.0]","[144, 136, 150, 228, 180, 126, 112]","[127.46258544921875, 143.16603088378906, 162.9934844970703, 247.19276428222656, 185.42514038085938, 123.60623931884766, 133.97885131835938]"
2013-08-22,2013-08-28,5881.0,19066,12715.0,"[6, 20, 20, 20, 15, 19, 19]","[16, 7, 20, 10, 6, 0, 5]","[0.0, 0.0, 0.01598912607382623, 0.02399812792922389, 0.030730449096951957, 0.3, 0.03264933766600622]","[136, 150, 228, 180, 126, 112, 112]","[148.557861328125, 168.0247344970703, 245.79861450195312, 190.36639404296875, 133.7755126953125, 135.43466186523438, 152.5858612060547]"
2013-08-23,2013-08-29,5787.0,20033,11865.0,"[12, 17, 14, 9, 11, 14, 13]","[13, 16, 14, 10, 9, 8, 5]","[0.15585197497358932, 0.1762705803149454, 0.08753917540188308, 0.16566758036050536, 0.21624204035552075, 0.0898704124828209, 0.2079524281706246]","[150, 228, 180, 126, 112, 112, 128]","[164.7228240966797, 229.2983856201172, 182.7916259765625, 125.78125, 126.66727447509766, 141.5223846435547, 140.74221801757812]"
2013-08-24,2013-08-30,5933.0,18902,12345.0,"[20, 7, 6, 5, 14, 20, 20]","[17, 19, 13, 14, 9, 2, 5]","[0.021437801169511276, 0.022615321981991475, 0.0007911395905044726, 0.017214565337342537, 0.0, 0.004947584091905726, 0.2939623929308956]","[228, 180, 126, 112, 112, 128, 159]","[236.07786560058594, 177.74041748046875, 130.2362518310547, 130.34713745117188, 145.2098846435547, 134.2246856689453, 155.3044891357422]"
2013-08-25,2013-08-31,5923.0,19239,12870.0,"[18, 16, 10, 19, 9, 20, 20]","[11, 4, 10, 4, 12, 6, 20]","[0.0, 0.019118596219486056, 0.3, 0.0, 0.0391031371947032, 0.019991638459830933, 0.0]","[180, 126, 112, 112, 128, 159, 253]","[183.35601806640625, 124.32929992675781, 129.67108154296875, 144.13548278808594, 135.7556915283203, 175.8170166015625, 255.8094482421875]"
2013-08-26,2013-09-01,5937.0,18994,13420.0,"[0, 20, 0, 19, 6, 20, 20]","[19, 0, 20, 3, 19, 20, 12]","[0.018663443928011808, 0.0, 0.0, 0.027669041168610416, 0.017791550019342763, 0.0, 0.0]","[126, 112, 112, 128, 159, 253, 203]","[125.80570983886719, 125.10211181640625, 141.69419860839844, 133.94390869140625, 168.58872985839844, 248.1428985595703, 202.5044403076172]"
2013-08-27,2013-09-02,5992.0,17220,11495.0,"[20, 9, 20, 13, 20, 20, 13]","[0, 13, 2, 13, 17, 0, 7]","[0.022986097815033926, 0.0, 0.0, 0.021779006451318746, 0.0, 0.0, 0.0]","[112, 112, 128, 159, 253, 203, 226]","[138.0514678955078, 147.84376525878906, 132.8966522216797, 172.44683837890625, 242.20864868164062, 195.68797302246094, 125.48218536376953]"
2013-08-28,2013-09-03,5846.0,19197,12890.0,"[0, 0, 10, 20, 12, 14, 15]","[20, 20, 15, 18, 17, 6, 6]","[0.3, 0.03393813421637236, 0.023076576695700016, 0.03796245293947214, 0.0, 0.0, 0.016277199446476542]","[112, 128, 159, 253, 203, 226, 91]","[143.46351623535156, 133.13809204101562, 164.2548370361328, 244.8016357421875, 193.4814910888672, 127.16804504394531, 132.08282470703125]"
2013-08-29,2013-09-04,5702.0,18178,12080.0,"[20, 4, 20, 8, 0, 20, 20]","[0, 20, 18, 20, 19, 0, 0]","[0.15335566345447077, 0.0, 0.0, 0.017335765663747827, 0.0, 0.0, 0.21564208219433165]","[128, 159, 253, 203, 226, 91, 81]","[123.48440551757812, 164.12542724609375, 247.12559509277344, 188.1261444091797, 132.19061279296875, 149.155517578125, 119.14484405517578]"
2013-08-30,2013-09-05,4431.0,17478,11745.0,"[12, 15, 17, 14, 8, 11, 12]","[13, 14, 12, 5, 13, 8, 9]","[0.08721400926841238, 0.1529339577034627, 0.03332784271819862, 0.11013493658722023, 0.0886292916262569, 0.12338226848841213, 0.1563810620418934]","[159, 253, 203, 226, 91, 81, 91]","[166.01893615722656, 244.86402893066406, 191.9679718017578, 126.22722625732422, 139.14195251464844, 120.53109741210938, 136.77012634277344]"
2013-08-31,2013-09-06,4587.0,17499,11690.0,"[18, 15, 10, 16, 14, 13, 11]","[14, 15, 10, 5, 5, 8, 10]","[0.0267783058844552, 0.08788268218231107, 0.20490225495708947, 0.15542563115620772, 0.20923181905088611, 0.08891543614584015, 0.03375723258797449]","[253, 203, 226, 91, 81, 91, 117]","[249.8533172607422, 197.3024139404297, 127.6298828125, 134.5562286376953, 118.1832046508789, 138.7174530029297, 147.145751953125]"
2013-09-01,2013-09-07,3769.0,16044,12080.0,"[18, 19, 17, 20, 18, 20, 20]","[14, 3, 6, 0, 5, 0, 16]","[0.0, 0.03208117537804382, 0.0, 0.0218111496094552, 0.20527458114394082, 0.0, 0.02273410189039472]","[203, 226, 91, 81, 91, 117, 181]","[204.3023681640625, 133.98959350585938, 142.7281951904297, 126.37736511230469, 141.4164581298828, 149.5133819580078, 235.12295532226562]"
2013-09-02,2013-09-08,2854.0,15745,11960.0,"[12, 11, 12, 9, 15, 12, 15]","[9, 12, 7, 10, 8, 16, 14]","[0.10138169939916457, 0.25426543511027744, 0.08959271827822972, 0.08782202889929902, 0.03671046911948492, 0.03009137514922835, 0.08784543466011002]","[226, 91, 81, 91, 117, 181, 134]","[137.0598907470703, 153.77159118652344, 123.06988525390625, 128.33984375, 145.88169860839844, 237.3962860107422, 196.9546356201172]"
2013-09-03,2013-09-09,-172.0,14525,13940.0,"[13, 17, 19, 3, 20, 15, 14]","[16, 5, 5, 19, 19, 17, 9]","[0.0, 0.03467672600462535, 0.0, 0.3, 0.025158158878209796, 0.0, 0.020617834853582893]","[91, 81, 91, 117, 181, 134, 97]","[188.09439086914062, 138.37832641601562, 149.66722106933594, 152.33534240722656, 251.2940216064453, 207.76382446289062, 146.86117553710938]"
