Date,Num_Employees,Num_Customers,Pct_On_Sale,TouristEvent,Sales,Num_Customers_Clean,Day_of_Week,Is_Weekend,Month,Quarter,Day_of_Year,Is_Black_Friday,Is_Memorial_Day,Is_Holiday,Holiday_Nearby,Is_Tourist_Event,Event_Nearby,Lag_Customers_1,Lag_Customers_7,Lag_Customers_14,Rolling_Mean_7,Rolling_Std_7,Rolling_Mean_30
2012-07-27,41,309,7.74,No,81790,309.0,5,0,7,3,209,0,0,0,0,0,0,272.0,285.0,281.0,284.7142857142857,54.023804277109534,
2012-07-28,51,390,9.68,No,86450,390.0,6,1,7,3,210,0,0,0,0,0,0,309.0,399.0,364.0,288.14285714285717,54.800938469545095,
2012-07-29,37,276,9.63,No,69722,276.0,7,1,7,3,211,0,0,0,0,0,0,390.0,290.0,276.0,286.85714285714283,51.789408735212135,
2012-07-30,19,233,5.83,No,87795,233.0,1,0,7,3,212,0,0,0,0,0,0,276.0,241.0,236.0,284.85714285714283,51.91797560071271,
2012-07-31,21,221,7.75,No,75027,221.0,2,0,7,3,213,0,0,0,0,0,0,233.0,240.0,247.0,283.7142857142857,53.1184659847349,295.1333333333333
2012-08-01,22,281,7.78,No,76894,281.0,3,0,8,3,214,0,0,0,0,0,0,221.0,266.0,258.0,281.0,56.124860801609195,291.8666666666667
2012-08-02,33,286,9.55,No,70693,286.0,4,0,8,3,215,0,0,0,0,0,0,281.0,272.0,286.0,283.14285714285717,55.741751471790565,291.73333333333335
2012-08-03,39,297,11.34,No,76223,297.0,5,0,8,3,216,0,0,0,0,0,0,286.0,309.0,285.0,285.14285714285717,55.52605565986896,289.73333333333335
2012-08-04,28,398,8.12,No,81892,398.0,6,1,8,3,217,0,0,0,0,0,0,297.0,390.0,399.0,283.42857142857144,54.84784147334991,288.26666666666665
2012-08-05,44,312,9.51,No,73603,312.0,7,1,8,3,218,0,0,0,0,0,0,398.0,276.0,290.0,284.57142857142856,57.45971673806838,291.8666666666667
2012-08-06,24,220,10.61,No,67039,220.0,1,0,8,3,219,0,0,0,0,0,0,312.0,233.0,241.0,289.7142857142857,58.17133969494574,291.3333333333333
2012-08-07,18,219,8.54,No,67392,219.0,2,0,8,3,220,0,0,0,0,0,0,220.0,221.0,240.0,287.85714285714283,60.4467494891953,282.3666666666667
2012-08-08,24,262,9.89,No,68397,262.0,3,0,8,3,221,0,0,0,0,0,0,219.0,281.0,266.0,287.57142857142856,60.819013317813614,278.93333333333334
2012-08-09,36,241,8.53,No,69336,241.0,4,0,8,3,222,0,0,0,0,0,0,262.0,286.0,272.0,284.85714285714283,61.580377208513966,279.9
2012-08-10,48,321,13.51,No,91534,321.0,5,0,8,3,223,0,0,0,0,0,0,241.0,297.0,309.0,278.42857142857144,63.75175067624202,280.1666666666667
2012-08-11,31,368,11.31,No,68738,368.0,6,1,8,3,224,0,0,0,0,0,0,321.0,398.0,390.0,281.85714285714283,65.53733941153597,282.56666666666666
2012-08-12,34,314,8.22,No,62394,314.0,7,1,8,3,225,0,0,0,0,0,0,368.0,312.0,276.0,277.57142857142856,57.116422456993256,285.8333333333333
2012-08-13,25,229,10.04,No,75697,229.0,1,0,8,3,226,0,0,0,0,0,0,314.0,220.0,233.0,277.85714285714283,57.32198115740185,286.93333333333334
2012-08-14,27,218,8.28,No,66363,218.0,2,0,8,3,227,0,0,0,0,0,0,229.0,219.0,221.0,279.14285714285717,55.89105048046183,282.43333333333334
2012-08-15,30,228,8.8,No,69877,228.0,3,0,8,3,228,0,0,0,0,0,0,218.0,262.0,281.0,279.0,56.07138307550481,280.5
2012-08-16,56,319,8.09,No,86485,319.0,4,0,8,3,229,0,0,0,0,0,0,228.0,241.0,286.0,274.14285714285717,59.17608912229273,280.23333333333335
2012-08-17,43,302,9.06,No,61505,302.0,5,0,8,3,230,0,0,0,0,0,0,319.0,321.0,297.0,285.2857142857143,59.23882253419714,282.6333333333333
2012-08-18,45,360,6.77,No,76455,360.0,6,1,8,3,231,0,0,0,0,0,0,302.0,368.0,398.0,282.57142857142856,57.74616045780927,284.1
2012-08-19,39,275,9.29,No,73931,275.0,7,1,8,3,232,0,0,0,0,0,0,360.0,314.0,312.0,281.42857142857144,55.82071641382247,286.56666666666666
2012-08-20,27,180,8.59,No,53599,180.0,1,0,8,3,233,0,0,0,0,0,0,275.0,229.0,220.0,275.85714285714283,53.942650322444585,286.23333333333335
2012-08-21,24,211,10.57,No,74885,211.0,2,0,8,3,234,0,0,0,0,0,0,180.0,218.0,219.0,268.85714285714283,63.38882280925292,278.93333333333334
2012-08-22,23,211,10.83,No,75273,211.0,3,0,8,3,235,0,0,0,0,0,0,211.0,228.0,262.0,267.85714285714283,64.37242828889967,276.3
2012-08-23,44,237,7.61,No,71139,237.0,4,0,8,3,236,0,0,0,0,0,0,211.0,319.0,241.0,265.42857142857144,66.41500117407503,275.3
2012-08-24,47,321,12.17,No,82682,321.0,5,0,8,3,237,0,0,0,0,0,0,237.0,302.0,321.0,253.71428571428572,62.507904262085944,275.2
2012-08-25,58,430,9.17,No,83619,430.0,6,1,8,3,238,0,0,0,0,0,0,321.0,360.0,368.0,256.42857142857144,65.30405077496383,277.03333333333336
2012-08-26,43,304,13.99,No,69476,304.0,7,1,8,3,239,0,0,0,0,0,0,430.0,275.0,314.0,266.42857142857144,85.91440923550438,282.3
2012-08-27,19,204,8.81,No,72818,204.0,1,0,8,3,240,0,0,0,0,0,0,304.0,180.0,229.0,270.57142857142856,87.08780462433143,282.1333333333333
2012-08-28,18,204,10.09,No,69929,204.0,2,0,8,3,241,0,0,0,0,0,0,204.0,211.0,218.0,274.0,83.31866537577284,275.93333333333334
2012-08-29,35,172,10.27,No,71877,172.0,3,0,8,3,242,0,0,0,0,0,0,204.0,211.0,228.0,273.0,84.2377587546108,273.53333333333336
2012-08-30,49,178,9.55,No,65458,178.0,4,0,8,3,243,0,0,0,0,0,0,172.0,237.0,319.0,267.42857142857144,90.10707915744312,271.5
2012-08-31,51,271,8.68,No,66024,271.0,5,0,8,3,244,0,0,0,0,0,0,178.0,321.0,302.0,259.0,95.99479152537394,270.06666666666666
2012-09-01,45,427,12.11,No,82854,427.0,6,1,9,3,245,0,0,0,0,0,0,271.0,430.0,360.0,251.85714285714286,92.40567906687082,269.73333333333335
2012-09-02,39,369,10.25,No,97531,369.0,7,1,9,3,246,0,0,0,1,0,0,427.0,304.0,275.0,251.42857142857142,91.44371154405526,274.43333333333334
2012-09-03,18,374,9.24,No,82978,374.0,1,0,9,3,247,0,0,1,0,0,0,369.0,204.0,180.0,260.7142857142857,100.52149734545061,276.8333333333333
2012-09-04,36,146,7.64,No,62677,146.0,2,0,9,3,248,0,0,0,1,0,0,374.0,204.0,211.0,285.0,104.97301240477643,276.03333333333336
2012-09-05,28,135,7.65,No,48616,135.0,3,0,9,3,249,0,0,0,0,0,0,146.0,172.0,211.0,276.7142857142857,114.3061886421937,270.5
2012-09-06,46,181,6.49,No,64733,181.0,4,0,9,3,250,0,0,0,0,0,0,135.0,178.0,237.0,271.42857142857144,120.63561821018031,267.6666666666667
2012-09-07,35,207,7.03,No,74264,207.0,5,0,9,3,251,0,0,0,0,0,0,181.0,271.0,321.0,271.85714285714283,120.25310608799064,266.4
2012-09-08,26,278,6.4,No,74461,278.0,6,1,9,3,252,0,0,0,0,0,0,207.0,427.0,430.0,262.7142857142857,122.73645788940668,264.56666666666666
2012-09-09,42,221,6.14,No,71640,221.0,7,1,9,3,253,0,0,0,0,0,1,278.0,369.0,304.0,241.42857142857142,100.38070389415346,265.8
2012-09-10,44,505,7.74,Yes,97294,505.0,1,0,9,3,254,0,0,0,0,1,1,221.0,374.0,204.0,220.28571428571428,83.13786599320885,262.46666666666664
2012-09-11,50,576,5.54,Yes,115615,576.0,2,0,9,3,255,0,0,0,0,1,1,505.0,146.0,204.0,239.0,126.78985238049086,267.03333333333336
2012-09-12,74,560,8.07,Yes,82196,560.0,3,0,9,3,256,0,0,0,0,1,1,576.0,135.0,172.0,300.42857142857144,170.7628542188037,275.76666666666665
2012-09-13,31,190,8.6,No,72926,190.0,4,0,9,3,257,0,0,0,0,0,1,560.0,181.0,178.0,361.14285714285717,177.56072066707088,286.8
2012-09-14,32,210,7.87,No,61692,210.0,5,0,9,3,258,0,0,0,0,0,0,190.0,207.0,271.0,362.42857142857144,176.06519355327566,285.8666666666667
2012-09-15,51,302,8.91,No,70103,302.0,6,1,9,3,259,0,0,0,0,0,0,210.0,278.0,427.0,362.85714285714283,175.62690432792343,285.26666666666665
2012-09-16,31,220,6.67,No,64510,220.0,7,1,9,3,260,0,0,0,0,0,0,302.0,221.0,369.0,366.2857142857143,173.9202061154429,284.7
2012-09-17,17,148,5.47,No,66669,148.0,1,0,9,3,261,0,0,0,0,0,0,220.0,505.0,374.0,366.14285714285717,174.05978721062937,281.96666666666664
2012-09-18,19,133,7.85,No,65025,133.0,2,0,9,3,262,0,0,0,0,0,0,148.0,576.0,146.0,315.14285714285717,178.82899519879197,274.9
2012-09-19,21,133,5.71,No,61225,133.0,3,0,9,3,263,0,0,0,0,0,0,133.0,560.0,135.0,251.85714285714286,146.61335611217766,270.1666666666667
2012-09-20,51,184,8.9,No,69783,184.0,4,0,9,3,264,0,0,0,0,0,0,133.0,190.0,181.0,190.85714285714286,60.69164844091985,268.6
2012-09-21,45,224,8.98,No,64629,224.0,5,0,9,3,265,0,0,0,0,0,0,184.0,210.0,207.0,190.0,60.74811382531438,267.7
2012-09-22,37,355,6.35,No,79905,355.0,6,1,9,3,266,0,0,0,0,0,0,224.0,302.0,278.0,192.0,61.73869667126675,268.1333333333333
2012-09-23,45,258,9.83,No,58469,258.0,7,1,9,3,267,0,0,0,0,0,0,355.0,220.0,221.0,199.57142857142858,78.46200172239894,272.06666666666666
2012-09-24,23,142,9.17,No,61265,142.0,1,0,9,3,268,0,0,0,0,0,0,258.0,148.0,505.0,205.0,81.37157570880235,269.96666666666664
2012-09-25,30,126,7.73,No,74614,126.0,2,0,9,3,269,0,0,0,0,0,0,142.0,133.0,576.0,204.14285714285714,82.1004031078789,260.3666666666667
2012-09-26,34,142,11.11,No,69775,142.0,3,0,9,3,270,0,0,0,0,0,0,126.0,133.0,560.0,203.14285714285714,83.14731619527001,254.43333333333334
2012-09-27,39,157,6.37,No,67500,157.0,4,0,9,3,271,0,0,0,0,0,0,142.0,184.0,190.0,204.42857142857142,81.94277910602659,252.36666666666667
2012-09-28,43,217,9.32,No,75433,217.0,5,0,9,3,272,0,0,0,0,0,0,157.0,224.0,210.0,200.57142857142858,83.68165299286974,250.8
2012-09-29,55,347,8.6,No,86770,347.0,6,1,9,3,273,0,0,0,0,0,0,217.0,355.0,302.0,199.57142857142858,83.39635712039464,252.3
2012-09-30,38,216,10.22,No,77541,216.0,7,1,9,3,274,0,0,0,0,0,0,347.0,258.0,220.0,198.42857142857142,80.9297167153022,257.93333333333334
2012-10-01,22,120,9.2,No,52445,120.0,1,0,10,4,275,0,0,0,0,0,0,216.0,142.0,148.0,192.42857142857142,77.25036600313985,256.1
2012-10-02,33,146,6.65,No,88131,146.0,2,0,10,4,276,0,0,0,0,0,0,120.0,126.0,133.0,189.28571428571428,80.04106089109167,245.86666666666667
2012-10-03,28,135,6.74,No,67277,135.0,3,0,10,4,277,0,0,0,0,0,0,146.0,142.0,133.0,192.14285714285714,77.72907772390936,238.43333333333334
2012-10-04,39,181,11.04,No,81744,181.0,4,0,10,4,278,0,0,0,0,0,0,135.0,157.0,184.0,191.14285714285714,78.52266885307415,230.46666666666667
2012-10-05,41,220,9.21,No,85468,220.0,5,0,10,4,279,0,0,0,0,0,1,181.0,217.0,224.0,194.57142857142858,77.29781614607491,231.63333333333333
2012-10-06,136,1448,8.34,Yes,208060,1021.7100000000002,6,1,10,4,280,0,0,0,0,1,1,220.0,347.0,355.0,195.0,77.45105981629098,234.46666666666667
2012-10-07,130,938,9.32,Yes,113170,938.0,7,1,10,4,281,0,0,0,1,1,1,1021.7100000000002,216.0,258.0,291.38714285714286,324.3722282971775,262.49033333333335
2012-10-08,51,583,10.8,Yes,105175,583.0,1,0,10,4,282,0,0,1,0,1,1,938.0,120.0,142.0,394.53000000000003,401.9245115275588,286.857
2012-10-09,24,119,8.02,No,58771,119.0,2,0,10,4,283,0,0,0,1,0,1,583.0,146.0,126.0,460.67285714285714,387.0378868067177,297.0236666666667
2012-10-10,29,124,10.32,No,58796,124.0,3,0,10,4,284,0,0,0,0,0,0,119.0,135.0,142.0,456.8157142857143,390.8126461557228,293.6236666666667
2012-10-11,40,174,7.55,No,85021,174.0,4,0,10,4,285,0,0,0,0,0,0,124.0,181.0,157.0,455.2442857142857,392.3414342914917,280.9236666666667
2012-10-12,50,273,10.22,No,73388,273.0,5,0,10,4,286,0,0,0,0,0,0,174.0,220.0,217.0,454.2442857142857,393.1649836839977,267.52366666666666
2012-10-13,48,371,10.32,No,88712,371.0,6,1,10,4,287,0,0,0,0,0,0,273.0,1021.7100000000002,347.0,461.8157142857143,388.38341158607454,257.957
2012-10-14,41,262,6.87,No,75741,262.0,7,1,10,4,288,0,0,0,0,0,0,371.0,938.0,216.0,368.85714285714283,299.81295756489504,263.99033333333335
2012-10-15,31,133,10.8,No,51602,133.0,1,0,10,4,289,0,0,0,0,0,0,262.0,583.0,120.0,272.2857142857143,164.08302195912316,265.72366666666665
2012-10-16,25,158,7.07,No,61551,158.0,2,0,10,4,290,0,0,0,0,0,0,133.0,119.0,146.0,208.0,96.14918963083687,260.0903333333333
2012-10-17,25,143,6.07,No,57316,143.0,3,0,10,4,291,0,0,0,0,0,0,158.0,124.0,135.0,213.57142857142858,91.13151145982572,258.02366666666666
2012-10-18,61,168,12.26,No,70666,168.0,4,0,10,4,292,0,0,0,0,0,0,143.0,174.0,181.0,216.28571428571428,88.2566603449171,257.857
2012-10-19,75,236,14.05,No,76391,236.0,5,0,10,4,293,0,0,0,0,0,0,168.0,273.0,220.0,215.42857142857142,88.7634630968866,259.02366666666666
2012-10-20,75,442,14.63,No,84545,442.0,6,1,10,4,294,0,0,0,0,0,0,236.0,371.0,1021.7100000000002,210.14285714285714,85.81652632492272,262.457
2012-10-21,41,270,12.34,No,104420,270.0,7,1,10,4,295,0,0,0,0,0,0,442.0,262.0,938.0,220.28571428571428,109.04848200947777,271.057
2012-10-22,32,132,6.8,No,73035,132.0,1,0,10,4,296,0,0,0,0,0,0,270.0,133.0,583.0,221.42857142857142,109.59905282871905,272.5903333333333
2012-10-23,24,161,8.84,No,73809,161.0,2,0,10,4,297,0,0,0,0,0,0,132.0,158.0,119.0,221.28571428571428,109.73409419397144,265.157
2012-10-24,40,181,7.37,No,73887,181.0,3,0,10,4,298,0,0,0,0,0,0,161.0,143.0,124.0,221.71428571428572,109.45122853842892,261.9236666666667
2012-10-25,45,171,6.25,No,70738,171.0,4,0,10,4,299,0,0,0,0,0,0,181.0,168.0,174.0,227.14285714285714,105.77716919926291,263.22366666666665
2012-10-26,59,219,7.75,No,76261,219.0,5,0,10,4,300,0,0,0,0,0,0,171.0,236.0,273.0,227.57142857142858,105.50332876716428,264.72366666666665
2012-10-27,52,268,10.45,No,87596,268.0,6,1,10,4,301,0,0,0,0,0,0,219.0,442.0,371.0,225.14285714285714,105.47263242413247,267.2903333333333
2012-10-28,43,194,8.55,No,71325,194.0,7,1,10,4,302,0,0,0,0,0,0,268.0,270.0,262.0,200.28571428571428,53.59015545699342,270.99033333333335
2012-10-29,30,121,9.8,No,91751,121.0,1,0,10,4,303,0,0,0,0,0,0,194.0,132.0,133.0,189.42857142857142,43.9426032564337,270.22366666666665
2012-10-30,29,141,5.64,No,79117,141.0,2,0,10,4,304,0,0,0,0,0,0,121.0,161.0,158.0,187.85714285714286,46.46299090469187,262.69033333333334
2012-10-31,32,175,6.23,No,85740,175.0,3,0,10,4,305,0,0,0,0,0,0,141.0,181.0,143.0,185.0,48.938737212968164,260.19033333333334
2012-11-01,36,169,10.31,No,79272,169.0,4,0,11,4,306,0,0,0,0,0,0,175.0,171.0,168.0,184.14285714285714,49.07283216957028,262.02366666666666
2012-11-02,55,261,5.46,No,51177,261.0,5,0,11,4,307,0,0,0,0,0,0,169.0,219.0,236.0,183.85714285714286,49.16783695136634,262.7903333333333
2012-11-03,44,367,6.38,No,104260,367.0,6,1,11,4,308,0,0,0,0,0,0,261.0,268.0,442.0,189.85714285714286,56.22700588219283,266.99033333333335
2012-11-04,39,274,9.72,No,101081,274.0,7,1,11,4,309,0,0,0,0,0,0,367.0,194.0,270.0,204.0,84.50049309520799,273.19033333333334
2012-11-05,18,130,8.6,No,78174,130.0,1,0,11,4,310,0,0,0,0,0,0,274.0,121.0,132.0,215.42857142857142,88.24937609384185,274.99033333333335
2012-11-06,23,130,9.58,No,71337,130.0,2,0,11,4,311,0,0,0,0,0,0,130.0,141.0,161.0,216.71428571428572,86.69624037545145,245.26666666666668
2012-11-07,36,149,10.57,No,79913,149.0,3,0,11,4,312,0,0,0,0,0,0,130.0,175.0,181.0,215.14285714285714,88.3806701555426,218.33333333333334
2012-11-08,43,173,6.53,No,82291,173.0,4,0,11,4,313,0,0,0,0,0,0,149.0,169.0,171.0,211.42857142857142,90.86043719693961,203.86666666666667
2012-11-09,66,250,8.28,No,82617,250.0,5,0,11,4,314,0,0,0,0,0,1,173.0,261.0,219.0,212.0,90.56121318386417,205.66666666666666
2012-11-10,157,1479,10.18,Yes,173448,1021.7100000000002,6,1,11,4,315,0,0,0,0,1,1,250.0,367.0,268.0,210.42857142857142,89.6602051132627,209.86666666666667
2012-11-11,190,1129,7.89,Yes,141094,1021.7100000000002,7,1,11,4,316,0,0,0,1,1,1,1021.7100000000002,274.0,194.0,303.9585714285714,321.626499759611,238.12366666666668
2012-11-12,68,993,9.11,Yes,162427,993.0,1,0,11,4,317,0,0,1,0,1,1,1021.7100000000002,130.0,121.0,410.7742857142858,419.33758309414407,263.0806666666667
2012-11-13,29,148,6.45,No,94505,148.0,2,0,11,4,318,0,0,0,1,0,1,993.0,130.0,141.0,534.0600000000001,448.85429391581715,283.814
2012-11-14,43,157,7.95,No,67444,157.0,3,0,11,4,319,0,0,0,0,0,0,148.0,149.0,175.0,536.6314285714286,446.1973810780969,280.014
2012-11-15,46,190,10.7,No,73742,190.0,4,0,11,4,320,0,0,0,0,0,0,157.0,173.0,169.0,537.7742857142858,445.04781982228775,280.814
2012-11-16,85,280,14.53,No,100493,280.0,5,0,11,4,321,0,0,0,0,0,0,190.0,250.0,261.0,540.2028571428572,442.76607069325325,281.8806666666667
2012-11-17,89,498,19.24,No,142017,498.0,6,1,11,4,322,0,0,0,0,0,0,280.0,1021.7100000000002,367.0,544.4885714285715,439.6229477794418,286.44733333333335
2012-11-18,79,365,14.42,No,106408,365.0,7,1,11,4,323,0,0,0,0,0,0,498.0,1021.7100000000002,274.0,469.67285714285714,386.1884632626186,297.44733333333335
2012-11-19,38,247,8.53,No,80932,247.0,1,0,11,4,324,0,0,0,0,0,0,365.0,993.0,130.0,375.85714285714283,299.84742151713795,301.74733333333336
2012-11-20,33,255,14.24,No,80284,255.0,2,0,11,4,325,0,0,0,0,0,0,247.0,148.0,130.0,269.2857142857143,126.28501400366063,295.24733333333336
2012-11-21,47,279,13.66,No,101002,279.0,3,0,11,4,326,0,0,0,0,0,0,255.0,157.0,149.0,284.57142857142856,115.1417346040047,294.74733333333336
2012-11-22,32,406,14.64,No,80042,406.0,4,0,11,4,327,0,0,0,0,0,0,279.0,190.0,173.0,302.0,100.97524449091473,299.64733333333334
2012-11-23,120,1862,15.32,No,298630,1021.7100000000002,5,0,11,4,328,1,0,0,0,0,0,406.0,280.0,250.0,332.85714285714283,93.7930853375816,307.814
2012-11-24,74,509,15.82,No,101387,509.0,6,1,11,4,329,0,0,0,0,0,0,1021.7100000000002,498.0,1021.7100000000002,438.8157142857143,272.6159405865783,335.8376666666667
2012-11-25,51,381,16.87,No,117553,381.0,7,1,11,4,330,0,0,0,0,0,0,509.0,365.0,1021.7100000000002,440.38714285714286,273.04531826019206,347.1043333333334
2012-11-26,32,150,14.04,No,91151,150.0,1,0,11,4,331,0,0,0,0,0,0,381.0,247.0,993.0,442.67285714285714,272.37520535187525,352.50433333333336
2012-11-27,23,141,10.28,No,70434,141.0,2,0,11,4,332,0,0,0,0,0,0,150.0,255.0,148.0,428.8157142857143,286.11038265310265,348.571
2012-11-28,24,164,10.84,No,115107,164.0,3,0,11,4,333,0,0,0,0,0,0,141.0,279.0,157.0,412.53000000000003,300.5340573601158,346.8043333333334
2012-11-29,38,164,10.03,No,105957,164.0,4,0,11,4,334,0,0,0,0,0,0,164.0,406.0,190.0,396.1014285714286,311.9754082417701,348.2376666666667
2012-11-30,65,210,15.31,No,105142,210.0,5,0,11,4,335,0,0,0,0,0,0,164.0,1021.7100000000002,280.0,361.53000000000003,323.87722411432395,349.00433333333336
2012-12-01,63,458,10.62,No,134072,458.0,6,1,12,4,336,0,0,0,0,0,0,210.0,509.0,498.0,245.57142857142858,142.8155653781679,350.17100000000005
2012-12-02,62,322,10.99,No,124170,322.0,7,1,12,4,337,0,0,0,0,0,0,458.0,381.0,365.0,238.28571428571428,127.63060537571488,359.8043333333334
2012-12-03,30,159,14.26,No,99255,159.0,1,0,12,4,338,0,0,0,0,0,0,322.0,150.0,247.0,229.85714285714286,118.23765414259067,361.8376666666667
2012-12-04,19,168,16.48,No,97244,168.0,2,0,12,4,339,0,0,0,0,0,0,159.0,141.0,255.0,231.14285714285714,117.26953081317794,354.90433333333334
2012-12-05,28,205,15.27,No,113868,205.0,3,0,12,4,340,0,0,0,0,0,0,168.0,164.0,279.0,235.0,114.21471008587305,351.37100000000004
2012-12-06,29,213,13.8,No,96710,213.0,4,0,12,4,341,0,0,0,0,0,0,205.0,164.0,406.0,240.85714285714286,110.97211146864583,353.87100000000004
2012-12-07,54,273,12.79,No,124599,273.0,5,0,12,4,342,0,0,0,0,0,0,213.0,210.0,1021.7100000000002,247.85714285714286,106.78237771503414,356.6376666666667
2012-12-08,40,412,10.19,No,119663,412.0,6,1,12,4,343,0,0,0,0,0,0,273.0,458.0,509.0,256.85714285714283,105.70939499626427,360.771
2012-12-09,54,435,17.02,No,119595,435.0,7,1,12,4,344,0,0,0,0,0,0,412.0,322.0,381.0,250.28571428571428,91.61097875566803,368.7376666666667
2012-12-10,27,189,12.27,No,114907,189.0,1,0,12,4,345,0,0,0,0,0,0,435.0,159.0,150.0,266.42857142857144,113.65717038952013,374.90433333333334
2012-12-11,27,212,12.56,No,124434,212.0,2,0,12,4,346,0,0,0,0,0,0,189.0,168.0,141.0,270.7142857142857,109.41772294851562,347.14733333333334
2012-12-12,33,244,12.9,No,104530,244.0,3,0,12,4,347,0,0,0,0,0,0,212.0,205.0,164.0,277.0,103.64522822268935,320.15700000000004
2012-12-13,47,235,10.81,No,126595,235.0,4,0,12,4,348,0,0,0,0,0,0,244.0,213.0,164.0,282.57142857142856,100.11802558789839,295.19033333333334
2012-12-14,56,299,18.55,No,97560,299.0,5,0,12,4,349,0,0,0,0,0,0,235.0,273.0,210.0,285.7142857142857,97.89060950148107,298.0903333333334
2012-12-15,47,601,18.21,No,123533,601.0,6,1,12,4,350,0,0,0,0,0,0,299.0,412.0,458.0,289.42857142857144,97.82102218312998,302.8236666666667
2012-12-16,35,486,18.08,No,128205,486.0,7,1,12,4,351,0,0,0,0,0,0,601.0,435.0,322.0,316.42857142857144,149.6460904298953,316.5236666666667
2012-12-17,32,349,17.52,No,134018,349.0,1,0,12,4,352,0,0,0,0,0,0,486.0,189.0,159.0,323.7142857142857,157.4205771023538,323.3903333333334
2012-12-18,32,339,14.29,No,98110,339.0,2,0,12,4,353,0,0,0,0,0,0,349.0,212.0,168.0,346.57142857142856,145.78621007358367,318.4236666666667
